candidate_uid,candidate_idx,search_group,target,seed,predicted_target,matched_target,predicted_objective,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,lr_ff,lr_fb,lr_lat,lr_pv,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,full_familiar_expert2,occlusion_familiar_expert2,full_novel_expert2,occlusion_novel_expert2
standard::62,62,standard,FF_FB_narrow_familiar,37,un_FB,False,1.8208374597652963,0.3338917560118417,0.14030640752441625,0.0019173132189884941,0.011298899672451077,0.010014161968397425,1.3822790336558834,0.00041661578316004496,0.13452922133775042,0.00146657034992733,0.0008652532357709161,7.182827057626905e-05,0.017627476717409524,0.034004001133143905,0.0015186513075605035,9.775705784704769e-05,0.000509106504614465,0.0030835762794595213,0.001526438380824402,1.230022451181867e-05,0.001769346254877746,0.011576998024247586,0.010311445011757315,7.298167820408707e-05,0.007666679937392474
standard::82,82,standard,FF_FB_narrow_familiar,11,FF_FB_narrow_familiar,True,4.455900134124398,0.7040666341781616,0.00602592620998621,0.016850804910063744,0.008814546279609203,0.2822308838367462,2.0,0.4099566340446472,1.05057954788208,0.016541382297873497,0.005372314713895321,0.016441648826003075,0.008019131608307362,0.0446230105124414,0.00024230682756751776,0.0002981676116178278,0.0005813917727209627,0.011237191932741553,0.014659389574080705,6.924801400600699e-05,0.005278014938812703,0.0454269090667367,0.062303503043949604,0.0005863460202817806,0.04164679059758782
standard::82,82,standard,FF_FB_narrow_familiar,23,FF_FB_narrow_familiar,True,4.468556145489545,0.7040666341781616,0.00602592620998621,0.016850804910063744,0.008814546279609203,0.2822308838367462,2.0,0.4099566340446472,1.05057954788208,0.016541382297873497,0.005372314713895321,0.016441648826003075,0.008019131608307362,0.03868852108716965,0.000400483091652859,0.00014509169595839922,0.0003782963889534585,0.012900474830530584,0.016089223930612205,0.00038111046233098024,0.00573854569811374,0.05180105371400714,0.06509577129036188,0.0030819573206827045,0.03842903170734644
standard::82,82,standard,FF_FB_narrow_familiar,37,FF_FB_narrow_familiar,True,4.493638717112979,0.7040666341781616,0.00602592620998621,0.016850804910063744,0.008814546279609203,0.2822308838367462,2.0,0.4099566340446472,1.05057954788208,0.016541382297873497,0.005372314713895321,0.016441648826003075,0.008019131608307362,0.03744679260998964,0.0015026977984234692,0.0003249370375442595,0.0001247037904249737,0.013378753536380827,0.011719919112510978,7.5060975177621e-06,0.00429585391539149,0.05583054181188345,0.06546372752636671,0.0005142227571923285,0.04291281942278147
ff_un::39,39,ff_un,FF_FB_narrow_familiar,11,FF_FB_narrow_familiar,True,4.853122434639771,1.4714297020845037,0.00015129941793552392,0.0016931399310350977,0.0016217464611344222,0.9677403286943246,0.04974953451612823,0.35253436032505003,0.8860666669082389,0.012998175839445885,0.00014498301631447452,0.0007012743325689745,0.009411276651862113,0.12873160056769847,0.0009145380201516673,0.004940042120870203,0.0010236265137791634,0.015751902176998556,0.001029663105146028,0.0011133161024190485,0.0013468355529766996,0.031064723525196312,0.0014889257086906581,0.005144755286164582,0.00108235523221083
ff_un::39,39,ff_un,FF_FB_narrow_familiar,23,FF_FB_narrow_familiar,True,4.277876676496569,1.4714297020845037,0.00015129941793552392,0.0016931399310350977,0.0016217464611344222,0.9677403286943246,0.04974953451612823,0.35253436032505003,0.8860666669082389,0.012998175839445885,0.00014498301631447452,0.0007012743325689745,0.009411276651862113,0.11844566017389298,0.0007658347254619003,0.006256621167995036,0.0009374065237352624,0.023138428386300803,0.0005796010591438971,0.0033752180286683144,0.0002644397143740207,0.0324331084266305,0.0016512245987541974,0.0087933334056288,0.0013956543203676119
ff_un::39,39,ff_un,FF_FB_narrow_familiar,37,FF_FB_narrow_familiar,True,5.0205173298060055,1.4714297020845037,0.00015129941793552392,0.0016931399310350977,0.0016217464611344222,0.9677403286943246,0.04974953451612823,0.35253436032505003,0.8860666669082389,0.012998175839445885,0.00014498301631447452,0.0007012743325689745,0.009411276651862113,0.12236356586217881,0.0015811040822882206,0.011740261176601052,0.0011998785106698052,0.021665177261456846,0.0006534464831929654,0.0039737452694680545,0.0002233905172033701,0.03609031401574612,0.000780125125311315,0.0048219112679362295,0.0013515035505406558
standard::45,45,standard,FF_FB_narrow_familiar,11,FF_FB_narrow_familiar,True,4.423424610810365,0.5170692396365508,0.004205627732040032,0.12360993648986338,0.04904645653993962,0.23993965966942504,0.002556074342892765,0.0015034645963293474,0.0015674371617372675,0.0012212102973284309,0.0036270683438839016,5.218662288866943e-05,0.0015244114208001341,0.08667546939104795,0.022102767135947943,0.008654430601745844,0.00897226077504456,0.09159346390515566,0.03651583679020405,0.017357986187562346,0.019631034508347512,0.13816291503608227,0.07840041909366846,0.04355946946889162,0.04730946393683553
standard::45,45,standard,FF_FB_narrow_familiar,23,FF_FB_narrow_familiar,True,4.475579714899831,0.5170692396365508,0.004205627732040032,0.12360993648986338,0.04904645653993962,0.23993965966942504,0.002556074342892765,0.0015034645963293474,0.0015674371617372675,0.0012212102973284309,0.0036270683438839016,5.218662288866943e-05,0.0015244114208001341,0.0835010139271617,0.023304630909115075,0.008577881683595478,0.008773920708335936,0.09268306363373995,0.037976006511598825,0.01690479088574648,0.017894540308043362,0.138192006200552,0.08319162800908089,0.04694603271782398,0.04713006354868412
standard::45,45,standard,FF_FB_narrow_familiar,37,FF_FB_narrow_familiar,True,4.298506768763774,0.5170692396365508,0.004205627732040032,0.12360993648986338,0.04904645653993962,0.23993965966942504,0.002556074342892765,0.0015034645963293474,0.0015674371617372675,0.0012212102973284309,0.0036270683438839016,5.218662288866943e-05,0.0015244114208001341,0.08576962482184172,0.023441149294376372,0.011313061974942685,0.009740230161696672,0.09362768623977899,0.037559629138559106,0.01882646232843399,0.017308524483814834,0.14185079969465733,0.08199098072946072,0.048410371597856286,0.04966808641329408
