candidate_idx,search_group,receives_context_familiar,receives_context_novel,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,assigned_target,assigned_objective,assigned_rmse,assigned_mismatch_penalty,assigned_transition_bonus,second_target,second_objective,objective_gap,familiar,novel,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,objective__FF_FB_broad,rmse__FF_FB_broad,mismatch__FF_FB_broad,objective__FF_un,rmse__FF_un,mismatch__FF_un,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,mismatch__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,mismatch__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,mismatch__un_FB,objective__FB_FB,rmse__FB_FB,mismatch__FB_FB,target
1568,standard,True,True,0.00850608479231596,0.010921895503997803,0.008128954097628593,0.008395696990191936,2.0,1.3430118560791016,2.0,0.5631330609321594,4.5639979309915667e-07,1.7885229235995817e-06,8.270801603634202e-12,7.930114164385789e-05,6.668447874365787e-06,0.004893133574902701,8.450404655680662e-05,0.002223542533465661,un_FB,-0.1795162651692389,0.00608820328488946,0,3.7120893690825674,FF_FB_narrow_familiar,1.141282934930221,1.3207992000994597,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7571342762370157,1.1519572734832764,3,3.232843476142411,1.6276664733886719,3,1.141282934930221,0.7268945574760437,1,3.6070780586703846,2.601893901824951,2,-0.1795162651692389,0.00608820328488946,0,3.338028446305996,1.1524239778518677,4,un_FB
1240,standard,True,True,0.1357487142086029,0.0014858407666906714,0.0010014657163992524,0.0020537504460662603,1.3546329736709595,1.7792383432388306,0.09563115239143372,0.010621118359267712,4.793457874778066e-07,1.4337202834724393e-06,5.757165847756577e-08,6.332992207565742e-05,9.599911404241842e-06,0.005308381182840094,2.4437303871612433e-05,0.0024260190553225887,un_FB,-0.17945028599212615,0.004951386246830225,0,3.688033444779127,FF_FB_narrow_familiar,1.1422753154484218,1.3217256014405478,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7565890858634443,1.1509538888931274,3,3.234005362795207,1.6283701658248901,3,1.1422753154484218,0.726682722568512,1,3.6074044187136334,2.6017634868621826,2,-0.17945028599212615,0.004951386246830225,0,3.3325353077598914,1.148133635520935,4,un_FB
1602,standard,True,True,0.007282789796590805,0.011574000120162964,0.01213796902447939,0.012903443537652493,2.0,1.8528696298599243,1.113352656364441,0.5712800621986389,4.4353130104942316e-07,2.3644183116289243e-06,4.2319738109191395e-12,0.00011524394089974521,6.349267800942471e-06,0.004958292453860243,5.3036274721307564e-05,0.0022063540905946865,un_FB,-0.17938976779003518,0.0060457224026322365,0,3.708709803853348,FF_FB_narrow_familiar,1.1414413841691509,1.320831151959186,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.757329883991873,1.1520612239837646,3,3.233199778019583,1.6279311180114746,3,1.1414413841691509,0.7268863320350647,1,3.607422359014363,2.602144241333008,2,-0.17938976779003518,0.0060457224026322365,0,3.3372823758738197,1.1518468856811523,4,un_FB
1576,standard,True,True,0.010200359858572483,0.007974537089467049,0.0069754295982420444,0.010682133957743645,2.0,1.7045542001724243,1.213417410850525,0.3069656193256378,4.477021972112046e-07,1.5246306754571985e-06,5.266221092739322e-12,9.368114364936749e-05,6.31599743883271e-06,0.004817079156055115,6.349298031030534e-05,0.0022129299478062118,un_FB,-0.17911513602417795,0.0066344342194497585,0,3.714991404872554,FF_FB_narrow_familiar,1.1411679757763646,1.3202831118005425,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.757359252682057,1.152341365814209,3,3.2328080994990738,1.6277902126312256,3,1.1411679757763646,0.7269236445426941,1,3.6071856312798323,2.6021616458892822,2,-0.17911513602417795,0.0066344342194497585,0,3.3386758960416625,1.1529263257980347,4,un_FB
1586,standard,True,True,0.011752557009458542,0.008899006992578506,0.012306741438806057,0.008648568764328957,1.6900970935821533,1.463272213935852,0.8494865298271179,1.506208062171936,5.346833597504504e-07,2.968099199070669e-06,8.248303089442484e-12,0.00010419176867344504,7.528010369621067e-06,0.005377136408545387,7.699271506377651e-05,0.002484264496403436,un_FB,-0.1788134457005858,0.0052494327537715435,0,3.6812575690871467,FF_FB_narrow_familiar,1.1425681558146483,1.3213816015152342,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.755736385903419,1.1501649618148804,3,3.2335737100458752,1.6280022859573364,3,1.1425681558146483,0.726642906665802,1,3.6065695387796466,2.6009862422943115,2,-0.1788134457005858,0.0052494327537715435,0,3.3309723537808953,1.146909475326538,4,un_FB
1640,standard,True,True,0.039813265204429626,0.008249667473137379,0.01776266098022461,0.011455290019512177,1.9112697839736938,1.5867959260940552,1.6028892993927002,2.0,4.362547276315354e-07,3.4445262893238277e-06,5.1828298922550195e-12,0.00011442425223625226,7.249100694176983e-06,0.004780272154797179,5.6766318084555675e-05,0.002178268343171415,un_FB,-0.1785513768831019,0.007295804563909769,0,3.7169436289402333,FF_FB_narrow_familiar,1.1410898647085428,1.3196412415916448,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.757519682648598,1.1525514125823975,3,3.2327825629739153,1.6278142929077148,3,1.1410898647085428,0.7269508242607117,1,3.6072838841851516,2.602301836013794,2,-0.1785513768831019,0.007295804563909769,0,3.3391332808809104,1.153286099433899,4,un_FB
1626,standard,True,True,0.004728097468614578,0.011494715698063374,0.010127660818397999,0.009900442324578762,2.0,1.374205231666565,1.3057599067687988,2.0,4.5747039732664994e-07,2.159077205495426e-06,8.170033744950173e-12,9.699281844177676e-05,6.694792951596659e-06,0.004696791221310074,8.295522570733738e-05,0.002223328062488387,un_FB,-0.17850237639738492,0.007459081243723631,0,3.719229152822171,FF_FB_narrow_familiar,1.1409833529151512,1.3194857293125362,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7572078863279237,1.1524592638015747,3,3.2323340335981263,1.6275854110717773,3,1.1409833529151512,0.7269534468650818,1,3.6067818140414696,2.602024555206299,2,-0.17850237639738492,0.007459081243723631,0,3.3396078075480298,1.1536463499069214,4,un_FB
1581,standard,True,True,0.009296508505940437,0.012830489315092564,0.00913258921355009,0.006460998207330704,1.4762215614318848,1.9013233184814453,1.3026634454727173,1.1505252122879028,6.231716734343233e-07,2.5141909318904254e-06,1.8190981735758763e-08,7.778744436942967e-05,7.795564431489766e-06,0.0047308260371210055,5.461411371167439e-05,0.002175828519102652,un_FB,-0.17829092790317513,0.0077351597137749195,0,3.720521752339001,FF_FB_narrow_familiar,1.1409304155062547,1.31922134340943,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.757687247676689,1.1527378559112549,3,3.232763684673149,1.6278142929077148,3,1.1409304155062547,0.7269665598869324,1,3.6073852622040885,2.6024258136749268,2,-0.17829092790317513,0.0077351597137749195,0,3.3399410160532295,1.1539149284362793,4,un_FB
1588,standard,True,True,0.012353542260825634,0.01270136795938015,0.013679361902177334,0.013109942898154259,1.846032738685608,1.3896548748016357,0.9675314426422119,1.5500948429107666,4.803239974648932e-07,3.0175482066852057e-06,8.500513033994744e-12,0.00015252684027776316,7.308471526812354e-06,0.005406134335013728,7.81520794134849e-05,0.002663294691107391,un_FB,-0.17827743327887713,0.005272619891911745,0,3.6710010634157775,FF_FB_narrow_familiar,1.1429876212424024,1.3212650545212794,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.754800011081217,1.1496254205703735,3,3.233209539813517,1.6280349493026733,3,1.1429876212424024,0.7265497446060181,1,3.6056524352398034,2.600465774536133,2,-0.17827743327887713,0.005272619891911745,0,3.3285294108902104,1.1449793577194214,4,un_FB
1646,standard,True,True,0.004963536746799946,0.007962406612932682,0.014423921704292297,0.007324625737965107,2.0,1.1345306634902954,1.8580178022384644,1.4393314123153687,4.582203921188466e-07,3.098025915448943e-06,9.657534362422667e-12,7.384330802959008e-05,6.779539374216862e-06,0.005360578726201008,9.630532614816427e-05,0.002332250803980666,un_FB,-0.17819751372614973,0.006262944545596838,0,3.689209165434931,FF_FB_narrow_familiar,1.1422589268157537,1.3204564405419035,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.756330233847022,1.1504274606704712,3,3.233727318083167,1.6278245449066162,3,1.1422589268157537,0.7267317771911621,1,3.6071178916443483,2.6012027263641357,2,-0.17819751372614973,0.006262944545596838,0,3.3328780503203914,1.148417592048645,4,un_FB
1607,standard,True,True,0.005700757727026939,0.002598404185846448,0.014972535893321037,0.007600308861583471,1.965514063835144,1.4083218574523926,1.3379552364349365,2.0,4.5720260265132615e-07,2.996860621825211e-06,7.279282500845715e-12,6.842332673405357e-05,6.52863365075973e-06,0.004951336917777856,8.119208966187823e-05,0.0021012287654836354,un_FB,-0.17817851401331478,0.007573514245450497,0,3.7150405651753053,FF_FB_narrow_familiar,1.1411894311638293,1.319367945177144,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.757692509673163,1.1521351337432861,3,3.2332608041983093,1.6277034282684326,3,1.1411894311638293,0.7269534468650818,1,3.607755566375294,2.6021862030029297,2,-0.17817851401331478,0.007573514245450497,0,3.338794940741981,1.1530429124832153,4,un_FB
1566,standard,True,True,0.01384449377655983,0.006451963447034359,0.007005189545452595,0.00948058720678091,0.7346179485321045,2.0,1.5857514142990112,1.8890001773834229,9.505204893400787e-07,5.347063280775425e-05,1.2600324271379765e-07,0.00017887090522587337,1.0013820682767497e-05,0.004598624752058337,5.357554696274747e-05,0.0028369114831245192,un_FB,-0.17773045940991022,0.006933785043656826,0,3.693284889071341,FF_FB_narrow_familiar,1.141778071516789,1.3195085309266992,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7544811248628625,1.151422381401062,3,3.2309082031099328,1.6278494596481323,3,1.141778071516789,0.7266561985015869,1,3.6041208239300433,2.6008481979370117,2,-0.17773045940991022,0.006933785043656826,0,3.3333496997758325,1.1486854553222656,4,un_FB
1583,standard,True,True,0.005765520501881838,0.005691898055374622,0.007328744512051344,0.0161234512925148,1.137398362159729,2.0,0.8815882802009583,1.2500370740890503,7.857881570316749e-07,1.577970864824844e-05,6.774149117205752e-08,0.00023122134004249044,8.829234479890146e-06,0.004819177757599391,5.230007920242012e-05,0.0030263419534700613,un_FB,-0.17722727711993685,0.006587681360542774,0,3.6762991696095924,FF_FB_narrow_familiar,1.142637513829489,1.3198647909494259,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7535124544611334,1.1504207849502563,3,3.2310982470026373,1.6280065774917603,3,1.142637513829489,0.7265155911445618,1,3.6033430436555287,2.6001882553100586,2,-0.17722727711993685,0.006587681360542774,0,3.3293873824154163,1.1455724239349365,4,un_FB
1628,standard,True,True,0.005612603388726711,0.01737225241959095,0.012111573480069637,0.013318712823092937,2.0,1.9404183626174927,0.790349543094635,1.1970164775848389,4.439565101913937e-07,2.3790846067110275e-06,3.871521666983536e-12,0.00011708626964264112,6.386762278983345e-06,0.004694294997413332,4.746366998157706e-05,0.002079241555960228,un_FB,-0.17709080774127228,0.009123188443481922,0,3.724279923695084,FF_FB_narrow_familiar,1.1408183876347475,1.3179091953760198,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7580772424204403,1.1530860662460327,3,3.232825734661346,1.6278345584869385,3,1.1408183876347475,0.7270419001579285,1,3.6076849519275074,2.602684259414673,2,-0.17709080774127228,0.009123188443481922,0,3.3408464453348397,1.1546324491500854,4,un_FB
