method,sample_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,W_pv_00,W_pv_01,W_pv_10,W_pv_11,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,familiar_transition_label,novel_transition_label,familiar_transition_point_x,familiar_transition_point_y,novel_transition_point_x,novel_transition_point_y,receives_context_familiar,receives_context_novel,context_mode,context_marker,context_label,log10_w_ff_0,log10_w_ff_1,log10_w_fb_0,log10_w_fb_1,log10_w_lat_0,log10_w_lat_1,log10_w_pv_lat_0,log10_w_pv_lat_1,log10_W_pv_00,log10_W_pv_01,log10_W_pv_10,log10_W_pv_11,weight_point_idx,posterior_context_label
sbi_posterior,62,0.41796646076576527,0.34194169280122616,0.004935834248225297,0.04058951065321276,0.14205000822281366,0.06538354000561238,0.03944965677919355,0.004922574708870997,0.11810082440115573,0.0031036298949634854,0.0007496044452694461,0.005075459075916264,0.08224801607429981,0.0,0.07682074500868717,0.004048686687989782,0.06146650059769551,0.0014595430931270434,0.07857455412546793,0.005882694025058299,0.08224801607429981,0.06146650059769551,0.07682074500868717,0.07857455412546793,True,True,True,True,0.08224801607429981,0.0,0.06146650059769551,0.0,0.07682074500868717,0.0,0.07857455412546793,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.08224801607429981,0.06146650059769551,0.07682074500868717,0.07857455412546793,True,True,11,o,"ctx=(T,T)",-0.3788585662841797,-0.4660479426383972,-2.3066394329071045,-1.391586184501648,-0.8475587368011475,-1.184531569480896,-1.4039567708969116,-2.307807683944702,-0.9277470707893372,-2.5081300735473633,-3.1251678466796875,-2.294524669647217,62,"ctx=(T,T)"
sbi_posterior,63,0.32187548182203035,0.3227601214225009,0.027609877322556545,0.0015199521966414305,0.01788252208470162,0.004776558015380671,0.12708682367996646,0.00814304560654872,0.009107200925719353,0.00044623540796177375,0.017124039434615313,0.008313389117096767,0.07091845776885748,0.002354413114759761,0.06526330231378476,9.326292092737276e-05,0.053577038024862605,0.006441629848753413,0.06838303096592427,0.0005938873155476661,0.07091845776885748,0.053577038024862605,0.06526330231378476,0.06838303096592427,True,True,True,True,0.07091845776885748,0.0,0.053577038024862605,0.0,0.06526330231378476,0.0,0.06838303096592427,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.07091845776885748,0.053577038024862605,0.06526330231378476,0.06838303096592427,True,True,11,o,"ctx=(T,T)",-0.49231210350990295,-0.4911201298236847,-1.558935523033142,-2.8181700706481934,-1.7475712299346924,-2.320884943008423,-0.8958994746208191,-2.0892131328582764,-2.0406150817871094,-3.350435972213745,-1.766393780708313,-2.0802218914031982,63,"ctx=(T,T)"
sbi_posterior,64,0.33877859194542875,0.29865445881595676,0.00042749650598629223,0.007457310002124936,0.0990350243362472,0.6457366254605894,0.47420986475838695,0.04154619231607045,0.0009233069357820849,0.03665961370426237,0.015388807144019447,0.029738801657953683,0.06224047349145015,0.0,0.05589441976820429,0.0001473621513772135,0.0484724801654617,0.0007860144226773021,0.05799367070818941,0.00040674099000170827,0.06224047349145015,0.0484724801654617,0.05589441976820429,0.05799367070818941,True,True,True,True,0.06224047349145015,0.0,0.0484724801654617,0.0,0.05589441976820429,0.0,0.05799367070818941,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.06224047349145015,0.0484724801654617,0.05589441976820429,0.05799367070818941,True,True,11,o,"ctx=(T,T)",-0.47008404135704046,-0.5248309969902039,-3.369067430496216,-2.127417802810669,-1.004211187362671,-0.18994458019733432,-0.32402941584587097,-1.3814687728881836,-3.034653902053833,-1.4358121156692505,-1.8127950429916382,-1.5266765356063843,64,"ctx=(T,T)"
sbi_posterior,65,0.16293195586180695,0.24844713258242357,0.034606315594245714,0.00860995529416408,0.008367702473327005,0.0005740179031863859,0.004739844389184495,0.027898927983837262,0.006717007846728046,0.09078343691458626,0.025611863935935467,0.0003665439154519703,0.04042145730927586,0.006035394306915502,0.05036348743985097,0.0005497555447315487,0.033504248969256877,0.010315148664327959,0.053454823015878596,0.002320136510146161,0.04042145730927586,0.033504248969256877,0.05036348743985097,0.053454823015878596,True,True,True,True,0.04042145730927586,0.0,0.033504248969256877,0.0,0.05036348743985097,0.0,0.053454823015878596,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.04042145730927586,0.033504248969256877,0.05036348743985097,0.053454823015878596,True,True,11,o,"ctx=(T,T)",-0.7879937291145325,-0.6047660112380981,-1.46084463596344,-2.0649991035461426,-2.0773937702178955,-3.241074562072754,-2.3242359161376953,-1.5544124841690063,-2.1728241443634033,-1.0419933795928955,-1.591558814048767,-3.4358739852905273,65,"ctx=(T,T)"
sbi_posterior,66,0.0951826050173987,0.32193220845148784,1.1061461152573326,0.023785198064324106,0.006716712853470307,0.005913477606559662,0.0015333676464516686,0.00018514300769828317,0.013430901484629955,0.012260969678567778,0.0014057426665498392,0.000508561979951629,0.2408419000605742,0.2090813111513853,0.05574936686704556,0.003600080555770546,0.21243360402683417,0.21244791137675445,0.05776194222271443,0.005744997900910676,0.0317605889091889,-1.4307349920278378e-05,0.05574936686704556,0.05776194222271443,True,True,True,True,0.0317605889091889,0.0,0.0,1.4307349920278378e-05,0.05574936686704556,0.0,0.05776194222271443,0.0,FF -> FB,FF -> FF,FF -> FB,FF -> FF,0.0317605889091889,-1.4307349920278378e-05,0.05574936686704556,0.05776194222271443,True,True,11,o,"ctx=(T,T)",-1.0214424133300781,-0.49223557114601135,0.0438124984502792,-1.6236932277679443,-2.1728432178497314,-2.2281570434570312,-2.8143537044525146,-3.732492685317993,-1.8718948364257812,-1.9114751815795898,-2.8520941734313965,-3.29365611076355,66,"ctx=(T,T)"
sbi_posterior,67,0.0668989691828434,0.25384290913396257,0.0039013219913056137,0.02552195135309141,0.03995358047474865,0.006061530336177968,0.0059247532656614655,0.004017205383522512,0.00035168108889003515,0.0019213966079243022,0.0021388950060658198,0.07474070842553554,0.01630129941428701,0.001539828065627565,0.055321312757829824,0.0021432137650360043,0.016380851063877343,0.005239509434128801,0.058129315326611204,0.005481579655315727,0.0,0.0,0.055321312757829824,0.058129315326611204,False,False,True,True,0.0,-0.0,0.0,-0.0,0.055321312757829824,0.0,0.058129315326611204,0.0,unresponsive -> unresponsive,FF -> FF,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.055321312757829824,0.058129315326611204,True,True,11,o,"ctx=(T,T)",-1.1745805740356445,-0.5954349637031555,-2.4087882041931152,-1.5930861234664917,-1.3984442949295044,-2.2174177169799805,-2.227329730987549,-2.396075963973999,-3.4538509845733643,-2.7163829803466797,-2.6698105335235596,-1.126442790031433,67,"ctx=(T,T)"
sbi_posterior,68,0.3234593106179131,0.19541447742986714,0.03140355103369472,0.0032993821248829018,0.0014701446484900373,0.002368744157086232,0.031084375573639838,0.00010386186748964152,0.036530134949867184,0.0002007810367828794,0.006244585500717926,0.2768128433927429,0.06841726706673702,0.0031741023073360943,0.03993821429709594,0.001104623154969886,0.05209605221947034,0.006680451469340672,0.04244994142403205,0.0027754330085978532,0.06841726706673702,0.05209605221947034,0.03993821429709594,0.04244994142403205,True,True,True,True,0.06841726706673702,0.0,0.05209605221947034,0.0,0.03993821429709594,0.0,0.04244994142403205,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.06841726706673702,0.05209605221947034,0.03993821429709594,0.04244994142403205,True,True,11,o,"ctx=(T,T)",-0.49018034338951105,-0.7090432643890381,-1.503021240234375,-2.4815673828125,-2.8326399326324463,-2.6254818439483643,-1.5074578523635864,-3.983543872833252,-1.43734872341156,-3.697277307510376,-2.204496383666992,-0.5578137636184692,68,"ctx=(T,T)"
sbi_posterior,69,0.18560617346757843,0.19956707059379306,0.004668424930597557,0.5640619240722647,0.005565291648097583,0.004267173532097621,0.001067532509000603,0.03566326164449335,0.0013841590573803978,0.006025972579130818,0.09875976104066539,0.0007466363027426202,0.04481265619397164,0.006640867904449502,0.15189230181276797,0.10630783885717392,0.03577540799354514,0.009736939736952385,0.15479601646463076,0.10892167159666617,0.04481265619397164,0.03577540799354514,0.045584462955594054,0.04587434486796459,True,True,True,True,0.04481265619397164,0.0,0.03577540799354514,0.0,0.045584462955594054,0.0,0.04587434486796459,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.04481265619397164,0.03577540799354514,0.045584462955594054,0.04587434486796459,True,True,11,o,"ctx=(T,T)",-0.7314075827598572,-0.6999111175537109,-2.330829620361328,-0.248673215508461,-2.254512071609497,-2.3698596954345703,-2.971618890762329,-1.4477789402008057,-2.858814001083374,-2.219972848892212,-1.0054199695587158,-3.1268908977508545,69,"ctx=(T,T)"
sbi_posterior,70,0.15801331803487365,0.41389427300392734,0.014522975730613884,0.017206956641815725,0.003651011623910122,0.013884757819154521,0.015562117712820728,0.011000474023866452,0.13562215972541922,0.015232973148745072,0.006734708988648888,0.46925366123644674,0.03461500415578485,0.0023845615641524395,0.08556352164596319,0.0005357502506133945,0.02872803881764412,0.006001997215207666,0.08871074331303437,0.0018413101643091068,0.03461500415578485,0.02872803881764412,0.08556352164596319,0.08871074331303437,True,True,True,True,0.03461500415578485,0.0,0.02872803881764412,0.0,0.08556352164596319,0.0,0.08871074331303437,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.03461500415578485,0.02872803881764412,0.08556352164596319,0.08871074331303437,True,True,11,o,"ctx=(T,T)",-0.8013063073158264,-0.38311058282852173,-1.8379443883895874,-1.7642959356307983,-2.437586784362793,-1.85746169090271,-1.8079313039779663,-1.9585886001586914,-0.8676693439483643,-1.8172153234481812,-2.1716811656951904,-0.32859233021736145,70,"ctx=(T,T)"
sbi_posterior,71,0.6325914113799564,0.29453118920406646,0.013910396675991303,0.491849072734596,0.08116661898656843,0.030510412216323304,0.03533294723786805,0.0005678353074445046,0.0012448618141146321,0.34231310835891654,0.01780235890573943,0.07111164924773987,0.13147421615819135,0.002111267426516861,0.1525346703827381,0.08982796209553877,0.09469544067978859,0.0043817355355713515,0.1561617440233628,0.09330373747895161,0.13147421615819135,0.09469544067978859,0.06270670828719933,0.06285800654441119,True,True,True,True,0.13147421615819135,0.0,0.09469544067978859,0.0,0.06270670828719933,0.0,0.06285800654441119,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.13147421615819135,0.09469544067978859,0.06270670828719933,0.06285800654441119,True,True,11,o,"ctx=(T,T)",-0.1988767087459564,-0.5308687090873718,-1.8566604852676392,-0.3081681430339813,-1.0906225442886353,-1.5155519247055054,-1.4518201351165771,-3.2457776069641113,-2.904878854751587,-0.4655764698982239,-1.7495224475860596,-1.1480592489242554,71,"ctx=(T,T)"
sbi_posterior,72,0.22048901032123042,0.2536835725181036,0.0009819017912383492,0.4348760369533587,0.5725519905522777,0.006505216387281659,0.003567013431943519,0.006992310489520419,0.07000541518871363,0.34785247517946,0.00215072133196943,0.0028627522950689637,0.03910387149080634,0.003333846720245977,0.1024604951341947,0.07828893115123113,0.03305754375954469,0.004587606181545804,0.10145139247179032,0.07920827623456717,0.03910387149080634,0.03305754375954469,0.024171563982963565,0.02224311623722315,True,True,True,True,0.03910387149080634,0.0,0.03305754375954469,0.0,0.024171563982963565,0.0,0.02224311623722315,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.03910387149080634,0.03305754375954469,0.024171563982963565,0.02224311623722315,True,True,11,o,"ctx=(T,T)",-0.6566130518913269,-0.5957076549530029,-3.00793194770813,-0.3616345226764679,-0.2421850711107254,-2.1867382526397705,-2.447695255279541,-2.155379295349121,-1.1548683643341064,-0.4586049020290374,-2.6674158573150635,-2.5432162284851074,72,"ctx=(T,T)"
sbi_posterior,73,0.15423559704307127,0.23348382924298794,0.01334969530822734,0.5976158375288869,0.001505886745412724,0.006389465156417074,0.0023158647481012033,0.09946412768477264,0.015598991395633735,0.001049486319748509,0.002461818857078131,0.1381247056861218,0.044032637402415274,0.009346635220572353,0.16494924624760945,0.11095841899514199,0.03406368969008326,0.012179998277376095,0.16707837445040544,0.1145053963487347,0.044032637402415274,0.03406368969008326,0.05399082725246747,0.052572978101670734,True,True,True,True,0.044032637402415274,0.0,0.03406368969008326,0.0,0.05399082725246747,0.0,0.052572978101670734,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.044032637402415274,0.03406368969008326,0.05399082725246747,0.052572978101670734,True,True,11,o,"ctx=(T,T)",-0.8118153810501099,-0.6317431926727295,-1.8745286464691162,-0.2235779017210007,-2.8222076892852783,-2.194535493850708,-2.635286808013916,-1.0023335218429565,-1.8069034814834595,-2.9790232181549072,-2.608743906021118,-0.8597286343574524,73,"ctx=(T,T)"
sbi_posterior,74,0.6001985622049955,0.20312085530356216,0.007014798733885158,0.21441628174990607,0.011012987967332853,0.0024230478039068575,0.010940714658833778,0.0012158656725503362,0.044519914858583524,0.01146068087434961,0.0040645534795686455,0.04840314500409384,0.12370832599699497,0.0001682405286070813,0.08099173102527857,0.038720923382788895,0.08858908079564572,0.0012942215228880134,0.08382103660454353,0.04224845509355267,0.12370832599699497,0.08858908079564572,0.04227080764248967,0.04157258151099086,True,True,True,True,0.12370832599699497,0.0,0.08858908079564572,0.0,0.04227080764248967,0.0,0.04157258151099086,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.12370832599699497,0.08858908079564572,0.04227080764248967,0.04157258151099086,True,True,11,o,"ctx=(T,T)",-0.22170504927635196,-0.6922454833984375,-2.153984785079956,-0.6687422394752502,-1.958094835281372,-2.615638017654419,-1.9609543085098267,-2.915114402770996,-1.3514456748962402,-1.9407895803451538,-2.3909871578216553,-1.3151264190673828,74,"ctx=(T,T)"
sbi_posterior,75,0.24739624256262346,0.38358631911841196,0.00013144595750776052,1.1817930066792575,0.08598271772600845,0.09636612346094638,0.32282985264845515,0.10116120696656793,0.03734375123133009,0.067427552324155,0.013728959226059491,0.14551105098024344,0.06237714439630508,0.014734806399792433,0.3086730606853962,0.2203941659380992,0.04870153305431207,0.017162618755052487,0.3118018095691999,0.22400776334106923,0.06237714439630508,0.04870153305431207,0.08827889474729697,0.08779404622813067,True,True,True,True,0.06237714439630508,0.0,0.04870153305431207,0.0,0.08827889474729697,0.0,0.08779404622813067,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.06237714439630508,0.04870153305431207,0.08827889474729697,0.08779404622813067,True,True,11,o,"ctx=(T,T)",-0.6066069006919861,-0.41613689064979553,-3.8812527656555176,0.07254141569137577,-1.0655888319015503,-1.016075611114502,-0.4910263121128082,-0.9949859976768494,-1.4277820587158203,-1.1711626052856445,-1.8623623847961426,-0.8371040225028992,75,"ctx=(T,T)"
sbi_posterior,76,0.18315383299917093,0.27663301390542794,0.004764223264193968,0.15909857709350875,0.0015964437105251408,0.002283623262207605,0.051711900930465314,0.040933704575501925,0.000228957586913089,0.020587834714923866,1.0417392173186644,0.004295540107443679,0.04068558591728409,0.002127548047186186,0.08752089627087116,0.02835759287700057,0.029202551860362292,0.0042886987289724255,0.09017143504073223,0.031002086043978732,0.04068558591728409,0.029202551860362292,0.05916330339387059,0.059169348996753496,True,True,True,True,0.04068558591728409,0.0,0.029202551860362292,0.0,0.05916330339387059,0.0,0.059169348996753496,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.04068558591728409,0.029202551860362292,0.05916330339387059,0.059169348996753496,True,True,11,o,"ctx=(T,T)",-0.7371839880943298,-0.5580959916114807,-2.322007894515991,-0.7983337044715881,-2.796846389770508,-2.6413755416870117,-1.2864094972610474,-1.3879189491271973,-3.640244960784912,-1.6863893270492554,0.017759013921022433,-2.3669822216033936,76,"ctx=(T,T)"
sbi_posterior,77,0.17358302718605392,0.178812827149545,0.005636490106101792,0.027430191879956052,0.018906150150289625,0.013179032752456637,0.010476370817930531,0.009700225615692813,0.02637438818932184,0.125453140015259,0.0009468827100088806,0.6097247492325387,0.034610505246867734,0.0010475116403540596,0.03968742669870456,0.002846991684054956,0.028740181494504212,0.003970024600857869,0.04223094964399934,0.006008284084964543,0.034610505246867734,0.028740181494504212,0.03968742669870456,0.04223094964399934,True,True,True,True,0.034610505246867734,0.0,0.028740181494504212,0.0,0.03968742669870456,0.0,0.04223094964399934,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.034610505246867734,0.028740181494504212,0.03968742669870456,0.04223094964399934,True,True,11,o,"ctx=(T,T)",-0.760492742061615,-0.747601330280304,-2.2489912509918213,-1.5617711544036865,-1.723396897315979,-1.8801164627075195,-1.979789137840271,-2.0132181644439697,-1.57881760597229,-0.9015184640884399,-3.0237038135528564,-0.21486617624759677,77,"ctx=(T,T)"
sbi_posterior,78,0.1449773982070499,0.17653754365867289,0.0076176106509590015,0.25174324314265917,0.05032745805280101,0.016825630259483464,0.9602385937954674,0.003901461207156188,0.3487508046144607,0.0029648371057677033,0.004700568365228581,0.00873764365606275,0.028792712558060884,0.0032951236236840485,0.0837580015261968,0.04547053488592307,0.023311556704963248,0.005259225641687711,0.08712687138468027,0.04925983709593614,0.028792712558060884,0.0,0.03828746664027372,0.03786703428874413,True,False,True,True,0.028792712558060884,0.0,0.0,-0.0,0.03828746664027372,0.0,0.03786703428874413,0.0,FF -> unresponsive,FF -> FF,FF -> unresponsive,FF -> FF,0.028792712558060884,0.0,0.03828746664027372,0.03786703428874413,True,True,11,o,"ctx=(T,T)",-0.8386996984481812,-0.7531629204750061,-2.1181812286376953,-0.5990421772003174,-1.2981950044631958,-1.7740286588668823,-0.017620842903852473,-2.4087727069854736,-0.4574847817420959,-2.52799916267395,-2.3278496265411377,-2.058605670928955,78,"ctx=(T,T)"
sbi_posterior,79,0.17557085209594134,0.2718544359084818,0.01199216829375791,0.023250379403601522,0.01207973691972412,0.00010912279174006112,0.0007979245060526244,0.0011242065203494035,0.05612969918147561,0.34405085660245854,0.001328698477540084,0.027566659983967293,0.03845804827287793,0.0019027418767412505,0.05817769995580117,0.0026740490589872933,0.03134187056372563,0.005661004366508375,0.060439384852846466,0.005743868625722825,0.03845804827287793,0.03134187056372563,0.05817769995580117,0.060439384852846466,True,True,True,True,0.03845804827287793,0.0,0.03134187056372563,0.0,0.05817769995580117,0.0,0.060439384852846466,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.03845804827287793,0.03134187056372563,0.05817769995580117,0.060439384852846466,True,True,11,o,"ctx=(T,T)",-0.7555475831031799,-0.5656635761260986,-1.9211022853851318,-1.6335699558258057,-1.9179425239562988,-3.9620845317840576,-3.0980381965637207,-2.9491539001464844,-1.250807285308838,-0.46337735652923584,-2.8765735626220703,-1.5596158504486084,79,"ctx=(T,T)"
sbi_posterior,80,0.7149459330573612,0.29487364853522824,0.008959629646802617,0.036992652496467035,0.05057978614601125,0.010248058004226934,0.0001327778258652537,0.004909213339965566,0.013600785625762519,0.0027250905372579954,0.7453222333150188,0.04464321653666124,0.14586108463505904,0.0001400877673101301,0.063239661231637,0.003559068048101229,0.09655291916181644,0.000756576791657911,0.06503838958839575,0.007008245719286303,0.14586108463505904,0.09655291916181644,0.063239661231637,0.06503838958839575,True,True,True,True,0.14586108463505904,0.0,0.09655291916181644,0.0,0.063239661231637,0.0,0.06503838958839575,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.14586108463505904,0.09655291916181644,0.063239661231637,0.06503838958839575,True,True,11,o,"ctx=(T,T)",-0.14572679996490476,-0.5303640365600586,-2.0477099418640137,-1.431884527206421,-1.2960230112075806,-1.9893584251403809,-3.8768744468688965,-2.308988094329834,-1.8664360046386719,-2.5646190643310547,-0.12765592336654663,-1.3502445220947266,80,"ctx=(T,T)"
sbi_posterior,81,0.11225568133217383,0.22479853053094664,0.0003812176002107957,0.0032351123251234152,0.013112516063925782,0.014966162600654153,0.2341665065698073,0.0010700179182668989,0.05025908201617414,0.00010278562311665167,0.152296410237654,0.0006920906666127616,0.02394906892441213,0.0017753561493009328,0.04506760599712531,0.0009785071422811597,0.020999526558443903,0.004327763163018972,0.048369109909981486,0.0020094643744717664,0.0,0.0,0.04506760599712531,0.048369109909981486,False,False,True,True,0.0,-0.0,0.0,-0.0,0.04506760599712531,0.0,0.048369109909981486,0.0,unresponsive -> unresponsive,FF -> FF,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.04506760599712531,0.048369109909981486,True,True,11,o,"ctx=(T,T)",-0.949791669845581,-0.6482065320014954,-3.4188270568847656,-2.4901106357574463,-1.8823139667510986,-1.8248895406723022,-0.6304752230644226,-2.970608949661255,-1.2987854480743408,-3.988067626953125,-0.8173103332519531,-3.159837007522583,81,"ctx=(T,T)"
sbi_posterior,82,0.3340327493897979,0.5208567731957,0.0007892375449548544,0.002625940132220072,0.13524746871557142,0.2783702087053369,0.014724983577777866,0.8398948832169093,0.013287747049159403,0.027566591883214767,0.46184154203001593,1.0231670650744698,0.0408789393492043,0.00013862925673606695,0.049115462228655815,0.0,0.031638537005831795,0.001334724219244284,0.04983544449011485,0.0006284771090577124,0.0408789393492043,0.031638537005831795,0.049115462228655815,0.04983544449011485,True,True,True,True,0.0408789393492043,0.0,0.031638537005831795,0.0,0.049115462228655815,0.0,0.04983544449011485,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.0408789393492043,0.031638537005831795,0.049115462228655815,0.04983544449011485,True,True,11,o,"ctx=(T,T)",-0.4762109518051147,-0.28328168392181396,-3.102792263031006,-2.5807151794433594,-0.8688708543777466,-0.5553772449493408,-1.8319451808929443,-0.07577506452798843,-1.8765486478805542,-1.5596169233322144,-0.33550700545310974,0.009946552105248021,82,"ctx=(T,T)"
sbi_posterior,83,0.1460736900974831,0.15671637381121975,0.014116467519572313,0.00530706576344041,0.01873482521806446,0.0009775779683713405,0.0015365664007349945,0.02939412432006197,0.003998433235492584,0.001011732449774459,0.00038635351949925593,0.012269339186334693,0.03239943866307537,0.0025751148563964914,0.03223882429301739,0.0013459376040070006,0.027115657289202014,0.007462337287142873,0.03598021302993099,0.002785949733030672,0.03239943866307537,0.027115657289202014,0.03223882429301739,0.03598021302993099,True,True,True,True,0.03239943866307537,0.0,0.027115657289202014,0.0,0.03223882429301739,0.0,0.03598021302993099,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.03239943866307537,0.027115657289202014,0.03223882429301739,0.03598021302993099,True,True,11,o,"ctx=(T,T)",-0.83542799949646,-0.8048856258392334,-1.8502739667892456,-2.2751455307006836,-1.7273503541946411,-3.0098485946655273,-2.813448667526245,-1.5317394733428955,-2.3981101512908936,-2.994934320449829,-3.413015127182007,-1.9111788272857666,83,"ctx=(T,T)"
sbi_posterior,84,0.0821973365306795,0.4446911373237697,0.012570566885042008,0.0321911464961498,0.10780871465148453,0.016786479015542657,0.0016583684412903412,0.00048016608034110396,0.001131329484059124,0.056426387670888575,0.15100769077942677,0.18942121894487265,0.022364130771408478,0.002426301292143762,0.09368645306676626,0.0023019744325817252,0.020352483121678235,0.005677260349815091,0.09708445034921169,0.004275144527006584,0.0,0.0,0.09368645306676626,0.09708445034921169,False,False,True,True,0.0,-0.0,0.0,-0.0,0.09368645306676626,0.0,0.09708445034921169,0.0,unresponsive -> unresponsive,FF -> FF,unresponsive -> unresponsive,FF -> FF,0.0,0.0,0.09368645306676626,0.09708445034921169,True,True,11,o,"ctx=(T,T)",-1.0851422548294067,-0.3519415259361267,-1.900645136833191,-1.4922635555267334,-0.9673461318016052,-1.7750403881072998,-2.7803189754486084,-3.318608522415161,-2.946410894393921,-1.2485177516937256,-0.8210009336471558,-0.7225713729858398,84,"ctx=(T,T)"
sbi_posterior,85,0.3082555562858538,0.24915632564613577,0.000722231908766031,0.005126106291647255,0.014142204274995225,0.031066070572999684,0.3025966443570071,0.08673843065267156,0.004479468846522709,0.0008067850306464165,0.0034758148391003324,0.11001550533626572,0.06157415248453617,8.420535129213627e-05,0.05102393099417289,0.00011730852614467343,0.04611729097863038,0.0025504862152350444,0.0539304762147367,0.0012899714531765009,0.06157415248453617,0.04611729097863038,0.05102393099417289,0.0539304762147367,True,True,True,True,0.06157415248453617,0.0,0.04611729097863038,0.0,0.05102393099417289,0.0,0.0539304762147367,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.06157415248453617,0.04611729097863038,0.05102393099417289,0.0539304762147367,True,True,11,o,"ctx=(T,T)",-0.5110890865325928,-0.6035280823707581,-3.1413233280181885,-2.290212392807007,-1.8494828939437866,-1.5077136754989624,-0.5191358923912048,-1.0617884397506714,-2.34877347946167,-3.0932421684265137,-2.4589433670043945,-0.9585461020469666,85,"ctx=(T,T)"
sbi_posterior,86,0.7145169717195288,0.3145143682659389,0.009220284662484325,0.0023476616708208576,0.09748284576236027,0.00039536000276414697,0.03576911232633444,0.02727631210865703,0.037033403003744414,0.060584962759950296,0.0007655235897588929,0.11044227522694239,0.14556339730819065,0.0,0.0617130946367979,0.00011907892406573714,0.10382775887846947,0.0003509128805793201,0.06315414626151324,0.0011842515794948363,0.14556339730819065,0.10382775887846947,0.0617130946367979,0.06315414626151324,True,True,True,True,0.14556339730819065,0.0,0.10382775887846947,0.0,0.0617130946367979,0.0,0.06315414626151324,0.0,FF -> FF,FF -> FF,FF -> FF,FF -> FF,0.14556339730819065,0.10382775887846947,0.0617130946367979,0.06315414626151324,True,True,11,o,"ctx=(T,T)",-0.14598745107650754,-0.5023595094680786,-2.0352556705474854,-2.629364490509033,-1.011071801185608,-3.4030072689056396,-1.4464918375015259,-1.5642143487930298,-1.4314063787460327,-1.217635154724121,-3.116041421890259,-0.9568646550178528,86,"ctx=(T,T)"
sbi_posterior,87,0.13820444242751243,0.308188592431233,0.023388915821505277,0.0005066522862312879,0.0023889547404985865,0.03875636383083639,0.003577387449308111,0.0038248669200711557,0.00017511047272211706,1.911707669841918,0.7451408157151166,0.008313270457152173,0.027680034221460422,0.0036342156934551896,0.06008055495719115,0.00032163209762074984,0.023037769397099814,0.008649378075885276,0.06152496853222449,0.00018521442289056722,0.027680034221460422,0.0,0.06008055495719115,0.06152496853222449,True,False,True,True,0.027680034221460422,0.0,0.0,-0.0,0.06008055495719115,0.0,0.06152496853222449,0.0,FF -> unresponsive,FF -> FF,FF -> unresponsive,FF -> FF,0.027680034221460422,0.0,0.06008055495719115,0.06152496853222449,True,True,11,o,"ctx=(T,T)",-0.8594779968261719,-0.5111834406852722,-1.630989909172058,-3.295289993286133,-2.6217920780181885,-1.4116569757461548,-2.4464340209960938,-2.4173836708068848,-3.756687879562378,0.2814214825630188,-0.127761647105217,-2.080228090286255,87,"ctx=(T,T)"
