candidate_idx,search_group,receives_context_familiar,receives_context_novel,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,assigned_target,assigned_objective,assigned_rmse,assigned_mismatch_penalty,assigned_transition_bonus,second_target,second_objective,objective_gap,familiar,novel,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,objective__FF_FB_broad,rmse__FF_FB_broad,mismatch__FF_FB_broad,objective__FF_un,rmse__FF_un,mismatch__FF_un,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,mismatch__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,mismatch__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,mismatch__un_FB,objective__un_un,rmse__un_un,mismatch__un_un,objective__FB_FB,rmse__FB_FB,mismatch__FB_FB
163,standard,True,True,9.999999747378752e-05,0.00015127964434213936,0.3200106918811798,0.30915766954421997,0.9408320188522339,1.49769926071167,2.0,1.0419604778289795,8.736909373870579e-05,0.03197730490937829,0.0,0.030765030812472106,5.849271450036516e-05,0.03664305185278257,0.0,0.03505495109905799,FB_FB,0.5673785804460446,0.6362592577934265,0,1.377613546947638,un_FB,3.01442718518277,2.4470486047367253,FB -> FB,FB -> FB,-0.03197730490937829,-0.03664305185278257,-0.030765030812472106,-0.03505495109905799,True,True,True,True,0.0,0.03197730490937829,0.0,0.03664305185278257,0.0,0.030765030812472106,0.0,0.03505495109905799,FB -> FB,FB -> FB,3.8854504163239825,1.6168614625930786,4,4.557276898143135,2.2886879444122314,4,3.6679502303574907,1.499361276626587,4,5.272974944238862,3.1040942668914795,4,3.01442718518277,0.9455465078353882,4,3.021736025934418,0.9528553485870361,4,0.5673785804460446,0.6362592577934265,0
157,standard,True,True,9.999999747378752e-05,0.00016557321941945702,0.40598803758621216,1.2178046703338623,2.0,2.0,1.4030826091766357,1.6964442729949951,0.0012714684347884032,0.029073062166571618,0.004459404448668162,0.09129350346823534,0.0,0.03270937694857518,0.0039712904331584776,0.09528754961987336,FB_FB,0.605538206671675,0.902265191078186,0,5.934539688130219,un_FB,4.2573143667231,3.651776160051425,FB -> FB,FB -> FB,-0.029073062166571618,-0.03270937694857518,-0.09129350346823534,-0.09528754961987336,True,True,True,True,0.0,0.029073062166571618,0.0,0.03270937694857518,0.0,0.09129350346823534,0.0,0.09528754961987336,FB -> FB,FB -> FB,4.733311255643154,2.255988597869873,4,5.287640889355923,2.8103182315826416,4,4.662962610082711,2.2687785625457764,4,5.707265086906651,3.327399492263794,4,4.2573143667231,1.9605873823165894,4,4.264680189515153,1.9679532051086426,4,0.605538206671675,0.902265191078186,0
164,standard,True,True,9.999999747378752e-05,9.999999747378752e-05,0.2306460589170456,0.28464511036872864,2.0,0.9513751268386841,0.4629039764404297,1.1288329362869263,1.6118180591699154e-06,0.023111873647818963,0.0,0.03368159042050441,0.0,0.029589124551663796,0.0,0.03984848850717147,FB_FB,1.1578512255102396,0.7103133797645569,1,1.0492430850863455,un_FB,2.453595572337508,1.2957443468272685,unresponsive -> FB,FB -> FB,0.0,-0.029589124551663796,-0.03368159042050441,-0.03984848850717147,False,True,True,True,0.0,-0.0,0.0,0.029589124551663796,0.0,0.03368159042050441,0.0,0.03984848850717147,unresponsive -> FB,FB -> FB,3.8505942827529034,1.5981353521347046,4,4.524085403091344,2.2716264724731445,4,3.625063562995823,1.4726046323776245,4,4.735088258609176,3.0826261043548584,3,2.453595572337508,0.9011334180831909,3,2.4614153441041706,0.9089531898498535,3,1.1578512255102396,0.7103133797645569,1
153,standard,True,True,0.00017650180961936712,9.999999747378752e-05,0.32436463236808777,0.28909119963645935,0.9621816873550415,2.0,2.0,1.7555793523788452,0.0,0.025303585485865674,0.0,0.021297654354323944,0.0,0.02960522103433808,0.0,0.02564016015579303,FB_FB,1.3644349384432037,0.8681281805038452,1,0.07386484121282885,un_FB,2.221272845255832,0.8568379068126282,FB -> FB,unresponsive -> FB,-0.025303585485865674,-0.02960522103433808,0.0,-0.02564016015579303,True,True,False,True,0.0,0.025303585485865674,0.0,0.02960522103433808,0.0,-0.0,0.0,0.02564016015579303,FB -> FB,unresponsive -> FB,3.7260590505475797,1.5223658084869385,4,4.408116431223849,2.204423189163208,4,2.9732022237653535,1.369508981704712,3,5.174193139063815,3.070499897003174,4,2.221272845255832,0.7175796031951904,3,2.2285454463834564,0.7248522043228149,3,1.3644349384432037,0.8681281805038452,1
160,standard,True,True,0.0001597109076101333,9.999999747378752e-05,0.3664494752883911,0.43411463499069214,2.0,2.0,2.0,2.0,0.0,0.02199606904760003,0.0,0.02572455710421006,0.0,0.025093666867663462,0.0,0.028889961664875348,FB_FB,1.3653772891809544,0.8687857985496521,1,0.06817018737395583,un_FB,2.2183181821058193,0.852940892924865,unresponsive -> FB,FB -> FB,0.0,-0.025093666867663462,-0.02572455710421006,-0.028889961664875348,False,True,True,True,0.0,-0.0,0.0,0.025093666867663462,0.0,0.02572455710421006,0.0,0.028889961664875348,unresponsive -> FB,FB -> FB,3.725824624175827,1.522416114807129,4,4.407022029037277,2.203613519668579,4,3.4712096987913053,1.3678011894226074,4,4.664383107299606,3.060974597930908,3,2.2183181821058193,0.7149096727371216,3,2.2257845579336086,0.7223760485649109,3,1.3653772891809544,0.8687857985496521,1
59,standard,True,True,0.0032988388556987047,0.009296917356550694,0.5417863726615906,0.6616261601448059,0.016642976552248,1.089050054550171,0.009787969291210175,0.005439395550638437,0.08191128931939602,0.09625094818572204,0.0029119446485613783,0.12297311921914418,0.0820782353480657,0.10111769723395507,0.002647414430975914,0.1274961778273185,FB_FB,1.8387745122114818,2.306471347808838,0,9.353936711947123,FF_FB_narrow_familiar,5.680505206187566,3.841730693976084,FB -> FB,FB -> FB,-0.014339658866326016,-0.01903946188588937,-0.12297311921914418,-0.1274961778273185,True,True,True,True,0.0,0.014339658866326016,0.0,0.01903946188588937,0.0,0.12297311921914418,0.0,0.1274961778273185,FB -> FB,FB -> FB,5.832101303168262,3.2755231857299805,4,6.123599248953784,3.567021131515503,4,5.680505206187566,3.21280837059021,4,7.152334514337902,4.367777347564697,4,6.275974785536528,3.580298900604248,4,6.282460247725249,3.5867843627929688,4,1.8387745122114818,2.306471347808838,0
25,standard,True,True,0.15389572083950043,0.0002416407223790884,0.02097254991531372,0.3888029456138611,0.0024223774671554565,1.6758919954299927,0.3692547380924225,0.8338107466697693,0.005238717600392798,0.0014963820421447357,4.469970408536028e-05,0.05533097938944896,0.011158629211907585,0.004771685080292324,0.0006647095433436334,0.062252709704140825,FB_FB,2.0061728740576656,1.0741349458694458,2,1.3592414362356064,un_FB,2.253688595211133,0.24751572115346754,unresponsive -> unresponsive,FB -> FB,0.0,0.0,-0.05533097938944896,-0.062252709704140825,False,False,True,True,0.0,-0.0,0.0,-0.0,0.0,0.05533097938944896,0.0,0.062252709704140825,unresponsive -> unresponsive,FB -> FB,3.9954533587129846,1.6944994926452637,4,4.610240698877169,2.3092868328094482,4,3.74740828522481,1.5450356006622314,4,4.279160269155545,3.112617015838623,2,2.253688595211133,1.185726523399353,2,2.2606711601372806,1.1927090883255005,2,2.0061728740576656,1.0741349458694458,2
11,standard,True,True,0.0020048816222697496,0.002132667927071452,0.0018665576353669167,0.4538494944572449,0.4709908664226532,0.7174333333969116,0.0002583672176115215,0.0007228709291666746,0.001618956751190126,0.002110666323763629,0.002610269165597856,0.08570903080205122,0.00011854648667698105,0.0027493664878420533,0.002962003640520076,0.09062247090041638,FB_FB,2.0889655456645415,1.251348614692688,2,3.247661380562931,un_FB,2.9212459220783784,0.8322803764138369,unresponsive -> unresponsive,FB -> FB,0.0,0.0,-0.08570903080205122,-0.09062247090041638,False,False,True,True,0.0,-0.0,0.0,-0.0,0.0,0.08570903080205122,0.0,0.09062247090041638,unresponsive -> unresponsive,FB -> FB,4.568533593051446,2.136735200881958,4,5.118977003924859,2.687178611755371,4,4.438140615394029,2.0951976776123047,4,4.512544570855486,3.261306047439575,2,2.9212459220783784,1.758862853050232,2,2.927967537869699,1.7655844688415527,2,2.0889655456645415,1.251348614692688,2
162,standard,True,True,9.999999747378752e-05,0.00013444924843497574,2.0,0.7259988188743591,0.7045795917510986,2.0,2.0,2.0,0.10018187413613001,0.16192671085397403,0.0004712481788980464,0.05551953737934431,0.08910300259788831,0.15785645072658858,0.0013566744746640325,0.05785051907102267,FB_FB,2.4228764727711676,2.8106131553649902,0,7.7547336518764505,FF_FB_narrow_familiar,5.849308376014233,3.4264319032430652,FB -> FB,FB -> FB,-0.06174483671784402,-0.06875344812870027,-0.05551953737934431,-0.05785051907102267,True,True,True,True,0.0,0.06174483671784402,0.0,0.06875344812870027,0.0,0.05551953737934431,0.0,0.05785051907102267,FB -> FB,FB -> FB,6.035218046225297,3.5511372089385986,4,6.274930761374223,3.7908499240875244,4,5.849308376014233,3.46157169342041,4,7.507066827632176,4.744416236877441,4,6.548665225505829,3.8823587894439697,4,6.5533124804496765,3.8870060443878174,4,2.4228764727711676,2.8106131553649902,0
52,standard,True,True,0.13881784677505493,0.7791509032249451,0.38178014755249023,0.10190995782613754,0.8876045942306519,0.575016438961029,0.0005005040438845754,0.3433401882648468,0.0037252230569720267,0.06504321619868278,0.06482967386643092,0.008894814706097046,0.004050819063559174,0.07262954860925674,0.0598176892225941,0.013789613886425892,FB_FB,2.58768239778777,1.5591020584106445,2,-0.5716067875425029,FF_FB_broad,2.614683322887868,0.027000925100097994,FB -> FB,FF -> FF,-0.06504321619868278,-0.07262954860925674,0.06482967386643092,0.0598176892225941,True,True,True,True,0.0,0.06504321619868278,0.0,0.07262954860925674,0.06482967386643092,0.0,0.0598176892225941,0.0,FB -> FB,FF -> FF,2.614683322887868,1.504184603691101,2,3.023189954739064,1.9126912355422974,2,4.560076035093516,2.1509878635406494,4,3.254841325059533,2.228790521621704,2,4.196513157710433,1.871872901916504,4,4.200035792216658,1.8753955364227295,4,2.58768239778777,1.5591020584106445,2
