target,candidate_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_transition,novel_transition,objective,normalized_rmse,mismatch_penalty,transition_score_familiar,transition_score_novel
FB_FB,301,0.00025071724667213857,0.00013617065269500017,0.7379155158996582,0.6599348783493042,1.1465855836868286,0.8325139880180359,1.2303849458694458,2.0,0.0026840763098637884,0.06528042609182497,0.002759981831089438,0.057276642865811786,0.0013864980021025986,0.0724428191781044,0.006943332658071692,0.05923916910154124,FB -> FB,FB -> FB,-0.9732927554287014,0.5690978169441223,0,0.08772324526992936,0.06651581196735303
FF_FB_broad,227,0.620676577091217,1.2627557516098022,0.0761803686618805,0.03102024458348751,0.4287889301776886,0.3449993431568146,0.2602003514766693,0.10571621358394623,0.04798418548889458,0.009718336939113215,0.1542160825182994,0.0019146904762844012,0.016029793784643212,0.021099473784367242,0.16170414161557953,0.006294246539861585,FF -> unresponsive,FF -> FF,-0.6759951439065235,2.252054214477539,0,0.02688471170452734,0.26592022413387895
FF_FB_narrow_familiar,5,0.9,0.01,0.01,0.01,0.3,1.5,0.3,1.5,0.050237084118028484,0.0003840070508886129,0.001959666629166653,0.00016890222880192596,0.020321514558357498,0.007380745435754458,0.0016619241097941995,0.002045386530032071,FF -> unresponsive,unresponsive -> unresponsive,-0.7591051640047228,0.0,0,0.029915569559670986,0.045994946840801285
FF_FB_narrow_novel,6,0.01,0.9,0.01,0.15,0.3,0.3,0.3,0.3,0.005885794630739838,0.0012285507162838863,0.12128639134267966,0.0217431915535902,0.004565722887249043,0.011790044508719197,0.1318095116255184,0.027687466610223053,unresponsive -> unresponsive,FF -> FF,-2.3273259721851596,0.0,0,0.03232416086054097,0.200408436357975
FF_un,3,0.5,0.5,1e-07,1e-07,0.1,0.1,0.1,0.1,0.06652412009425461,0.000717681542543384,0.06805301927961409,0.00040519475405744745,0.024535062986736498,0.009620985340249414,0.07285711335328718,0.005335993773769587,FF -> unresponsive,FF -> FF,-1.147216476500034,0.18177542090415955,0,0.041989057107518116,0.09091013263290126
un_FB,151,0.008302606642246246,0.00680391164496541,0.014836693182587624,0.013386874459683895,2.0,2.0,0.5010354518890381,1.9889246225357056,0.0002712258564658914,0.000170325663384574,0.0,3.0396035827588245e-07,1.5742243715995605e-08,0.005769908926837767,0.0,0.00035348566252650925,unresponsive -> unresponsive,unresponsive -> unresponsive,-0.9309016778483719,0.005149078089743853,0,0.04395886521669634,0.04964621037711522
un_un,178,0.00819927453994751,0.010600852780044079,0.007039399351924658,0.01241863239556551,2.0,1.2405462265014648,2.0,2.0,0.00028656668890602287,0.0001985826835152693,0.0,1.1286919945045308e-06,2.879738337420908e-08,0.004916947865664648,0.0,0.0002987917351371531,unresponsive -> unresponsive,unresponsive -> unresponsive,-0.877181668621316,0.06778398156166077,0,0.04479648544542933,0.049700079572868344
