candidate_idx,search_group,receives_context_familiar,receives_context_novel,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,assigned_target,assigned_objective,assigned_rmse,assigned_mismatch_penalty,assigned_transition_bonus,second_target,second_objective,objective_gap,familiar,novel,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,objective__FF_FB_broad,rmse__FF_FB_broad,mismatch__FF_FB_broad,objective__FF_un,rmse__FF_un,mismatch__FF_un,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,mismatch__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,mismatch__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,mismatch__un_FB,objective__un_un,rmse__un_un,mismatch__un_un,objective__FB_FB,rmse__FB_FB,mismatch__FB_FB
6,standard,True,True,1e-07,1e-07,0.6,0.6,1.5,1.5,1.5,1.5,0.00010561926804560547,0.0672012043495973,0.0,0.06547885338465373,0.0,0.06948064068953196,0.0004874984578539928,0.0656578227877617,FB_FB,-0.33313571580996115,0.0025013266131281853,0,6.712740848461786,un_FB,4.225545952220758,4.558681668030719,FB -> FB,FB -> FB,-0.0672012043495973,-0.06948064068953196,-0.06547885338465373,-0.0656578227877617,True,True,True,True,0.0,0.0672012043495973,0.0,0.06948064068953196,0.0,0.06547885338465373,0.0,0.0656578227877617,FB -> FB,FB -> FB,4.779313125010231,2.2448623180389404,4,5.241124429102638,2.7066736221313477,4,4.831165597664464,2.395739793777466,4,5.560811223058651,3.1261491775512695,4,4.225545952220758,1.8899089097976685,4,4.2290868257482845,1.8934497833251953,4,-0.33313571580996115,0.0025013266131281853,0
26,standard,True,True,9.999999747378752e-05,9.999999747378752e-05,1.1538699865341187,0.6624806523323059,1.630743145942688,0.6900966763496399,2.0,1.25985848903656,0.011452970622728268,0.13380264590183893,0.008545166781793038,0.07790724312265714,0.010626965543876092,0.13300157735745113,0.007133767955626051,0.07779315610726674,FB_FB,0.7064801797270774,1.3514894247055054,0,12.900184899568558,un_FB,5.741475309431553,5.034995129704475,FB -> FB,FB -> FB,-0.13380264590183893,-0.13300157735745113,-0.07790724312265714,-0.07779315610726674,True,True,True,True,0.0,0.13380264590183893,0.0,0.13300157735745113,0.0,0.07790724312265714,0.0,0.07779315610726674,FB -> FB,FB -> FB,5.929764578274141,3.1602730751037598,4,6.281153271129976,3.5116617679595947,4,6.033945638438066,3.3330962657928467,4,6.541215376586964,3.827564001083374,4,5.741475309431553,3.096466064453125,4,5.745408262312412,3.1003990173339844,4,0.7064801797270774,1.3514894247055054,0
25,standard,True,True,0.00033857248490676284,0.00013548113929573447,0.7496086359024048,0.2058573216199875,1.8636575937271118,1.1684463024139404,2.0,1.1188344955444336,0.0002695733574607099,0.07959123055140177,0.000152307153136159,0.01817513213803371,0.0,0.08098676751057307,0.0,0.020476435435314973,FB_FB,1.7570716314017774,0.9555307626724243,2,3.9691826254129405,un_FB,2.845745188742876,1.0886735573410986,FB -> FB,unresponsive -> unresponsive,-0.07959123055140177,-0.08098676751057307,0.0,0.0,True,True,False,False,0.0,0.07959123055140177,0.0,0.08098676751057307,0.0,-0.0,0.0,-0.0,FB -> FB,unresponsive -> unresponsive,4.468272861933413,2.07065749168396,4,4.941298660731021,2.5436832904815674,4,3.508217330670838,2.2102973461151123,2,5.397586508541523,3.0994319915771484,4,2.845745188742876,1.647286057472229,2,2.850016338378191,1.651557207107544,2,1.7570716314017774,0.9555307626724243,2
11,standard,True,True,0.0020048816222697496,0.002132667927071452,0.0018665576353669167,0.4538494944572449,0.4709908664226532,0.7174333333969116,0.0002583672176115215,0.0007228709291666746,0.00012357501157869895,0.00283230592807134,0.0045220786860833565,0.07036433890461921,0.0003134901004765804,0.0025125546536097923,0.005111545619244377,0.07289392376939456,FB_FB,2.2254795912342766,1.3226858377456665,2,1.9441249302277956,un_FB,2.532164704458167,0.3066851132238906,unresponsive -> unresponsive,FB -> FB,0.0,0.0,-0.07036433890461921,-0.07289392376939456,False,False,True,True,0.0,-0.0,0.0,-0.0,0.0,0.07036433890461921,0.0,0.07289392376939456,unresponsive -> unresponsive,FB -> FB,4.255857031388829,1.8992974758148193,4,4.711804192109654,2.3552446365356445,4,4.326817624115695,2.0509908199310303,4,3.9651623369815447,2.7872233390808105,2,2.532164704458167,1.4349584579467773,2,2.5329913016719123,1.4357850551605225,2,2.2254795912342766,1.3226858377456665,2
0,standard,True,True,0.5,0.5,0.05,0.05,0.3,0.3,0.3,0.3,0.05191358799735705,0.00518547366373241,0.05033022537827492,0.0039081386911372345,0.046920922895272575,0.0062915739292899765,0.049844566235939664,0.004728521980966131,FF_FB_broad,-0.1980186050136884,0.0,0,3.960372100273768,FF_un,0.35296136687199275,0.5509799718856812,FF -> FF,FF -> FF,0.05191358799735705,0.046920922895272575,0.05033022537827492,0.049844566235939664,True,True,True,True,0.05191358799735705,0.0,0.046920922895272575,0.0,0.05033022537827492,0.0,0.049844566235939664,0.0,FF -> FF,FF -> FF,-0.1980186050136884,0.0,0,0.35296136687199275,0.5509799718856812,0,2.1149795268972715,1.1122989654541016,2,2.9022435928384462,1.9049241542816162,2,3.613039428492387,1.4150208234786987,4,3.6134436671932537,1.4154250621795654,4,4.603137257819374,2.2453460693359375,4
3,standard,True,True,0.5,0.5,0.05,0.05,0.3,0.3,0.3,0.3,0.05191358799735705,0.00518547366373241,0.05033022537827492,0.0039081386911372345,0.046920922895272575,0.0062915739292899765,0.049844566235939664,0.004728521980966131,FF_FB_broad,-0.1980186050136884,0.0,0,3.960372100273768,FF_un,0.35296136687199275,0.5509799718856812,FF -> FF,FF -> FF,0.05191358799735705,0.046920922895272575,0.05033022537827492,0.049844566235939664,True,True,True,True,0.05191358799735705,0.0,0.046920922895272575,0.0,0.05033022537827492,0.0,0.049844566235939664,0.0,FF -> FF,FF -> FF,-0.1980186050136884,0.0,0,0.35296136687199275,0.5509799718856812,0,2.1149795268972715,1.1122989654541016,2,2.9022435928384462,1.9049241542816162,2,3.613039428492387,1.4150208234786987,4,3.6134436671932537,1.4154250621795654,4,4.603137257819374,2.2453460693359375,4
19,standard,True,True,0.4269775450229645,0.30671364068984985,0.043760981410741806,0.05253808572888374,0.30484738945961,0.20145101845264435,0.2154974341392517,0.4670303761959076,0.039262646436691286,0.005054371260727445,0.030689936131238937,0.00508780269883573,0.03600342658658822,0.0063863180267314116,0.030758217970530192,0.006564280980577071,FF_FB_broad,0.3813364185392857,0.45476487278938293,0,1.468569085001945,FF_un,0.9160299278795719,0.5346935093402863,FF -> FF,FF -> FF,0.039262646436691286,0.03600342658658822,0.030689936131238937,0.030758217970530192,True,True,True,True,0.039262646436691286,0.0,0.03600342658658822,0.0,0.030689936131238937,0.0,0.030758217970530192,0.0,FF -> FF,FF -> FF,0.3813364185392857,0.45476487278938293,0,0.9160299278795719,0.9894583821296692,0,1.9262687909106413,0.9539046287536621,2,3.196410204221805,2.168774366378784,2,3.0586559794843198,0.9852275252342224,4,3.0592698477208615,0.9858413934707642,4,4.210964641409616,1.9837217330932617,4
4,standard,True,True,0.9,0.01,0.01,0.01,0.3,1.5,0.3,1.5,0.07612837155659993,0.0,0.0010308489222855617,0.0002205394635287424,0.07121830508112907,0.00012186222884338349,2.9599619665532373e-05,0.00039088510093279185,FF_FB_narrow_familiar,-0.29184988522902133,0.0,0,5.836997704580426,FF_FB_broad,2.014762144132207,2.306612029361228,FF -> FF,unresponsive -> unresponsive,0.07612837155659993,0.07121830508112907,0.0,0.0,True,True,False,False,0.07612837155659993,0.0,0.07121830508112907,0.0,0.0,-0.0,0.0,-0.0,FF -> FF,unresponsive -> unresponsive,2.014762144132207,1.1122989654541016,2,2.2595699835258225,1.3571068048477173,2,-0.29184988522902133,0.0,0,5.299390111211688,3.007540225982666,4,2.5719056319755813,1.4743688106536865,2,2.5719026517433425,1.4743658304214478,2,4.786988803517306,2.3953826427459717,4
13,standard,True,True,0.4281701147556305,0.00016109658463392407,0.00012733765470329672,0.042887844145298004,0.010194380767643452,0.0052387830801308155,0.008311869576573372,0.2136784791946411,0.07518893281618753,0.000181988056768508,0.005915579417099555,0.006113441878308853,0.06507302969694137,0.00042823879533292105,0.005705523987611135,0.007337647676467896,FF_FB_narrow_familiar,-0.06502989313254748,0.1885918527841568,0,5.0724349183340856,FF_FB_broad,1.8788031367585063,1.9438330298910538,FF -> FF,unresponsive -> unresponsive,0.07518893281618753,0.06507302969694137,0.0,0.0,True,True,False,False,0.07518893281618753,0.0,0.06507302969694137,0.0,0.0,-0.0,0.0,-0.0,FF -> FF,unresponsive -> unresponsive,1.8788031367585063,0.9862292408943176,2,2.146583023481071,1.2540091276168823,2,-0.06502989313254748,0.1885918527841568,0,5.123189617010454,2.86956787109375,4,2.5247377725318074,1.417311668395996,2,2.524819907732308,1.4173938035964966,2,4.6377013086157,2.2853000164031982,4
22,standard,True,True,1.2232346534729004,0.005727927666157484,0.019861357286572456,0.009680446237325668,0.30938759446144104,0.7193135619163513,0.46244069933891296,0.9874066710472107,0.14941348483165104,0.0,0.0018797544219220678,4.881369362313611e-05,0.13488948990901312,0.0,0.00024560591773479243,0.0,FF_FB_narrow_familiar,0.8086480155980098,1.3730032444000244,0,11.287104576040292,FF_un,2.6167813007637353,1.8081332851657255,FF -> FF,unresponsive -> unresponsive,0.14941348483165104,0.13488948990901312,0.0,0.0,True,True,False,False,0.14941348483165104,0.0,0.13488948990901312,0.0,0.0,-0.0,0.0,-0.0,FF -> FF,unresponsive -> unresponsive,2.7321814958855004,2.1050381660461426,2,2.6167813007637353,1.9896379709243774,2,0.8086480155980098,1.3730032444000244,0,6.382696483990003,3.8183412551879883,4,4.219727569361082,2.8468708992004395,2,4.219720655222288,2.8468639850616455,2,6.082272241970349,3.417917013168335,4
