class_a,class_b,candidate_idx_a,candidate_idx_b,alpha,assigned_target,assigned_objective,objective_margin,familiar_primary_transition,novel_primary_transition,familiar_expert2_state,novel_expert2_state,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,lr_ff,lr_fb,lr_lat,lr_pv
FF_FB_narrow_familiar,un_FB,19,11,0.5,un_FB,0.561124470709083,1.942629289626425,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0004088567933977313,0.0021032544206091453,0.020844871005301017,0.0014238649547992043,0.009205173377386857,0.0016672009345129403,0.061198508944173016,0.0028331884366911584,0.0035266508973338497,0.0002890112298400674,0.0007377515320610332,0.003815698894422473
FF_FB_narrow_familiar,un_FB,19,11,0.6666666666666666,un_FB,0.5654407999946538,1.9540438437775736,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0004758184451291195,0.002792597132776363,0.010424511903201303,0.0018150783760127725,0.007755429737936012,0.0029133935926215575,0.04062545903398197,0.0010040196030178868,0.0030404461116426435,0.0001951220024400549,0.001362007159186814,0.003678199944402823
FF_FB_narrow_familiar,un_FB,19,11,0.8333333333333333,un_FB,0.5654905065085176,1.957593334877936,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0005537469265060009,0.0037078722714545065,0.005213294358710585,0.0023137794774461345,0.0065340095133696,0.005091085333399244,0.026968433548394368,0.00035580244158467936,0.002621272370563125,0.00013173396707555395,0.0025144827507083624,0.0035456557777084883
FF_FB_narrow_familiar,un_FB,19,11,1.0,un_FB,0.5615632744181408,1.9606938527261861,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0006444383603742658,0.004923129304996751,0.002607166486348131,0.002949500991803579,0.005504953531068492,0.008896549349732765,0.017902478528200767,0.00012608855151542667,0.002259888380973615,8.893839682069967e-05,0.004642136761883698,0.003417887848410231
FF_FB_narrow_familiar,un_FB,29,44,0.0,FF_FB_narrow_familiar,1.0415920274416404,1.5598133976940771,FF -> FF,unresponsive -> unresponsive,0.06163309216499328,0.0,0.30207480467375586,0.003672289673141799,0.004223949067903846,0.04855066072105912,0.031181919266165092,0.0014493752998713451,0.0007114651592951722,0.00019221972849111697,0.037223070514733454,0.002009643155093216,0.0011782178496289898,0.0007168146383885917
FF_FB_narrow_familiar,un_FB,29,44,0.16666666666666666,FF_FB_narrow_familiar,1.843349841044678,0.38494233824122426,FF -> unresponsive,unresponsive -> unresponsive,0.031459484901279214,0.0,0.12901832409089764,0.006486793367751852,0.0032027261179583505,0.020037147906061013,0.017141521427843677,0.0022031949257319255,0.0012492189093151072,0.0005536132173777193,0.03760382380848614,0.0016657395558772304,0.001373079927946691,0.0006761656679494851
FF_FB_narrow_familiar,un_FB,29,44,0.3333333333333333,un_FB,0.8999106760869743,1.7012923018229031,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.05510465518367699,0.01145837936033774,0.0024284039465804624,0.00826945071903456,0.0094231453283267,0.0033490758958026777,0.0021934283963200886,0.0015944648182638198,0.03798847181239303,0.0013806870443550828,0.0016001696877396391,0.0006378218105888085
FF_FB_narrow_familiar,un_FB,29,44,0.5,un_FB,0.8358355731965622,1.7804863509812532,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.023535594996355776,0.02024027128999133,0.0018412894236260284,0.0034128517449260277,0.005180150913239875,0.005090929188719128,0.0038513090811449933,0.004592227889216932,0.038377054365287884,0.001144414628159598,0.001864817173017612,0.0006016523484495791
FF_FB_narrow_familiar,un_FB,29,44,0.6666666666666666,un_FB,0.8022701983948921,1.8196942130334626,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.010052222085160054,0.03575275080440102,0.0013961214098384108,0.00140850431650005,0.00284766524859539,0.007738719817318644,0.006762282125732707,0.013226103671239794,0.03876961171351432,0.0009485747306026348,0.0021732339485156043,0.0005675339763949511
FF_FB_narrow_familiar,un_FB,29,44,0.8333333333333333,un_FB,0.7431865319238544,1.8530575016638822,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.004293376431104698,0.06315425182634224,0.001058581538567002,0.000581298151186546,0.0015654365102243744,0.011763625497613336,0.011873484725460933,0.03809258219374035,0.03916618451509422,0.0007862482682389977,0.0025326588918838317,0.0005353503816492746
