target,n_region_points,validated_quantile_low,validated_quantile_high,familiar_primary_transition,novel_primary_transition,core_boundary_backtest_success,w_ff_0_low,w_ff_0_high,w_ff_1_low,w_ff_1_high,w_fb_0_low,w_fb_0_high,w_fb_1_low,w_fb_1_high,w_lat_0_low,w_lat_0_high,w_lat_1_low,w_lat_1_high,w_pv_lat_0_low,w_pv_lat_0_high,w_pv_lat_1_low,w_pv_lat_1_high,lr_ff_low,lr_ff_high,lr_fb_low,lr_fb_high,lr_lat_low,lr_lat_high,lr_pv_low,lr_pv_high
un_FB,58,0.15,0.85,unresponsive -> unresponsive,unresponsive -> unresponsive,0.6842105263157895,0.0004849326946495889,0.07616425654123603,0.00040922371239766886,0.06347863739077228,0.0004477443457328233,0.142497705923946,0.0007548598891659493,0.11697410920470619,0.0005483372862675804,1.4110809326171874,0.001185861852914781,1.370651510139675,0.0011625091610300412,1.3472505133940686,0.0009206058141956408,1.2820550262928,0.00033679582062167855,0.037447514488391266,0.00017566626024762786,0.005733491799246032,0.0002981464163893626,0.02423196246557325,0.0003602870616380861,0.0076172531787596625
FF_FB_broad,13,0.05,0.95,FF -> FF,FF -> FF,1.0,0.03763223447697265,1.4143897019179184,0.0006742986339822245,1.1350494206320803,0.0016990033680991576,1.0641409125808754,0.0003566097130521937,1.696737494538808,0.0004516253167502277,0.3216402920791079,0.0004933417111275116,0.3,0.00017946923046772032,0.6793273917586664,0.0007190944915901477,1.2429751371444075,0.0002992078247079445,0.044374788552522616,0.00014670885973744108,0.010813400600352612,0.00015426181872124788,0.01635929835843501,0.00031999877155936804,0.006952089204019531
FF_FB_narrow_familiar,28,0.15,0.85,FF -> FF,unresponsive -> unresponsive,0.7291666666666666,0.12935423275193184,1.22509342233515,0.0008934180360985753,0.06357212636901942,0.0019707043639283777,0.9453335048316542,0.0005046973849416233,0.0490216667489956,0.0007197772190035108,0.3062051126360893,0.0007402611207256084,1.494363498687744,0.0015045925157280609,0.572846490356854,0.0014932260847141316,1.0504936277866364,0.0006927957483022343,0.03351349740414546,0.0001510350559077138,0.004286885654048062,0.00017361583391330507,0.016395627800375224,0.0002791131352406712,0.00789500497491666
FF_FB_narrow_novel,30,0.15,0.85,unresponsive -> unresponsive,FF -> FF,0.9411764705882353,0.0005625141457859999,0.1303183827564223,0.23102402907129613,1.1754477894716486,0.001525566038874872,0.07583276014775034,0.003957505155362505,0.3902074705395227,0.0037773658110977887,0.7856471659307158,0.0005951161889860375,0.3813276499509811,0.0009916985510512097,0.5628934741020201,0.001410270075100304,0.5280177200082894,0.0004361652903116602,0.042751007899641986,0.0003105994847757642,0.007300660232127714,0.00023425555579106513,0.018364627938717595,0.0002709197824210597,0.008735726007095
FB_FB,15,0.15,0.85,FB -> FB,FB -> FB,0.8055555555555556,9.999999747378752e-05,0.01815379538026682,9.999999747378752e-05,0.015175391206031537,0.01774169900585479,1.120928740501404,0.16351712346076966,0.9352539307231198,0.0980671191273,1.9711752891540528,0.7999515359379491,1.9757514953613282,0.032894852801597006,1.9904772162437439,0.015257402982361225,1.502785849571228,0.0022033205505025315,0.05628083013580316,0.0003319726167388868,0.006206443253904582,0.003067858634052412,0.020841552955609962,0.0005475408324961166,0.005124946859323286
FF_un,11,0.05,0.95,FF -> FF,FF -> FF,1.0,0.16183206128493827,1.6434644304439547,0.25165966153144836,1.5179516878933739,5.004999873689376e-05,0.14220884370168627,5.004999873689376e-05,0.030081646108434196,0.0006698990296740625,0.2236875832080841,0.009008541602096062,0.2513869270682335,0.01713007229757374,0.2092508316040039,0.045349469408392906,0.8273330514362066,0.008585117767472498,0.0654095932841301,0.0011100297309290293,0.010862980270758271,0.0017816566459852427,0.013729232363402843,0.0012288229327781725,0.004242965602315962
