candidate_idx,search_group,receives_context_familiar,receives_context_novel,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,assigned_target,assigned_objective,assigned_rmse,assigned_mismatch_penalty,assigned_transition_bonus,second_target,second_objective,objective_gap,familiar,novel,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,objective__FF_FB_broad,rmse__FF_FB_broad,mismatch__FF_FB_broad,objective__FF_un,rmse__FF_un,mismatch__FF_un,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,mismatch__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,mismatch__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,mismatch__un_FB,objective__un_un,rmse__un_un,mismatch__un_un,objective__FB_FB,rmse__FB_FB,mismatch__FB_FB
63,standard,True,True,0.0002746769750956446,0.001280725235119462,0.025468967854976654,0.010018677450716496,0.00030377102666534483,0.0280247014015913,0.004258313681930304,0.011827245354652405,0.005624369407693545,0.0050818411322931445,0.0014900045488805821,0.00391231175356855,0.010289530906205376,0.010231621935963631,0.002178760039775322,0.006449428177438677,un_FB,0.10437387131775416,0.2518225908279419,0,2.9489743902037544,un_un,0.11011624240006007,0.005742371082305908,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,3.4511806378451486,1.303731918334961,4,4.119347632893672,1.9718989133834839,4,2.022214437245081,1.0333187580108643,2,4.020250057460119,3.009145736694336,2,0.10437387131775416,0.2518225908279419,0,0.11011624240006007,0.2575649619102478,0,3.5628035674182077,1.41535484790802,4
35,standard,True,True,0.0056588537991046906,0.004308399278670549,0.034096669405698776,0.00012068362411810085,0.005587114952504635,0.00026953915948979557,0.06672335416078568,0.00010145634587388486,0.007763572270050645,0.006630292170060178,0.0021297951616967717,0.0029253869472692412,0.011187710830320914,0.011881022031108539,0.004101221620415648,0.004611896552766363,un_FB,0.14009238900616763,0.2857286334037781,0,2.9127248879522085,un_un,0.14473806442692874,0.004645675420761108,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,3.4120488601736723,1.266412615776062,4,4.079442902188748,1.9338066577911377,4,1.9815262593639393,1.0057408809661865,2,4.012495633183668,2.988281011581421,2,0.14009238900616763,0.2857286334037781,0,0.14473806442692874,0.2903743088245392,0,3.56454186020419,1.4189056158065796,4
133,standard,True,True,0.8412449955940247,0.007784860674291849,0.018118534237146378,0.01185707189142704,0.7390115261077881,1.934898018836975,0.5138733386993408,1.339734435081482,0.013268721957380573,0.0,0.00029322913809058567,2.100745441566687e-05,0.01566346602824827,0.0013484181229917642,0.0011363996328630796,0.0008217161317588762,un_FB,0.1518697926852231,0.2911461591720581,0,2.7855273297367,un_un,0.1523559281680112,0.00048613548278808594,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,3.4027293732312196,1.2634530067443848,4,4.043671350732136,1.9043949842453003,4,1.8304125217798477,0.885417640209198,2,4.099684044897246,3.0446789264678955,2,0.1518697926852231,0.2911461591720581,0,0.1523559281680112,0.2916322946548462,0,3.7495862811076224,1.5972779989242554,4
32,standard,True,True,0.3409859836101532,0.1297575682401657,0.10925592482089996,0.013749354518949986,0.6732177138328552,0.9068456292152405,0.00011248275404796004,0.0020966941956430674,0.002362488961080089,0.012933698777730266,0.0,0.00010416901992963783,0.00380276960786432,0.020955572091042995,0.00022885525201369697,0.0020573512146559855,un_FB,0.22266689649962548,0.3505653142929077,0,2.5579683558656443,un_un,0.227252490438453,0.004585593938827515,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,3.5578536656294695,1.4037384986877441,4,4.227309670725905,2.0731945037841797,4,2.1246610529490377,1.1618998050689697,2,4.129094758699406,3.0656392574310303,2,0.22266689649962548,0.3505653142929077,0,0.227252490438453,0.35515090823173523,0,3.480667673431405,1.3527692556381226,4
117,standard,True,True,0.11672716587781906,0.7010958790779114,0.07145480811595917,0.13254712522029877,0.27369365096092224,0.9120017886161804,0.23732976615428925,0.22132091224193573,0.0035906161395056796,0.007522879672857623,0.021220841786513726,0.019308255519717932,0.0035880382153360793,0.014621767991532883,0.01982968389056623,0.024442740840216477,un_FB,0.57880666567944,0.6431902050971985,0,1.287670788355172,un_un,0.58511450602673,0.006307840347290039,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,3.2010887500092697,1.1272826194763184,4,3.877600752954216,1.8037946224212646,4,2.3088276004302317,1.2604787349700928,2,3.5835810594105473,2.622507333755493,2,0.57880666567944,0.6431902050971985,0,0.58511450602673,0.6494980454444885,0,3.270065578678623,1.2056820392608643,4
0,standard,True,True,0.5,0.5,0.05,0.05,0.3,0.3,0.3,0.3,0.05039561688899994,0.0036007612322767574,0.05592326403905948,0.004238537990022451,0.03882916035751502,0.009489196787277858,0.054243263167639576,0.008200478584816059,FF_FB_broad,-0.19878260890642802,0.0,0,3.97565217812856,FF_un,0.4909526248772939,0.6897352337837219,FF -> FF,FF -> FF,0.05039561688899994,0.03882916035751502,0.05592326403905948,0.054243263167639576,True,True,True,True,0.05039561688899994,0.0,0.03882916035751502,0.0,0.05592326403905948,0.0,0.054243263167639576,0.0,FF -> FF,FF -> FF,-0.19878260890642802,0.0,0,0.4909526248772939,0.6897352337837219,0,2.1682123258709907,1.1263288259506226,2,3.0476042911410333,2.0894877910614014,2,3.6332617262999216,1.4344791173934937,4,3.634397194782893,1.4356145858764648,4,4.346299631870352,1.99857497215271,4
105,standard,True,True,0.6513553261756897,0.4169582426548004,0.03792650252580643,0.042500823736190796,0.3746013939380646,0.16430175304412842,0.909532368183136,0.39446917176246643,0.06396728673328957,0.0015146038194264596,0.054959302333494026,0.0031489938381128015,0.04657140659789245,0.0063377796982725465,0.052740639199813207,0.006841194940110048,FF_FB_broad,-0.006417258580525692,0.23006001114845276,0,4.729545394579569,FF_un,0.3459195951620738,0.3523368537425995,FF -> FF,FF -> FF,0.06396728673328957,0.04657140659789245,0.054959302333494026,0.052740639199813207,True,True,True,True,0.06396728673328957,0.0,0.04657140659789245,0.0,0.054959302333494026,0.0,0.052740639199813207,0.0,FF -> FF,FF -> FF,-0.006417258580525692,0.23006001114845276,0,0.3459195951620738,0.5823968648910522,0,2.0590152320762476,1.064692735671997,2,3.207768243799607,2.2020907402038574,2,3.79526962240537,1.5587923526763916,4,3.796066536506017,1.5595892667770386,4,4.530883553893848,2.130091428756714,4
108,standard,True,True,0.20020867884159088,0.5663352012634277,0.05730486288666725,0.03366801515221596,0.061908163130283356,0.43218329548835754,0.10452745109796524,0.06981773674488068,0.03137489973256986,0.0068415375814462704,0.051009792275726794,0.0018386962299700826,0.028115064868082604,0.012725867206851642,0.05049169355382522,0.005612107055882613,FF_FB_broad,0.20914650106181704,0.33112940192222595,0,2.4396580172081785,FF_un,0.8503907039140661,0.6412442028522491,FF -> FF,FF -> FF,0.03137489973256986,0.028115064868082604,0.051009792275726794,0.05049169355382522,True,True,True,True,0.03137489973256986,0.0,0.028115064868082604,0.0,0.051009792275726794,0.0,0.05049169355382522,0.0,FF -> FF,FF -> FF,0.20914650106181704,0.33112940192222595,0,0.8503907039140661,0.9723736047744751,0,2.248804016845922,1.1647809743881226,2,3.0110339681928355,2.0950570106506348,2,3.3181751654172937,1.1961922645568848,4,3.3194397375608484,1.1974568367004395,4,4.094475629952892,1.8265291452407837,4
116,standard,True,True,0.7831836342811584,0.5511573553085327,0.03966820612549782,0.04653673246502876,0.418948769569397,0.36546123027801514,0.19818677008152008,0.11723392456769943,0.08256878505150476,0.000553960053124077,0.054238136298954485,0.0030335811354840797,0.059531200056274734,0.0051199985629258055,0.05091288549204667,0.0069699739494050545,FF_FB_broad,0.25485355270405613,0.5493555665016174,0,5.890040275951225,FF_un,0.2794730128099521,0.024619460105895996,FF -> FF,FF -> FF,0.08256878505150476,0.059531200056274734,0.054238136298954485,0.05091288549204667,True,True,True,True,0.08256878505150476,0.0,0.059531200056274734,0.0,0.054238136298954485,0.0,0.05091288549204667,0.0,FF -> FF,FF -> FF,0.25485355270405613,0.5493555665016174,0,0.2794730128099521,0.5739750266075134,0,1.9991300417731206,1.0730279684066772,2,3.456042377774914,2.3821444511413574,2,4.081545108432571,1.7870430946350098,4,4.08220350133876,1.7877014875411987,4,4.775522293478813,2.31237530708313,4
106,standard,True,True,0.42174825072288513,0.28068459033966064,0.07537633925676346,0.21255193650722504,0.17927925288677216,0.17317241430282593,0.23648767173290253,0.18872448801994324,0.06265778187662363,0.009008508486052355,0.06672667978952328,0.036536370404064655,0.04778881818056106,0.014489646768197417,0.06614522437254587,0.04033629931509495,FF_FB_broad,0.4908645847191414,0.7237562537193298,0,4.657833380003769,FF_un,0.6474478938927254,0.15658330917358398,FF -> FF,FF -> FF,0.06265778187662363,0.04778881818056106,0.030190309385458622,0.025808925057450922,True,True,True,True,0.06265778187662363,0.0,0.04778881818056106,0.0,0.030190309385458622,0.0,0.025808925057450922,0.0,FF -> FF,FF -> FF,0.4908645847191414,0.7237562537193298,0,0.6474478938927254,0.8803395628929138,0,2.5726312602559727,1.5277806520462036,2,3.0011506573607525,1.9922559261322021,2,4.195976913223664,1.9093399047851562,4,4.199181974182526,1.9125449657440186,4,4.2634666074998675,1.9775712490081787,4
