candidate_idx,search_group,receives_context_familiar,receives_context_novel,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,assigned_target,assigned_objective,assigned_rmse,assigned_mismatch_penalty,assigned_transition_bonus,second_target,second_objective,objective_gap,familiar,novel,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,objective__FF_FB_broad,rmse__FF_FB_broad,mismatch__FF_FB_broad,objective__FF_un,rmse__FF_un,mismatch__FF_un,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,mismatch__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,mismatch__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,mismatch__un_FB,objective__un_un,rmse__un_un,mismatch__un_un,objective__FB_FB,rmse__FB_FB,mismatch__FB_FB
1,standard,True,True,0.01,0.01,0.01,0.01,1.5,1.5,1.5,1.5,6.296139059003281e-07,2.7588069964205414e-06,2.351709955661363e-08,0.00013777467347608763,8.12987944793046e-06,0.005035518512401419,7.718835284625432e-05,0.0026255146808883485,un_FB,-0.18439686665247546,0.0,0,3.687937333049509,un_un,-0.1049265674681531,0.07947029918432236,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.755201124463678,1.1506621837615967,3,3.23238673142016,1.6278477907180786,3,1.142225944879335,0.7266338467597961,1,3.6053950744255503,2.6008450984954834,2,-0.18439686665247546,0.0,0,-0.1049265674681531,0.07947029918432236,0,3.3323121107549536,1.147915244102478,4
1681,standard,True,True,0.012329896911978722,0.00936767365783453,0.013009580783545971,0.009856011718511581,1.598257064819336,1.2297636270523071,2.0,2.0,5.866519796171588e-07,3.2306765319845e-06,1.4862979206646069e-08,0.00013803497863591475,8.071474659724724e-06,0.0051276248384965585,9.078701556669936e-05,0.002642932916448141,un_FB,-0.18283679268874192,0.0013395604910328984,0,3.683527063595496,un_un,-0.10343130435880238,0.07940548832993954,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7549608908485803,1.1502740383148193,3,3.232478018839303,1.627791166305542,3,1.1424157818304668,0.7266050577163696,1,3.6053021636218467,2.600602388381958,2,-0.18283679268874192,0.0013395604910328984,0,-0.10343130435880238,0.08074504882097244,0,3.3313207900160173,1.1471444368362427,4
1677,standard,True,True,0.016109976917505264,0.0177328959107399,0.014543780125677586,0.008240677416324615,1.1594560146331787,2.0,1.8463387489318848,1.1394603252410889,7.406316677579146e-07,1.3943614374056778e-05,7.189339209882443e-08,0.00012199470978278745,9.021524183102278e-06,0.005051585251931101,4.5249211196581504e-05,0.0024973168896394783,un_FB,-0.18272832647185927,0.0019019925966858864,0,3.692606381370903,un_un,-0.10574425716173058,0.07698406931012869,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.756026106525549,1.1511894464492798,3,3.2329122597466795,1.6280755996704102,3,1.1420036027859093,0.7266896963119507,1,3.6063650507294445,2.6014726161956787,2,-0.18272832647185927,0.0019019925966858864,0,-0.10574425716173058,0.07888606190681458,0,3.3334650244213284,1.1488347053527832,4
1758,standard,True,True,0.013152199797332287,0.017905592918395996,0.008343212306499481,0.01181128341704607,2.0,1.0463985204696655,2.0,1.0649330615997314,4.609316919849486e-07,1.944492078583456e-06,1.1017347259472076e-11,0.00013592930697541304,7.262633342482635e-06,0.005175183594110422,9.830546655393846e-05,0.0026880469114985315,un_FB,-0.18181296474281133,0.002184826647862792,0,3.6799558278134823,un_un,-0.10236807553078414,0.07944488921202719,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7546915877864637,1.1499930620193481,3,3.232467519144801,1.6277689933776855,3,1.1425732027090352,0.7265787720680237,1,3.6051005526978326,2.6003942489624023,2,-0.18181296474281133,0.002184826647862792,0,-0.10236807553078414,0.08162971585988998,0,3.330492537598865,1.146494746208191,4
1707,standard,True,True,0.025462619960308075,0.015617319382727146,0.018185433000326157,0.012384078465402126,0.9761038422584534,1.50118088722229,2.0,0.9809489846229553,8.23362493207469e-07,3.0461438511035035e-05,1.141547273893669e-07,0.00021600820206610176,1.0234891787301119e-05,0.006210269449123492,7.106630097647818e-05,0.003438210290429803,un_FB,-0.15997427590972013,0.020235825330018997,0,3.6042020247947826,un_un,-0.08068325632101125,0.07929101958870888,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.750988383397195,1.145937204360962,3,3.2337783766833277,1.6287271976470947,3,1.1459002836695162,0.7262322306632996,1,3.603331384317865,2.598158359527588,2,-0.15997427590972013,0.020235825330018997,0,-0.08068325632101125,0.09952684491872787,0,3.3131378766227346,1.1329277753829956,4
1033,standard,True,True,0.0633833259344101,0.00016055439482443035,0.015910785645246506,0.0001006720558507368,1.479056715965271,0.46293365955352783,0.00012661160144489259,0.026324713602662086,9.7454089564053e-05,3.9692397604085275e-05,8.049742279562603e-07,7.919402606451817e-05,9.411807440073972e-06,0.010644764263027658,0.00014962711472132166,0.004012200494374459,un_FB,-0.08859422031268877,0.08173855394124985,0,3.406655485078772,un_un,-0.0101288405381183,0.07846537977457047,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7476463426814766,1.1347345113754272,3,3.2444470037685127,1.6315351724624634,3,1.1571699274313232,0.7278925180435181,1,3.6075747380268544,2.594273090362549,2,-0.08859422031268877,0.08173855394124985,0,-0.0101288405381183,0.1602039337158203,0,3.2711742964707353,1.1008415222167969,4
1513,standard,True,True,0.07801695913076401,0.0001233027142006904,0.0027687400579452515,0.0011079268297180533,0.00010089934949064627,1.3262643814086914,0.07658997923135757,0.0020453219767659903,0.001994851914711641,0.0008268986198042209,0.0002836119456333108,0.0004555222529840345,0.0035272548052792748,0.009470125153893606,0.0002105844627294573,0.006750294626302397,un_FB,-0.058813247924414724,0.10384516417980194,0,3.253168242084333,un_un,0.01102663194600001,0.06983987987041473,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7106804284516026,1.1101415157318115,3,3.2102181348267247,1.6096792221069336,3,1.1199548864403974,0.6905927062034607,1,3.592317920979834,2.5837996006011963,2,-0.058813247924414724,0.10384516417980194,0,0.01102663194600001,0.17368504405021667,0,3.243321854715911,1.0806634426116943,4
1048,standard,True,True,0.9550833106040955,0.024216528981924057,0.004245589952915907,0.010260921902954578,1.3031518459320068,0.0008099704864434898,0.0044017634354531765,0.0001200847327709198,0.007942700614997496,0.0004966740725649288,0.0028887759399367496,0.00042478671566641423,0.004870535712689162,0.011273127045327177,0.00407732657622546,0.006692924771535521,un_FB,0.04026600763318128,0.1826709508895874,0,2.8480988651281223,un_un,0.09474416121956891,0.054478153586387634,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.597076990736726,1.0095795392990112,3,3.0988328243625194,1.5113353729248047,3,1.0354703362080424,0.6096460819244385,1,3.5388991628637694,2.5196309089660645,2,0.04026600763318128,0.1826709508895874,0,0.09474416121956891,0.23714910447597504,0,3.222859173564939,1.0804542303085327,4
1313,standard,True,True,0.01563565619289875,0.0031244331039488316,0.06120935454964638,0.03529316559433937,1.0038193464279175,0.0009565063519403338,0.18698148429393768,0.1782371550798416,0.0007038782464708977,0.004908411028251672,0.0011058265564012496,0.00229571522892608,1.2303295545734726e-05,0.021362031266714137,0.003205226530553773,0.012058849205883841,un_FB,0.16259213243805182,0.28134211897850037,0,2.374999730808971,un_un,0.23871107851349127,0.07611894607543945,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.6774258747832693,1.0732277631759644,3,3.2249932423369803,1.6207951307296753,3,1.2227351985968804,0.7611188292503357,1,3.5596589156019034,2.535827159881592,2,0.16259213243805182,0.28134211897850037,0,0.23871107851349127,0.3574610650539398,0,3.0485033496729255,0.9297533631324768,4
731,standard,True,True,0.002381088212132454,0.0014942351263016462,0.0024995822459459305,0.007970480248332024,0.03689414635300636,0.0001024977391352877,0.003878091461956501,0.0003107791708316654,0.0019065143288268397,0.003723153363292416,0.0028916951346521576,0.003539158869534731,0.008706997199139248,0.01626148520347973,0.011367124621756375,0.01243942358220617,un_FB,0.17618717278043428,0.3042607307434082,0,2.5614711592594785,un_un,0.23414550746480622,0.05795833468437195,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.569847759294013,0.9767282605171204,3,3.1131058898443977,1.5199863910675049,3,1.1819491542254885,0.7249153256416321,1,3.4401665292680264,2.432154417037964,2,0.17618717278043428,0.3042607307434082,0,0.23414550746480622,0.36221906542778015,0,3.1019193378587566,0.9738457798957825,4
1119,standard,True,True,0.00020892740576528013,0.00010125842527486384,0.03345432132482529,0.0021992744877934456,0.00022506331151816994,0.22230017185211182,0.0002049661852652207,0.008658711798489094,0.0030587386902576935,0.005139846209203824,0.0009755113981858207,0.0023467821961579223,0.012923317189173151,0.0199963365875495,0.0010368790186475962,0.010695149408032496,un_FB,0.1920272853109054,0.31567105650901794,0,2.4728754239622504,un_un,0.2561131860944442,0.06408590078353882,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.6762107663749095,1.0725816488265991,3,3.2122329526542064,1.608603835105896,3,1.1561661424231715,0.7003692984580994,1,3.586506112172113,2.5623176097869873,2,0.1920272853109054,0.31567105650901794,0,0.2561131860944442,0.37975695729255676,0,3.085782185581047,0.9621384143829346,4
361,standard,True,True,0.08503932505846024,0.0008435979834757745,0.004380124155431986,0.008274154737591743,0.00338693312369287,0.026367496699094772,0.00010137639765162021,1.6360573768615723,0.013742159516550601,0.003850601826949666,0.0019684828924558437,0.003660609091942509,0.010212201403919607,0.015997133225513,0.00717017927672714,0.012140458690313001,un_FB,0.23314662161283195,0.3420659005641937,0,2.1783855790272355,un_un,0.28465132298879325,0.051504701375961304,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.507959729883199,0.9350519180297852,3,3.0375536744327594,1.4646458625793457,3,0.991015292191878,0.5549032092094421,1,3.5146554244526973,2.486778974533081,2,0.23314662161283195,0.3420659005641937,0,0.28465132298879325,0.39357060194015503,0,3.096859709592536,0.9879404306411743,4
1542,standard,True,True,0.0007439665496349335,1.2199387550354004,0.07363846898078918,0.03688321262598038,0.0009246881818398833,1.6845829486846924,0.0911397784948349,0.0007347198552452028,0.0039134820291868285,0.004816088373384749,0.012771640372617792,0.003331144782714546,0.0026108451168208075,0.01899297336349264,0.012425286881625652,0.011281407038525988,un_FB,0.25599941165419293,0.3579874336719513,0,2.039760440355167,un_un,0.31163289697142316,0.055633485317230225,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.454114278627094,0.876154363155365,3,2.9997689927346074,1.4218090772628784,3,1.2159204665144594,0.7371728420257568,1,3.325302062086606,2.328077793121338,2,0.25599941165419293,0.3579874336719513,0,0.31163289697142316,0.4136209189891815,0,3.075830523658078,0.9738425016403198,4
891,standard,True,True,0.0038942242972552776,0.0005880667013116181,0.00010065083915833384,0.03659658506512642,0.042579956352710724,0.0019667744636535645,0.0010982196545228362,0.7445945739746094,0.0019125685755473872,0.0036334661728081603,0.006023940059822053,0.006694216514006257,0.007778903535412004,0.015946527597649644,0.015491563861723989,0.017047743778675795,un_FB,0.266420356137678,0.3797764480113983,0,2.267121837474406,un_un,0.31892716060392556,0.05250680446624756,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.495481395131598,0.918339192867279,3,3.0522023075881104,1.4750601053237915,3,1.2308639391946297,0.7587538957595825,1,3.3406073795165865,2.348931312561035,2,0.266420356137678,0.3797764480113983,0,0.31892716060392556,0.4322832524776459,0,3.0475194834638386,0.9341633915901184,4
35,standard,True,True,0.0056588537991046906,0.004308399278670549,0.034096669405698776,0.00012068362411810085,0.005587114952504635,0.00026953915948979557,0.06672335416078568,0.00010145634587388486,0.006446746049914509,0.007094574405346066,0.0028147631247217456,0.003475548951731374,0.015470373133818308,0.021194252212687083,0.010405699850525706,0.011298560129944235,un_FB,0.2843708185944706,0.3982449471950531,0,2.27748257201165,un_un,0.34002966568805276,0.05565884709358215,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.5540929103891057,0.9554417729377747,3,3.1015742684404057,1.5029231309890747,3,1.140721733495593,0.6829741597175598,1,3.4785331887348243,2.4515037536621094,2,0.2843708185944706,0.3982449471950531,0,0.34002966568805276,0.45390379428863525,0,3.066312840720639,0.9524387121200562,4
2256,standard,True,True,9.999999747378752e-05,0.0001817807788029313,0.17688079178333282,0.28280848264694214,2.0,1.722145438194275,1.8352853059768677,0.8338422775268555,3.6340774460796866e-07,0.005840964051700818,1.6659763731515417e-07,0.017586221805928896,1.4066713545920113e-05,0.0151788353046868,2.315566610396521e-06,0.021348960507505885,un_FB,0.31790317031748905,0.39799320697784424,0,1.6018007332071043,un_un,0.3721233102978052,0.05422013998031616,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7260774138996218,1.1295362710952759,3,3.27625939880105,1.679718255996704,3,1.3137175615624679,0.8171714544296265,1,3.572239546053996,2.5523345470428467,2,0.31790317031748905,0.39799320697784424,0,0.3721233102978052,0.4522133469581604,0,2.8608792927562416,0.7807892560958862,4
0,standard,True,True,0.5,0.5,0.05,0.05,0.3,0.3,0.3,0.3,0.042226242204196754,0.004637195486187314,0.04440010308753699,0.005793386074947194,0.007983075198717415,0.019652614820127687,0.04868148232344538,0.01576503647568946,FF_FB_broad,-0.13131042559010286,0.0,0,2.6262085118020573,FF_un,0.49752626578944426,0.6288366913795471,FF -> unresponsive,FF -> FF,0.042226242204196754,0.0,0.04440010308753699,0.04868148232344538,True,False,True,True,0.042226242204196754,0.0,0.0,-0.0,0.04440010308753699,0.0,0.04868148232344538,0.0,FF -> unresponsive,FF -> FF,-0.13131042559010286,0.0,0,0.49752626578944426,0.6288366913795471,0,2.0003271629257746,0.9593112468719482,2,2.169406424292053,1.7318118810653687,1,2.76058306863221,1.1506621837615967,3,2.781292821668709,1.1713719367980957,3,3.6467454844154417,1.4178262948989868,4
1817,standard,True,True,0.49736288189888,0.468969464302063,0.07865691930055618,0.03268934413790703,0.3209800720214844,0.2038467675447464,0.31714779138565063,0.6012925505638123,0.04436359967415531,0.009351039943673338,0.04850200210542729,0.003526458153889204,0.008428830067471912,0.024286344170104713,0.05258168317377567,0.013264105880322556,FF_FB_broad,-0.0067567496638124,0.1355651319026947,0,2.846437631330142,FF_un,0.4497024447579558,0.4564591944217682,FF -> unresponsive,FF -> FF,0.04436359967415531,0.0,0.04850200210542729,0.05258168317377567,True,False,True,True,0.04436359967415531,0.0,0.0,-0.0,0.04850200210542729,0.0,0.05258168317377567,0.0,FF -> unresponsive,FF -> FF,-0.0067567496638124,0.1355651319026947,0,0.4497024447579558,0.5920243263244629,0,2.1080544674070554,1.0460416078567505,2,2.120273722917773,1.6851412057876587,1,2.8829134891352926,1.2434462308883667,3,2.904735345634011,1.265268087387085,3,3.71354321691518,1.4735045433044434,4
976,standard,True,True,0.309114545583725,0.23991826176643372,0.0029526290018111467,0.04381725564599037,0.00015269205323420465,0.00020852989109698683,0.0006715278723277152,0.00010894674778683111,0.05120105921911697,0.004062027002995213,0.04810853567129622,0.008047923981212079,0.01713948086447393,0.015254088394188632,0.05425141489443679,0.017412069439888,FF_FB_broad,0.04470565524728348,0.21754871308803558,0,3.456861156815042,FF_un,0.3368613531890636,0.2921556979417801,FF -> unresponsive,FF -> FF,0.05120105921911697,0.0,0.04810853567129622,0.05425141489443679,True,False,True,True,0.05120105921911697,0.0,0.0,-0.0,0.04810853567129622,0.0,0.05425141489443679,0.0,FF -> unresponsive,FF -> FF,0.04470565524728348,0.21754871308803558,0,0.3368613531890636,0.5097044110298157,0,2.077070205573303,1.040473461151123,2,2.1228649618802593,1.6909037828445435,1,2.9503206494962795,1.3089196681976318,3,2.965838003507815,1.3244370222091675,3,3.815968816797249,1.5521697998046875,4
