transition,image_group,image_idx_original,image_idx_within_group,neuron_idx,image_type,stage,response
post,familiar,4,3,6,Full,Post,0.157120596501842
post,familiar,4,3,7,Full,Post,-0.0629947089645033
post,familiar,4,3,8,Full,Post,0.236375106392907
post,familiar,4,3,9,Full,Post,0.565395370182011
post,familiar,4,3,10,Full,Post,-0.0224208069449242
post,familiar,4,3,11,Full,Post,1.901355142768
post,familiar,4,3,12,Full,Post,1.35001380806962
post,familiar,4,3,13,Full,Post,0.196237054117125
post,familiar,4,3,14,Full,Post,-0.0388280072091734
post,familiar,4,3,15,Full,Post,-0.00491046716255453
post,familiar,4,3,16,Full,Post,1.0800646427846
post,familiar,4,3,17,Full,Post,0.741089031176869
post,familiar,4,3,18,Full,Post,-0.16699255281437
post,familiar,4,3,19,Full,Post,0.103710556162795
post,familiar,4,3,20,Full,Post,0.638704089850473
post,familiar,4,3,21,Full,Post,0.499779666598482
post,familiar,4,3,22,Full,Post,0.522737950896988
post,familiar,4,3,23,Full,Post,0.881349440663925
post,familiar,4,3,24,Full,Post,0.0640187382730712
post,familiar,4,3,25,Full,Post,0.0799166989294613
post,familiar,4,3,26,Full,Post,-0.708193935282013
post,familiar,4,3,27,Full,Post,0.182602223918468
post,familiar,4,3,28,Full,Post,-0.0133047062329591
post,familiar,4,3,29,Full,Post,-0.0844956964931016
post,familiar,4,3,30,Full,Post,0.38300769349469
post,familiar,4,3,31,Full,Post,-0.0519292321880779
post,familiar,4,3,32,Full,Post,0.113247322536101
post,familiar,4,3,33,Full,Post,0.0802815645897068
post,familiar,4,3,34,Full,Post,0.0490028418306544
post,familiar,4,3,35,Full,Post,0.119579316683517
post,familiar,4,3,36,Full,Post,0.0345545826809585
post,familiar,4,3,37,Full,Post,0.403067009216991
post,familiar,4,3,38,Full,Post,0.105963554769626
post,familiar,4,3,39,Full,Post,0.322659212360354
post,familiar,4,3,40,Full,Post,0.156081977935733
post,familiar,4,3,41,Full,Post,-0.0817022313829925
post,familiar,4,3,42,Full,Post,0.19456838651124
post,familiar,4,3,43,Full,Post,0.077870098503751
post,familiar,4,3,44,Full,Post,0.0129091880557444
post,familiar,4,3,45,Full,Post,0.541736877205925
post,familiar,4,3,46,Full,Post,3.28546743256431
post,familiar,4,3,47,Full,Post,0.276626656285292
post,familiar,4,3,48,Full,Post,0.0472302181270656
post,familiar,4,3,49,Full,Post,-0.375281627515634
post,familiar,4,3,50,Full,Post,-0.0088192480982185
post,familiar,4,3,51,Full,Post,0.13973596416185
post,familiar,4,3,52,Full,Post,0.369027099464875
post,familiar,4,3,53,Full,Post,0.0135774892381505
post,familiar,4,3,54,Full,Post,0.145944767347376
post,familiar,4,3,55,Full,Post,0.166603154234204
post,familiar,4,3,56,Full,Post,-0.053176157893502
post,familiar,4,3,57,Full,Post,0.387899524375838
post,familiar,4,3,58,Full,Post,0.168982601200631
post,familiar,4,3,59,Full,Post,0.115951905846446
post,familiar,4,3,60,Full,Post,-0.01503647319424
post,familiar,4,3,61,Full,Post,0.0565858052165429
post,familiar,4,3,62,Full,Post,1.53449963690979
post,familiar,4,3,63,Full,Post,0.672941639415482
post,familiar,4,3,64,Full,Post,-0.300949944283244
post,familiar,4,3,65,Full,Post,-0.146147396518396
post,familiar,4,3,66,Full,Post,0.0474907547691189
post,familiar,4,3,67,Full,Post,-0.252526223136466
post,familiar,4,3,68,Full,Post,1.45188493969848
post,familiar,4,3,69,Full,Post,0.496704800207137
post,familiar,4,3,70,Full,Post,-0.259831699511187
post,familiar,4,3,71,Full,Post,0.299258097929872
post,familiar,4,3,72,Full,Post,0.908050907910833
post,familiar,4,3,73,Full,Post,0.147966166574492
post,familiar,4,3,74,Full,Post,0.146591726481102
post,familiar,4,3,75,Full,Post,0.131108887883914
post,familiar,4,3,76,Full,Post,0.036299509271903
post,familiar,4,3,77,Full,Post,-0.0724455823173763
post,familiar,4,3,78,Full,Post,-0.708577235780531
post,familiar,4,3,79,Full,Post,-0.184705950359002
post,familiar,4,3,80,Full,Post,0.472427332111595
post,familiar,4,3,81,Full,Post,-0.0312297115762398
post,familiar,4,3,82,Full,Post,0.0644834258145404
post,familiar,4,3,83,Full,Post,-0.0489458190837489
post,familiar,4,3,84,Full,Post,2.47827766782758
post,familiar,4,3,85,Full,Post,2.69136720978689
post,familiar,4,3,86,Full,Post,0.293757983880988
post,familiar,4,3,87,Full,Post,1.42593542531566
post,familiar,4,3,88,Full,Post,-0.334261732800255
post,familiar,4,3,89,Full,Post,0.185071199132606
post,familiar,4,3,90,Full,Post,-0.128371413361315
post,familiar,4,3,91,Full,Post,-0.273754405255043
post,familiar,4,3,92,Full,Post,-0.0545463404792978
post,familiar,4,3,93,Full,Post,0.156358328802617
post,familiar,4,3,94,Full,Post,0.142431590109418
post,familiar,4,3,95,Full,Post,0.0664728738528989
post,familiar,4,3,96,Full,Post,-0.021196691011882
post,familiar,4,3,97,Full,Post,-0.386980827635547
post,familiar,4,3,98,Full,Post,0.0756972077788599
post,familiar,4,3,99,Full,Post,0.0666516457845519
post,familiar,4,3,100,Full,Post,-0.110318457019634
post,familiar,4,3,101,Full,Post,0.0366405238224458
post,familiar,4,3,102,Full,Post,0.106001614864231
post,familiar,4,3,103,Full,Post,-0.255260257014925
post,familiar,4,3,104,Full,Post,0.205251106044856
post,familiar,4,3,105,Full,Post,0.185308423544308
post,familiar,4,3,106,Full,Post,0.0427429726394491
post,familiar,4,3,107,Full,Post,0.0779063488887387
post,familiar,4,3,108,Full,Post,-0.0260850187060359
post,familiar,4,3,109,Full,Post,0.123439332867572
post,familiar,4,3,110,Full,Post,0.561515288692061
post,familiar,4,3,111,Full,Post,-0.0246629983982679
post,familiar,4,3,112,Full,Post,0.141072881248332
post,familiar,4,3,113,Full,Post,0.0862232174975922
post,familiar,4,3,114,Full,Post,-0.0235547833977295
post,familiar,4,3,115,Full,Post,0.140129789872313
post,familiar,4,3,116,Full,Post,-0.404929062836844
post,familiar,4,3,117,Full,Post,1.01141985322554
post,familiar,4,3,118,Full,Post,3.34913480022697
post,familiar,4,3,119,Full,Post,-0.0748652954025315
post,familiar,4,3,120,Full,Post,0.429953063206969
post,familiar,4,3,121,Full,Post,0.761423793429429
post,familiar,4,3,122,Full,Post,-0.064414287842099
post,familiar,4,3,123,Full,Post,-0.074560611816566
post,familiar,4,3,124,Full,Post,0.239444021160102
post,familiar,4,3,125,Full,Post,-0.146320787970765
post,familiar,4,3,126,Full,Post,0.374301069779158
post,familiar,4,3,127,Full,Post,-0.11548725578501
post,familiar,4,3,128,Full,Post,-0.0634280356906654
post,familiar,4,3,129,Full,Post,0.21559921053837
post,familiar,4,3,130,Full,Post,0.0628954840532759
post,familiar,4,3,131,Full,Post,-0.17856516994139
post,familiar,4,3,132,Full,Post,0.108981828008772
post,familiar,4,3,133,Full,Post,-0.300212479620635
post,familiar,4,3,134,Full,Post,0.414562326087121
post,familiar,4,3,135,Full,Post,0.0517853965607767
post,familiar,4,3,136,Full,Post,-0.311344257624109
post,familiar,4,3,137,Full,Post,-0.125261461938889
post,familiar,4,3,138,Full,Post,0.519133493834581
post,familiar,4,3,139,Full,Post,0.270608869170652
post,familiar,4,3,140,Full,Post,0.383775823357259
post,familiar,4,3,141,Full,Post,0.0761260988936489
post,familiar,4,3,142,Full,Post,0.322422128301979
post,familiar,4,3,143,Full,Post,0.363354883247026
post,familiar,4,3,144,Full,Post,0.143224680369406
post,familiar,4,3,145,Full,Post,-0.109369487982969
post,familiar,4,3,146,Full,Post,0.0579224155844477
post,familiar,4,3,147,Full,Post,-0.0665003858566662
post,familiar,4,3,148,Full,Post,0.585184775110095
post,familiar,4,3,149,Full,Post,-0.0833712494525877
post,familiar,4,3,150,Full,Post,0.273850789244164
post,familiar,4,3,151,Full,Post,-0.137892501381268
post,familiar,4,3,152,Full,Post,0.0797863723990033
post,familiar,4,3,153,Full,Post,0.538185916279741
post,familiar,4,3,154,Full,Post,0.0141127876102303
post,familiar,4,3,155,Full,Post,-0.0505166645543148
post,familiar,4,3,156,Full,Post,0.145744851217124
post,familiar,4,3,157,Full,Post,0.689936664768042
post,familiar,4,3,158,Full,Post,-0.160535307822449
post,familiar,4,3,159,Full,Post,-0.19162614472715
post,familiar,4,3,160,Full,Post,4.63450841134645
post,familiar,4,3,161,Full,Post,0.614095122081159
post,familiar,4,3,162,Full,Post,0.0288887773464041
post,familiar,4,3,163,Full,Post,0.158199040551611
post,familiar,4,3,164,Full,Post,0.765447943126681
post,familiar,4,3,165,Full,Post,3.35055725303809
post,familiar,4,3,166,Full,Post,-0.00373672301516087
post,familiar,5,4,1,Full,Post,-0.0661963619274478
post,familiar,5,4,2,Full,Post,-0.245961759392656
post,familiar,5,4,3,Full,Post,-0.075533769203364
post,familiar,5,4,4,Full,Post,2.14485761939781
post,familiar,5,4,5,Full,Post,0.544874824241731
post,familiar,5,4,6,Full,Post,0.0300879913122149
post,familiar,5,4,7,Full,Post,-0.0476201901603612
post,familiar,5,4,8,Full,Post,1.01534365440835
post,familiar,5,4,9,Full,Post,0.325504120255588
post,familiar,5,4,10,Full,Post,2.44412866516048
post,familiar,5,4,11,Full,Post,0.0665782591963504
post,familiar,5,4,12,Full,Post,0.0528318022025149
post,familiar,5,4,13,Full,Post,0.573534390562369
post,familiar,5,4,14,Full,Post,0.158397459573
post,familiar,5,4,15,Full,Post,-0.0866081114597303
post,familiar,5,4,16,Full,Post,2.92605864703458
post,familiar,5,4,17,Full,Post,0.0149813170912603
post,familiar,5,4,18,Full,Post,-0.0473070684644293
post,familiar,5,4,19,Full,Post,-0.248668350150726
post,familiar,5,4,20,Full,Post,0.165661468667467
post,familiar,5,4,21,Full,Post,0.00803552755345785
post,familiar,5,4,22,Full,Post,0.0229412746716137
post,familiar,5,4,23,Full,Post,0.229905489347232
post,familiar,5,4,24,Full,Post,0.124572760111566
post,familiar,5,4,25,Full,Post,0.155347846264873
post,familiar,5,4,26,Full,Post,-0.110009662160082
post,familiar,5,4,27,Full,Post,-0.198718445052895
post,familiar,5,4,28,Full,Post,0.0058259243161235
post,familiar,5,4,29,Full,Post,-0.034969053207959
post,familiar,5,4,30,Full,Post,-0.026797213958463
post,familiar,5,4,31,Full,Post,-0.128442385409206
post,familiar,5,4,32,Full,Post,-0.0946487519139835
post,familiar,5,4,33,Full,Post,-0.117915702150222
post,familiar,5,4,34,Full,Post,-0.00244976741217978
post,familiar,5,4,35,Full,Post,0.120307407853727
post,familiar,5,4,36,Full,Post,-0.0744919075976208
post,familiar,5,4,37,Full,Post,-0.0419150307259803
post,familiar,5,4,38,Full,Post,0.347721748025377
post,familiar,5,4,39,Full,Post,0.289490424820672
post,familiar,5,4,40,Full,Post,0.282082268105852
post,familiar,5,4,41,Full,Post,-0.0331095341589386
post,familiar,5,4,42,Full,Post,-0.0128814983674179
post,familiar,5,4,43,Full,Post,-0.109713808221536
post,familiar,5,4,44,Full,Post,0.204621524124079
post,familiar,5,4,45,Full,Post,0.22134993276584
post,familiar,5,4,46,Full,Post,0.104359675029705
post,familiar,5,4,47,Full,Post,-0.224516508658344
post,familiar,5,4,48,Full,Post,-0.207066646684554
post,familiar,5,4,49,Full,Post,-0.30357590547241
post,familiar,5,4,50,Full,Post,0.0651866597966129
post,familiar,5,4,51,Full,Post,-0.118346072198541
post,familiar,5,4,52,Full,Post,-0.0343128929913721
post,familiar,5,4,53,Full,Post,-0.0491621827771829
post,familiar,5,4,54,Full,Post,-0.0765500162656729
post,familiar,5,4,55,Full,Post,-0.165902494423599
post,familiar,5,4,56,Full,Post,-0.111985876134983
post,familiar,5,4,57,Full,Post,-0.0596808073068743
post,familiar,5,4,58,Full,Post,0.122557477209239
post,familiar,5,4,59,Full,Post,0.099465222972998
post,familiar,5,4,60,Full,Post,-0.0731768075801419
post,familiar,5,4,61,Full,Post,-0.22281577320685
post,familiar,5,4,62,Full,Post,0.177454862926166
post,familiar,5,4,63,Full,Post,-0.26556291549891
post,familiar,5,4,64,Full,Post,-0.387905406137265
post,familiar,5,4,65,Full,Post,0.335066282681229
post,familiar,5,4,66,Full,Post,0.895965494676856
post,familiar,5,4,67,Full,Post,-0.2284489057492
post,familiar,5,4,68,Full,Post,0.0961746372735712
post,familiar,5,4,69,Full,Post,-0.369979873950216
post,familiar,5,4,70,Full,Post,0.00272575308323136
post,familiar,5,4,71,Full,Post,0.203813774859111
post,familiar,5,4,72,Full,Post,-0.170879302988482
post,familiar,5,4,73,Full,Post,0.0533754252582312
post,familiar,5,4,74,Full,Post,0.762179184475918
post,familiar,5,4,75,Full,Post,-0.13887214450117
post,familiar,5,4,76,Full,Post,1.88803367246257
post,familiar,5,4,77,Full,Post,0.175149717077148
post,familiar,5,4,78,Full,Post,-0.257690961243696
post,familiar,5,4,79,Full,Post,-0.227452897480896
post,familiar,5,4,80,Full,Post,0.0818945266341206
post,familiar,5,4,81,Full,Post,-0.0492847625277612
post,familiar,5,4,82,Full,Post,0.0133937522424558
post,familiar,5,4,83,Full,Post,0.00343902001071789
post,familiar,5,4,84,Full,Post,0.283005841411579
post,familiar,5,4,85,Full,Post,0.936512708961459
post,familiar,5,4,86,Full,Post,0.369694351588012
post,familiar,5,4,87,Full,Post,0.61043603927462
post,familiar,5,4,88,Full,Post,-0.0252151019828245
post,familiar,5,4,89,Full,Post,0.657560786042205
post,familiar,5,4,90,Full,Post,0.152070997590272
post,familiar,5,4,91,Full,Post,-0.359640922521821
post,familiar,5,4,92,Full,Post,-0.0154364459198156
post,familiar,5,4,93,Full,Post,0.236946077635247
post,familiar,5,4,94,Full,Post,0.0726033351778501
post,familiar,5,4,95,Full,Post,0.10341922648083
post,familiar,5,4,96,Full,Post,-0.101581263917659
post,familiar,5,4,97,Full,Post,-0.0277336447781057
post,familiar,5,4,98,Full,Post,0.664528624812323
post,familiar,5,4,99,Full,Post,-0.104602899878635
post,familiar,5,4,100,Full,Post,0.263439205331553
post,familiar,5,4,101,Full,Post,0.0656092274166066
post,familiar,5,4,102,Full,Post,0.0827880041538233
post,familiar,5,4,103,Full,Post,-0.467156232516143
post,familiar,5,4,104,Full,Post,0.238341994202067
post,familiar,5,4,105,Full,Post,0.325917576532178
post,familiar,5,4,106,Full,Post,-0.21230166613287
post,familiar,5,4,107,Full,Post,2.00018068087964
post,familiar,5,4,108,Full,Post,0.347991269793457
post,familiar,5,4,109,Full,Post,0.253329218176492
post,familiar,5,4,110,Full,Post,0.147362845837095
post,familiar,5,4,111,Full,Post,0.176767284141133
post,familiar,5,4,112,Full,Post,0.115732196968402
post,familiar,5,4,113,Full,Post,0.00451687707605297
post,familiar,5,4,114,Full,Post,-0.154366336856709
post,familiar,5,4,115,Full,Post,2.99541156017609
post,familiar,5,4,116,Full,Post,-0.430960472652785
post,familiar,5,4,117,Full,Post,0.16182802183964
post,familiar,5,4,118,Full,Post,0.34838086095299
post,familiar,5,4,119,Full,Post,0.0967849407747422
post,familiar,5,4,120,Full,Post,0.0888561454785147
post,familiar,5,4,121,Full,Post,0.158174901641234
post,familiar,5,4,122,Full,Post,0.160914174792391
post,familiar,5,4,123,Full,Post,0.0486794114966003
post,familiar,5,4,124,Full,Post,0.0619279379431313
post,familiar,5,4,125,Full,Post,-0.313110106667173
post,familiar,5,4,126,Full,Post,0.373327631286483
post,familiar,5,4,127,Full,Post,-0.227181687380757
post,familiar,5,4,128,Full,Post,-0.11348520819649
post,familiar,5,4,129,Full,Post,-0.0723566092721488
post,familiar,5,4,130,Full,Post,0.0337277103905516
post,familiar,5,4,131,Full,Post,0.280524745275767
post,familiar,5,4,132,Full,Post,0.122617843005889
post,familiar,5,4,133,Full,Post,-0.00629261171410433
post,familiar,5,4,134,Full,Post,0.0196950601566431
post,familiar,5,4,135,Full,Post,0.534822516918347
post,familiar,5,4,136,Full,Post,-0.374807316564044
post,familiar,5,4,137,Full,Post,-0.31422577708127
post,familiar,5,4,138,Full,Post,0.103854801207799
post,familiar,5,4,139,Full,Post,-0.00555409546287841
post,familiar,5,4,140,Full,Post,0.299520345993698
post,familiar,5,4,141,Full,Post,0.135685728935124
post,familiar,5,4,142,Full,Post,0.692375347265127
post,familiar,5,4,143,Full,Post,0.963730474003387
post,familiar,5,4,144,Full,Post,0.022080319126318
post,familiar,5,4,145,Full,Post,-0.323562739691715
post,familiar,5,4,146,Full,Post,-0.0282547179446898
post,familiar,5,4,147,Full,Post,0.517566709496964
post,familiar,5,4,148,Full,Post,0.0254156609799619
post,familiar,5,4,149,Full,Post,-0.13160669624639
post,familiar,5,4,150,Full,Post,4.01964826255858
post,familiar,5,4,151,Full,Post,-0.309204077186501
post,familiar,5,4,152,Full,Post,0.0712148514269655
post,familiar,5,4,153,Full,Post,-0.0148645448552489
post,familiar,5,4,154,Full,Post,0.00595986376815098
post,familiar,5,4,155,Full,Post,0.107503612010845
post,familiar,5,4,156,Full,Post,-0.33385275026655
post,familiar,5,4,157,Full,Post,-0.0861466089822688
post,familiar,5,4,158,Full,Post,-0.0361094258316389
post,familiar,5,4,159,Full,Post,0.208533490487238
post,familiar,5,4,160,Full,Post,0.0202618387701704
post,familiar,5,4,161,Full,Post,0.270232625080007
post,familiar,5,4,162,Full,Post,0.138927596900289
post,familiar,5,4,163,Full,Post,4.48039817354634
post,familiar,5,4,164,Full,Post,0.170591397409244
post,familiar,5,4,165,Full,Post,0.166273037468779
post,familiar,5,4,166,Full,Post,-0.28449609235271
post,familiar,1,1,1,Occl,Pre,0.392569105379439
post,familiar,1,1,2,Occl,Pre,0.126211215553698
post,familiar,1,1,3,Occl,Pre,0.0394902832133907
post,familiar,1,1,4,Occl,Pre,0.0259500208632676
post,familiar,1,1,5,Occl,Pre,0.138464109150084
post,familiar,1,1,6,Occl,Pre,-0.0468866082332023
post,familiar,1,1,7,Occl,Pre,0.0370257110128124
post,familiar,1,1,8,Occl,Pre,-0.224748025393522
post,familiar,1,1,9,Occl,Pre,0.299572217190053
post,familiar,1,1,10,Occl,Pre,-0.000254549581590352
post,familiar,1,1,11,Occl,Pre,0.0129136725135832
post,familiar,1,1,12,Occl,Pre,-0.03540911632555
post,familiar,1,1,13,Occl,Pre,0.0373520951097269
post,familiar,1,1,14,Occl,Pre,-0.0844021287566725
post,familiar,1,1,15,Occl,Pre,-0.00180305942443906
post,familiar,1,1,16,Occl,Pre,0.246088190928779
post,familiar,1,1,17,Occl,Pre,0.0222961410429939
post,familiar,1,1,18,Occl,Pre,0.179707124654537
post,familiar,1,1,19,Occl,Pre,0.233686885236363
post,familiar,1,1,20,Occl,Pre,-0.00602138899400723
post,familiar,1,1,21,Occl,Pre,-0.00609163623522441
post,familiar,1,1,22,Occl,Pre,-0.0541648097395638
post,familiar,1,1,23,Occl,Pre,0.0363659863938455
post,familiar,1,1,24,Occl,Pre,0.0638646229889303
post,familiar,1,1,25,Occl,Pre,-0.00581691078815982
post,familiar,1,1,26,Occl,Pre,0.085170931988937
post,familiar,1,1,27,Occl,Pre,-0.0665037862059806
post,familiar,1,1,28,Occl,Pre,0.0174677980520037
post,familiar,1,1,29,Occl,Pre,-0.130618966150303
post,familiar,1,1,30,Occl,Pre,-0.363956304579493
post,familiar,1,1,31,Occl,Pre,0.63545854947845
post,familiar,1,1,32,Occl,Pre,0.166910205247528
post,familiar,1,1,33,Occl,Pre,-0.0336438355506176
post,familiar,1,1,34,Occl,Pre,0.0616781302832217
post,familiar,1,1,35,Occl,Pre,0.414624877884781
post,familiar,1,1,36,Occl,Pre,0.303987896843431
post,familiar,1,1,37,Occl,Pre,-0.2148281208845
post,familiar,1,1,38,Occl,Pre,0.186791128674913
post,familiar,1,1,39,Occl,Pre,0.392966576968667
post,familiar,1,1,40,Occl,Pre,-0.00124733504282024
post,familiar,1,1,41,Occl,Pre,-0.144063267601616
post,familiar,1,1,42,Occl,Pre,0.0144718232562114
post,familiar,1,1,43,Occl,Pre,-0.254762431751115
post,familiar,1,1,44,Occl,Pre,0.206320185478792
post,familiar,1,1,45,Occl,Pre,0.154559055996287
post,familiar,1,1,46,Occl,Pre,-0.046799704725006
post,familiar,1,1,47,Occl,Pre,-0.0171946304217854
post,familiar,1,1,48,Occl,Pre,-0.100103760232689
post,familiar,1,1,49,Occl,Pre,-0.101444047894231
post,familiar,1,1,50,Occl,Pre,0.0263878595077626
post,familiar,1,1,51,Occl,Pre,0.235455776083309
post,familiar,1,1,52,Occl,Pre,0.0444443642532697
post,familiar,1,1,53,Occl,Pre,0.12947293329879
post,familiar,1,1,54,Occl,Pre,-0.228813087668786
post,familiar,1,1,55,Occl,Pre,0.0588784807414943
post,familiar,1,1,56,Occl,Pre,0.0614082506135155
post,familiar,1,1,57,Occl,Pre,1.01886397131714
post,familiar,1,1,58,Occl,Pre,0.062727244015995
post,familiar,1,1,59,Occl,Pre,0.143070506019749
post,familiar,1,1,60,Occl,Pre,-0.0797877254546636
post,familiar,1,1,61,Occl,Pre,0.100627920206717
post,familiar,1,1,62,Occl,Pre,-0.303523314503892
post,familiar,1,1,63,Occl,Pre,-0.00808989153809836
post,familiar,1,1,64,Occl,Pre,-0.0361967950631228
post,familiar,1,1,65,Occl,Pre,-0.0872483723571725
post,familiar,1,1,66,Occl,Pre,0.600565914931483
post,familiar,1,1,67,Occl,Pre,0.196459533420879
post,familiar,1,1,68,Occl,Pre,-0.0902919915144061
post,familiar,1,1,69,Occl,Pre,0.273077335579661
post,familiar,1,1,70,Occl,Pre,-0.130559178571848
post,familiar,1,1,71,Occl,Pre,0.203957220645339
post,familiar,1,1,72,Occl,Pre,0.872327307815899
post,familiar,1,1,73,Occl,Pre,0.376859981537461
post,familiar,1,1,74,Occl,Pre,-0.181514415107675
post,familiar,1,1,75,Occl,Pre,-0.107076823968327
post,familiar,1,1,76,Occl,Pre,0.067172305328258
post,familiar,1,1,77,Occl,Pre,-0.184500465069711
post,familiar,1,1,78,Occl,Pre,0.105143716471189
post,familiar,1,1,79,Occl,Pre,-0.173183431269183
post,familiar,1,1,80,Occl,Pre,-0.156290093905935
post,familiar,1,1,81,Occl,Pre,0.24620251889211
post,familiar,1,1,82,Occl,Pre,-0.172997003204072
post,familiar,1,1,83,Occl,Pre,-0.00907563587068
post,familiar,1,1,84,Occl,Pre,-0.0369576197236
post,familiar,1,1,85,Occl,Pre,0.138327238835133
post,familiar,1,1,86,Occl,Pre,-0.0274029240487876
post,familiar,1,1,87,Occl,Pre,-0.0489794898789142
post,familiar,1,1,88,Occl,Pre,-0.0108202048304032
post,familiar,1,1,89,Occl,Pre,0.0462183498417224
post,familiar,1,1,90,Occl,Pre,1.21213964937463
post,familiar,1,1,91,Occl,Pre,-0.0733335893909821
post,familiar,1,1,92,Occl,Pre,0.392983923509502
post,familiar,1,1,93,Occl,Pre,-0.269122109874492
post,familiar,1,1,94,Occl,Pre,0.11574901488212
post,familiar,1,1,95,Occl,Pre,0.0574259728353914
post,familiar,1,1,96,Occl,Pre,-0.117296034742505
post,familiar,1,1,97,Occl,Pre,-0.188189084166408
post,familiar,1,1,98,Occl,Pre,0.114327552201102
post,familiar,1,1,99,Occl,Pre,-0.158768471121511
post,familiar,1,1,100,Occl,Pre,0.344158426840882
post,familiar,1,1,101,Occl,Pre,-0.181633033346228
post,familiar,1,1,102,Occl,Pre,0.0844159650747275
post,familiar,1,1,103,Occl,Pre,0.00882377036750441
post,familiar,1,1,104,Occl,Pre,0.0411444835244
post,familiar,1,1,105,Occl,Pre,-0.170625216131309
post,familiar,1,1,106,Occl,Pre,-0.0453935136921279
post,familiar,1,1,107,Occl,Pre,0.00284780327014833
post,familiar,1,1,108,Occl,Pre,0.00837208046405669
post,familiar,1,1,109,Occl,Pre,0.218985698254888
post,familiar,1,1,110,Occl,Pre,0.292747555163862
post,familiar,1,1,111,Occl,Pre,0.124426633674047
post,familiar,1,1,112,Occl,Pre,-0.0629562724827632
post,familiar,1,1,113,Occl,Pre,0.261028563605637
post,familiar,1,1,114,Occl,Pre,0.0386779806072988
post,familiar,1,1,115,Occl,Pre,0.808829190529922
post,familiar,1,1,116,Occl,Pre,-0.087090574685582
post,familiar,1,1,117,Occl,Pre,-0.184331799611315
post,familiar,1,1,118,Occl,Pre,0.0170898666592263
post,familiar,1,1,119,Occl,Pre,-0.0331075289141328
post,familiar,1,1,120,Occl,Pre,0.00542542388154872
post,familiar,1,1,121,Occl,Pre,-0.0359553172622925
post,familiar,1,1,122,Occl,Pre,0.0111931153704658
post,familiar,1,1,123,Occl,Pre,0.174871396425065
post,familiar,1,1,124,Occl,Pre,-0.00476234493226783
post,familiar,1,1,125,Occl,Pre,-0.37406071290704
post,familiar,1,1,126,Occl,Pre,0.24302092288778
post,familiar,1,1,127,Occl,Pre,-0.282604564558556
post,familiar,1,1,128,Occl,Pre,-0.17788284509325
post,familiar,1,1,129,Occl,Pre,0.2098371792981
post,familiar,1,1,130,Occl,Pre,0.0577702689642751
post,familiar,1,1,131,Occl,Pre,-0.163805086064961
post,familiar,1,1,132,Occl,Pre,0.10817495679518
post,familiar,1,1,133,Occl,Pre,-0.465290895667282
post,familiar,1,1,134,Occl,Pre,0.211259175653978
post,familiar,1,1,135,Occl,Pre,0.722654743261517
post,familiar,1,1,136,Occl,Pre,0.139826678554239
post,familiar,1,1,137,Occl,Pre,0.057482941187947
post,familiar,1,1,138,Occl,Pre,0.193288104439414
post,familiar,1,1,139,Occl,Pre,0.0255353088832888
post,familiar,1,1,140,Occl,Pre,1.20216097585381
post,familiar,1,1,141,Occl,Pre,0.364842179218101
post,familiar,1,1,142,Occl,Pre,0.01563016509923
post,familiar,1,1,143,Occl,Pre,-0.00432764072038172
post,familiar,1,1,144,Occl,Pre,0.455234475129123
post,familiar,1,1,145,Occl,Pre,0.164477862102927
post,familiar,1,1,146,Occl,Pre,0.694786926543298
post,familiar,1,1,147,Occl,Pre,-0.0554970766297596
post,familiar,1,1,148,Occl,Pre,0.0688627887052693
post,familiar,1,1,149,Occl,Pre,0.269255993988188
post,familiar,1,1,150,Occl,Pre,0.10221287321501
post,familiar,1,1,151,Occl,Pre,0.24857685650482
post,familiar,1,1,152,Occl,Pre,-0.084298469811313
post,familiar,1,1,153,Occl,Pre,-0.264034057109227
post,familiar,1,1,154,Occl,Pre,0.0833305574654236
post,familiar,1,1,155,Occl,Pre,-0.194179472134178
post,familiar,1,1,156,Occl,Pre,-0.0212250621761067
post,familiar,1,1,157,Occl,Pre,-0.0407647406146187
post,familiar,1,1,158,Occl,Pre,-0.0561396313090346
post,familiar,1,1,159,Occl,Pre,-0.0849631238396489
post,familiar,1,1,160,Occl,Pre,-0.051898770351959
post,familiar,1,1,161,Occl,Pre,-0.174098862346244
post,familiar,1,1,162,Occl,Pre,0.000784345962291655
post,familiar,1,1,163,Occl,Pre,0.0154030291161711
post,familiar,1,1,164,Occl,Pre,-0.00786214335906057
post,familiar,1,1,165,Occl,Pre,-0.0518354077592391
post,familiar,1,1,166,Occl,Pre,-0.024998151201945
post,familiar,2,2,1,Occl,Pre,0.154590456786501
post,familiar,2,2,2,Occl,Pre,-0.130557202566566
post,familiar,2,2,3,Occl,Pre,-0.0586746192525421
post,familiar,2,2,4,Occl,Pre,0.199012593491754
post,familiar,2,2,5,Occl,Pre,0.131001699482957
post,familiar,2,2,6,Occl,Pre,-0.0793959108479383
post,familiar,2,2,7,Occl,Pre,0.063349962593331
post,familiar,2,2,8,Occl,Pre,0.164357245999862
post,familiar,2,2,9,Occl,Pre,0.341523099790096
post,familiar,2,2,10,Occl,Pre,0.0558770481937426
post,familiar,2,2,11,Occl,Pre,0.0271049414048422
post,familiar,2,2,12,Occl,Pre,-0.0438700922604826
post,familiar,2,2,13,Occl,Pre,0.0472316228132669
post,familiar,2,2,14,Occl,Pre,0.119281615869966
post,familiar,2,2,15,Occl,Pre,0.0189979818949639
