transition,image_group,image_idx_original,image_idx_within_group,neuron_idx,image_type,stage,response
act,all,1,1,109,Full,Task,3.11061769488152
act,all,1,1,110,Full,Task,0.0337579420902382
act,all,2,2,1,Full,Task,-0.204907438342525
act,all,2,2,2,Full,Task,0.173864565529666
act,all,2,2,3,Full,Task,-0.427094147438374
act,all,2,2,4,Full,Task,0.939621208972402
act,all,2,2,5,Full,Task,0.0231422706893005
act,all,2,2,6,Full,Task,0.0358789359633328
act,all,2,2,7,Full,Task,-0.13454712868086
act,all,2,2,8,Full,Task,3.89906390985804
act,all,2,2,9,Full,Task,3.4263817129522
act,all,2,2,10,Full,Task,-0.360933809080678
act,all,2,2,11,Full,Task,-0.193421704934033
act,all,2,2,12,Full,Task,0.120377427462756
act,all,2,2,13,Full,Task,4.73620900555446
act,all,2,2,14,Full,Task,-0.682771900644554
act,all,2,2,15,Full,Task,-0.305908232759755
act,all,2,2,16,Full,Task,-0.0578436528078421
act,all,2,2,17,Full,Task,0.0455900334826348
act,all,2,2,18,Full,Task,-0.000825721049041356
act,all,2,2,19,Full,Task,-0.64360733090279
act,all,2,2,20,Full,Task,-0.129629002905175
act,all,2,2,21,Full,Task,3.97767335321338
act,all,2,2,22,Full,Task,0.869092156687669
act,all,2,2,23,Full,Task,0.0565759718407598
act,all,2,2,24,Full,Task,-0.282283279123068
act,all,2,2,25,Full,Task,0.0322487285294421
act,all,2,2,26,Full,Task,1.35151780385486
act,all,2,2,27,Full,Task,-0.484732840636714
act,all,2,2,28,Full,Task,-0.40651334104147
act,all,2,2,29,Full,Task,0.128137108717673
act,all,2,2,30,Full,Task,0.178594858831773
act,all,2,2,31,Full,Task,-0.285317465010931
act,all,2,2,32,Full,Task,-0.0498141395462882
act,all,2,2,33,Full,Task,-0.272618828498652
act,all,2,2,34,Full,Task,0.00265682734064432
act,all,2,2,35,Full,Task,-0.215500505818186
act,all,2,2,36,Full,Task,0.250380466290463
act,all,2,2,37,Full,Task,-0.454327393990733
act,all,2,2,38,Full,Task,-0.188591358251796
act,all,2,2,39,Full,Task,0.0173379160617243
act,all,2,2,40,Full,Task,0.0264799858444005
act,all,2,2,41,Full,Task,-0.304873085717053
act,all,2,2,42,Full,Task,-0.35103870044923
act,all,2,2,43,Full,Task,-0.181068015175981
act,all,2,2,44,Full,Task,-0.0233194321689947
act,all,2,2,45,Full,Task,0.915116498701665
act,all,2,2,46,Full,Task,0.259008806964429
act,all,2,2,47,Full,Task,-0.0332789353832581
act,all,2,2,48,Full,Task,-0.0214233774199599
act,all,2,2,49,Full,Task,-0.25403817602383
act,all,2,2,50,Full,Task,0.838253726095451
act,all,2,2,51,Full,Task,-0.14857368099526
act,all,2,2,52,Full,Task,-0.0445331902341173
act,all,2,2,53,Full,Task,-0.0318305857379932
act,all,2,2,54,Full,Task,-0.185246897476768
act,all,2,2,55,Full,Task,0.186931475398626
act,all,2,2,56,Full,Task,0.83753143664377
act,all,2,2,57,Full,Task,0.184334168072926
act,all,2,2,58,Full,Task,0.446435773312801
act,all,2,2,59,Full,Task,-0.130467296887065
act,all,2,2,60,Full,Task,0.0216064710442465
act,all,2,2,61,Full,Task,0.285130159713901
act,all,2,2,62,Full,Task,-0.412261630141148
act,all,2,2,63,Full,Task,-0.0638302586354532
act,all,2,2,64,Full,Task,0.409542959385618
act,all,2,2,65,Full,Task,0.190342919510005
act,all,2,2,66,Full,Task,-0.0356031665814072
act,all,2,2,67,Full,Task,0.46061314183773
act,all,2,2,68,Full,Task,2.57594090608744
act,all,2,2,69,Full,Task,-0.0887884887482158
act,all,2,2,70,Full,Task,0.00515969626896125
act,all,2,2,71,Full,Task,0.0924283314788507
act,all,2,2,72,Full,Task,-0.178452178832728
act,all,2,2,73,Full,Task,3.30939092944204
act,all,2,2,74,Full,Task,-0.406679032158804
act,all,2,2,75,Full,Task,0.340463698066623
act,all,2,2,76,Full,Task,-0.0290678792007194
act,all,2,2,77,Full,Task,0.363142879909136
act,all,2,2,78,Full,Task,0.00983832829294198
act,all,2,2,79,Full,Task,-0.115054822751919
act,all,2,2,80,Full,Task,0.230324697440102
act,all,2,2,81,Full,Task,-0.187659797322161
act,all,2,2,82,Full,Task,0.375201829762203
act,all,2,2,83,Full,Task,0.0839603518593796
act,all,2,2,84,Full,Task,0.0550654097315357
act,all,2,2,85,Full,Task,0.0101194896554985
act,all,2,2,86,Full,Task,1.1780951858967
act,all,2,2,87,Full,Task,-0.0137522775965814
act,all,2,2,88,Full,Task,-0.311080475522612
act,all,2,2,89,Full,Task,-0.3556789562454
act,all,2,2,90,Full,Task,0.107006035353981
act,all,2,2,91,Full,Task,0.090665098178603
act,all,2,2,92,Full,Task,0.0742845912388041
act,all,2,2,93,Full,Task,-0.135875991992665
act,all,2,2,94,Full,Task,-0.214259912195334
act,all,2,2,95,Full,Task,-0.0420674023267745
act,all,2,2,96,Full,Task,0.000114400123031169
act,all,2,2,97,Full,Task,0.00241623812100412
act,all,2,2,98,Full,Task,0.400485227654909
act,all,2,2,99,Full,Task,0.108933870193241
act,all,2,2,100,Full,Task,0.366878825843891
act,all,2,2,101,Full,Task,0.595051469445175
act,all,2,2,102,Full,Task,0.253448459961148
act,all,2,2,103,Full,Task,-0.0497955475498381
act,all,2,2,104,Full,Task,0.191662368475647
act,all,2,2,105,Full,Task,-0.06206930161808
act,all,2,2,106,Full,Task,0.138406711610196
act,all,2,2,107,Full,Task,2.83634174239418
act,all,2,2,108,Full,Task,0.00732611434794092
act,all,2,2,109,Full,Task,0.501581585936809
act,all,2,2,110,Full,Task,0.0119561304277083
act,all,3,3,1,Full,Task,-0.283209584199375
act,all,3,3,2,Full,Task,-0.533473843089789
act,all,3,3,3,Full,Task,0.0654740338084069
act,all,3,3,4,Full,Task,4.14335841004357
act,all,3,3,5,Full,Task,0.0618994046954979
act,all,3,3,6,Full,Task,0.671843046610718
act,all,3,3,7,Full,Task,1.61043476105136
act,all,3,3,8,Full,Task,0.185163909655233
act,all,3,3,9,Full,Task,0.622710120294254
act,all,3,3,10,Full,Task,0.141307587769255
act,all,3,3,11,Full,Task,-0.0440821683283294
act,all,3,3,12,Full,Task,1.18025282944905
act,all,3,3,13,Full,Task,0.0511050822787453
act,all,3,3,14,Full,Task,-0.430478505731962
act,all,3,3,15,Full,Task,0.721840934929038
act,all,3,3,16,Full,Task,-0.0636177032162712
act,all,3,3,17,Full,Task,0.0392213858488881
act,all,3,3,18,Full,Task,-0.0829261517419783
act,all,3,3,19,Full,Task,-0.0086944659845405
act,all,3,3,20,Full,Task,-0.205518177828304
act,all,3,3,21,Full,Task,0.404184978306913
act,all,3,3,22,Full,Task,-0.136054133797121
act,all,3,3,23,Full,Task,0.247616484582192
act,all,3,3,24,Full,Task,0.0493164958703383
act,all,3,3,25,Full,Task,0.0310715002506055
act,all,3,3,26,Full,Task,2.47715477971573
act,all,3,3,27,Full,Task,-0.0968141947323183
act,all,3,3,28,Full,Task,-0.179014291551589
act,all,3,3,29,Full,Task,0.0209848296609491
act,all,3,3,30,Full,Task,0.172757275177663
act,all,3,3,31,Full,Task,-0.189496070372622
act,all,3,3,32,Full,Task,0.15106092775781
act,all,3,3,33,Full,Task,-0.527876749615752
act,all,3,3,34,Full,Task,0.0406744951705075
act,all,3,3,35,Full,Task,0.0777441697202204
act,all,3,3,36,Full,Task,2.58589152973409
act,all,3,3,37,Full,Task,-0.110514243219376
act,all,3,3,38,Full,Task,-0.0245694025501379
act,all,3,3,39,Full,Task,-0.114325451223833
act,all,3,3,40,Full,Task,1.57487862823192
act,all,3,3,41,Full,Task,-0.0824459118762519
act,all,3,3,42,Full,Task,-0.194457140549958
act,all,3,3,43,Full,Task,0.0199087704100742
act,all,3,3,44,Full,Task,0.365275529342551
act,all,3,3,45,Full,Task,0.387361312175346
act,all,3,3,46,Full,Task,0.371006465173454
act,all,3,3,47,Full,Task,0.200732908885125
act,all,3,3,48,Full,Task,-0.325826343458416
act,all,3,3,49,Full,Task,-0.310569095486422
act,all,3,3,50,Full,Task,-0.0361654697287956
act,all,3,3,51,Full,Task,-0.042768582445333
act,all,3,3,52,Full,Task,0.648294037267286
act,all,3,3,53,Full,Task,0.0471179181090128
act,all,3,3,54,Full,Task,-0.156261355192933
act,all,3,3,55,Full,Task,2.06827995487852
act,all,3,3,56,Full,Task,2.64541703659999
act,all,3,3,57,Full,Task,0.190682936084595
act,all,3,3,58,Full,Task,0.829081931148515
act,all,3,3,59,Full,Task,0.57748068754955
act,all,3,3,60,Full,Task,0.209970281888694
act,all,3,3,61,Full,Task,0.0195370205448863
act,all,3,3,62,Full,Task,-0.31758417320899
act,all,3,3,63,Full,Task,-0.106653330026146
act,all,3,3,64,Full,Task,0.566887219702715
act,all,3,3,65,Full,Task,0.143349176820521
act,all,3,3,66,Full,Task,-0.266189331030518
act,all,3,3,67,Full,Task,0.201687471886422
act,all,3,3,68,Full,Task,0.0288662994624553
act,all,3,3,69,Full,Task,0.560007321287214
act,all,3,3,70,Full,Task,0.240240499572373
act,all,3,3,71,Full,Task,-0.138728169240675
act,all,3,3,72,Full,Task,-0.270184728449013
act,all,3,3,73,Full,Task,0.225119997437696
act,all,3,3,74,Full,Task,-0.155159550014516
act,all,3,3,75,Full,Task,0.0684456945318524
act,all,3,3,76,Full,Task,0.22437298506368
act,all,3,3,77,Full,Task,0.809857896639991
act,all,3,3,78,Full,Task,-0.215625927147501
act,all,3,3,79,Full,Task,-0.0760795921443304
act,all,3,3,80,Full,Task,0.242191921650568
act,all,3,3,81,Full,Task,-0.158390322945851
act,all,3,3,82,Full,Task,4.9664983466176
act,all,3,3,83,Full,Task,-0.0398926564696381
act,all,3,3,84,Full,Task,0.127004723768529
act,all,3,3,85,Full,Task,-0.0136417051374598
act,all,3,3,86,Full,Task,0.29294276760209
act,all,3,3,87,Full,Task,-0.113185595406917
act,all,3,3,88,Full,Task,-0.135235783756888
act,all,3,3,89,Full,Task,-0.130436174421036
act,all,3,3,90,Full,Task,0.516529096042667
act,all,3,3,91,Full,Task,0.00811831062630231
act,all,3,3,92,Full,Task,0.539924691224317
act,all,3,3,93,Full,Task,0.231557801107802
act,all,3,3,94,Full,Task,0.2196071505791
act,all,3,3,95,Full,Task,-0.131259524936523
act,all,3,3,96,Full,Task,1.97328256040161
act,all,3,3,97,Full,Task,0.143975026231662
act,all,3,3,98,Full,Task,0.496899136662607
act,all,3,3,99,Full,Task,0.086233211458604
act,all,3,3,100,Full,Task,-0.20319008376743
act,all,3,3,101,Full,Task,0.407771899350102
act,all,3,3,102,Full,Task,-0.287064961842752
act,all,3,3,103,Full,Task,-0.042222132490529
act,all,3,3,104,Full,Task,2.83596652319439
act,all,3,3,105,Full,Task,0.0866758523361482
act,all,3,3,106,Full,Task,0.175577235167617
act,all,3,3,107,Full,Task,0.824177229471487
act,all,3,3,108,Full,Task,0.185999633436052
act,all,3,3,109,Full,Task,2.48659287754704
act,all,3,3,110,Full,Task,-0.0582925532304257
act,all,4,4,1,Full,Task,-0.163035151053332
act,all,4,4,2,Full,Task,-0.0721827177660759
act,all,4,4,3,Full,Task,-0.462776322790288
act,all,4,4,4,Full,Task,0.444132834885919
act,all,4,4,5,Full,Task,1.95494347726144
act,all,4,4,6,Full,Task,0.122227294669765
act,all,4,4,7,Full,Task,0.0589415841781167
act,all,4,4,8,Full,Task,0.320846692074201
act,all,4,4,9,Full,Task,4.29873025568632
act,all,4,4,10,Full,Task,-0.152247028905538
act,all,4,4,11,Full,Task,0.0107855419874165
act,all,4,4,12,Full,Task,0.0963393920487821
act,all,4,4,13,Full,Task,0.1128171337258
act,all,4,4,14,Full,Task,0.0810863471544507
act,all,4,4,15,Full,Task,-0.0159367464194351
act,all,4,4,16,Full,Task,-0.0277349944852349
act,all,4,4,17,Full,Task,0.0213640077345587
act,all,4,4,18,Full,Task,-0.209971849846359
act,all,4,4,19,Full,Task,-0.0561449957655934
act,all,4,4,20,Full,Task,0.0519375898003
act,all,4,4,21,Full,Task,0.297292902375187
act,all,4,4,22,Full,Task,0.0866717607682768
act,all,4,4,23,Full,Task,-0.158555135874118
act,all,4,4,24,Full,Task,0.0977540524859314
act,all,4,4,25,Full,Task,0.33373898121104
act,all,4,4,26,Full,Task,0.0178306963326707
act,all,4,4,27,Full,Task,0.0394946569434987
act,all,4,4,28,Full,Task,-0.175699303505784
act,all,4,4,29,Full,Task,0.0129384344844704
act,all,4,4,30,Full,Task,-0.135685802200621
act,all,4,4,31,Full,Task,-0.0167177961591459
act,all,4,4,32,Full,Task,0.177365882478323
act,all,4,4,33,Full,Task,-0.167581592545722
act,all,4,4,34,Full,Task,-0.0876341381956317
act,all,4,4,35,Full,Task,-0.100351208197552
act,all,4,4,36,Full,Task,0.599186625916058
act,all,4,4,37,Full,Task,-0.278711291139423
act,all,4,4,38,Full,Task,0.030554828907133
act,all,4,4,39,Full,Task,0.000548335944631412
act,all,4,4,40,Full,Task,0.202875574116066
act,all,4,4,41,Full,Task,-0.219832188656366
act,all,4,4,42,Full,Task,0.283535345578286
act,all,4,4,43,Full,Task,-0.0575105804396808
act,all,4,4,44,Full,Task,0.279270550819025
act,all,4,4,45,Full,Task,0.781739233496217
act,all,4,4,46,Full,Task,-0.240660685020664
act,all,4,4,47,Full,Task,1.09726658552965
act,all,4,4,48,Full,Task,-0.156293923468393
act,all,4,4,49,Full,Task,-0.386400868450198
act,all,4,4,50,Full,Task,3.93346972193376
act,all,4,4,51,Full,Task,-0.258861003868516
act,all,4,4,52,Full,Task,0.00963747263042891
act,all,4,4,53,Full,Task,-0.117059364572934
act,all,4,4,54,Full,Task,0.0142236057919587
act,all,4,4,55,Full,Task,0.166098774664523
act,all,4,4,56,Full,Task,1.5651934497657
act,all,4,4,57,Full,Task,0.760518871848561
act,all,4,4,58,Full,Task,0.391930890001986
act,all,4,4,59,Full,Task,0.0401167769734127
act,all,4,4,60,Full,Task,0.0803271391995112
act,all,4,4,61,Full,Task,0.0499756345567587
act,all,4,4,62,Full,Task,-0.386906649393311
act,all,4,4,63,Full,Task,0.0211337869411609
act,all,4,4,64,Full,Task,0.0383477873571142
act,all,4,4,65,Full,Task,0.307280567477873
act,all,4,4,66,Full,Task,-0.00244054232679494
act,all,4,4,67,Full,Task,1.46437503630293
act,all,4,4,68,Full,Task,0.0725989674115712
act,all,4,4,69,Full,Task,0.0845568459552805
act,all,4,4,70,Full,Task,-0.164532161175079
act,all,4,4,71,Full,Task,0.0727553160716752
act,all,4,4,72,Full,Task,-0.131403078310855
act,all,4,4,73,Full,Task,2.09914773122065
act,all,4,4,74,Full,Task,-0.229016616122596
act,all,4,4,75,Full,Task,0.263057702043704
act,all,4,4,76,Full,Task,-0.0806113011378787
act,all,4,4,77,Full,Task,0.352261724898019
act,all,4,4,78,Full,Task,0.158366748065234
act,all,4,4,79,Full,Task,0.00276896002961141
act,all,4,4,80,Full,Task,3.36726960394261
act,all,4,4,81,Full,Task,0.0273827766684296
act,all,4,4,82,Full,Task,0.149501512072643
act,all,4,4,83,Full,Task,0.146642375788387
act,all,4,4,84,Full,Task,0.130234869608322
act,all,4,4,85,Full,Task,-0.0390805734145412
act,all,4,4,86,Full,Task,0.522851112712974
act,all,4,4,87,Full,Task,0.0395406149560874
act,all,4,4,88,Full,Task,-0.123087054902711
act,all,4,4,89,Full,Task,-0.425028745503762
act,all,4,4,90,Full,Task,5.16989182427798
act,all,4,4,91,Full,Task,0.0197288614188068
act,all,4,4,92,Full,Task,-0.145781620681967
act,all,4,4,93,Full,Task,0.063384204462309
act,all,4,4,94,Full,Task,0.241043742747908
act,all,4,4,95,Full,Task,-0.382247787120453
act,all,4,4,96,Full,Task,-0.0223491021260603
act,all,4,4,97,Full,Task,0.0343290572641596
act,all,4,4,98,Full,Task,0.837360047724332
act,all,4,4,99,Full,Task,-0.0755077584524544
act,all,4,4,100,Full,Task,0.0713585397792462
act,all,4,4,101,Full,Task,0.0620024844373898
act,all,4,4,102,Full,Task,-0.23746372675575
act,all,4,4,103,Full,Task,-0.318320134912059
act,all,4,4,104,Full,Task,-0.029190038314348
act,all,4,4,105,Full,Task,-0.284991151674222
act,all,4,4,106,Full,Task,4.4631774852735
act,all,4,4,107,Full,Task,0.208637301178127
act,all,4,4,108,Full,Task,0.419284185429736
act,all,4,4,109,Full,Task,0.294243662914569
act,all,4,4,110,Full,Task,-0.292644176685981
act,all,1,1,1,Occl,Pre,0.392569105379439
act,all,1,1,2,Occl,Pre,0.126211215553698
act,all,1,1,3,Occl,Pre,0.286843608390145
act,all,1,1,4,Occl,Pre,0.138464109150084
act,all,1,1,5,Occl,Pre,-0.224748025393522
act,all,1,1,6,Occl,Pre,0.299572217190053
act,all,1,1,7,Occl,Pre,-0.03540911632555
act,all,1,1,8,Occl,Pre,0.0373520951097269
act,all,1,1,9,Occl,Pre,0.246088190928779
act,all,1,1,10,Occl,Pre,0.233686885236363
act,all,1,1,11,Occl,Pre,-0.0114679563423823
act,all,1,1,12,Occl,Pre,-0.0541648097395638
act,all,1,1,13,Occl,Pre,-0.00581691078815982
act,all,1,1,14,Occl,Pre,0.085170931988937
act,all,1,1,15,Occl,Pre,-0.0665037862059806
act,all,1,1,16,Occl,Pre,-0.130618966150303
act,all,1,1,17,Occl,Pre,0.166910205247528
act,all,1,1,18,Occl,Pre,0.0616781302832217
act,all,1,1,19,Occl,Pre,0.414624877884781
act,all,1,1,20,Occl,Pre,0.303987896843431
act,all,1,1,21,Occl,Pre,0.392966576968667
act,all,1,1,22,Occl,Pre,-0.144063267601616
act,all,1,1,23,Occl,Pre,0.0144718232562114
act,all,1,1,24,Occl,Pre,-0.254762431751115
act,all,1,1,25,Occl,Pre,0.206320185478792
act,all,1,1,26,Occl,Pre,-0.046799704725006
act,all,1,1,27,Occl,Pre,-0.100103760232689
act,all,1,1,28,Occl,Pre,-0.101444047894231
act,all,1,1,29,Occl,Pre,0.0263878595077626
act,all,1,1,30,Occl,Pre,0.0444443642532697
act,all,1,1,31,Occl,Pre,0.12947293329879
act,all,1,1,32,Occl,Pre,1.7075191267591
act,all,1,1,33,Occl,Pre,-0.228813087668786
act,all,1,1,34,Occl,Pre,0.0588784807414943
act,all,1,1,35,Occl,Pre,-0.0797877254546636
act,all,1,1,36,Occl,Pre,-0.303523314503892
act,all,1,1,37,Occl,Pre,-0.0361967950631228
act,all,1,1,38,Occl,Pre,-0.0872483723571725
act,all,1,1,39,Occl,Pre,0.196459533420879
act,all,1,1,40,Occl,Pre,-0.0902919915144061
act,all,1,1,41,Occl,Pre,0.273077335579661
act,all,1,1,42,Occl,Pre,-0.130559178571848
act,all,1,1,43,Occl,Pre,0.872327307815899
act,all,1,1,44,Occl,Pre,-0.146288801747946
act,all,1,1,45,Occl,Pre,-0.181514415107675
act,all,1,1,46,Occl,Pre,-0.107076823968327
act,all,1,1,47,Occl,Pre,0.067172305328258
act,all,1,1,48,Occl,Pre,-0.184500465069711
act,all,1,1,49,Occl,Pre,0.105143716471189
act,all,1,1,50,Occl,Pre,0.0296366380787097
act,all,1,1,51,Occl,Pre,-0.173183431269183
act,all,1,1,52,Occl,Pre,-0.156290093905935
act,all,1,1,53,Occl,Pre,0.24620251889211
act,all,1,1,54,Occl,Pre,-0.00907563587068
act,all,1,1,55,Occl,Pre,-0.0369576197236
act,all,1,1,56,Occl,Pre,0.138327238835133
act,all,1,1,57,Occl,Pre,-0.0274029240487876
act,all,1,1,58,Occl,Pre,-0.0489794898789142
act,all,1,1,59,Occl,Pre,-0.0108202048304032
act,all,1,1,60,Occl,Pre,0.0462183498417224
act,all,1,1,61,Occl,Pre,1.21213964937463
act,all,1,1,62,Occl,Pre,-0.0733335893909821
act,all,1,1,63,Occl,Pre,0.11574901488212
act,all,1,1,64,Occl,Pre,-0.117296034742505
act,all,1,1,65,Occl,Pre,0.114327552201102
act,all,1,1,66,Occl,Pre,-0.158768471121511
act,all,1,1,67,Occl,Pre,-0.0324115360621396
act,all,1,1,68,Occl,Pre,-0.181633033346228
act,all,1,1,69,Occl,Pre,0.0844159650747275
act,all,1,1,70,Occl,Pre,0.0411444835244
act,all,1,1,71,Occl,Pre,-0.0453935136921279
act,all,1,1,72,Occl,Pre,-0.0592528039116086
act,all,1,1,73,Occl,Pre,0.00284780327014833
act,all,1,1,74,Occl,Pre,0.00837208046405669
act,all,1,1,75,Occl,Pre,0.218985698254888
act,all,1,1,76,Occl,Pre,0.00500534834612085
act,all,1,1,77,Occl,Pre,-0.0629562724827632
act,all,1,1,78,Occl,Pre,0.261028563605637
act,all,1,1,79,Occl,Pre,0.0386779806072988
act,all,1,1,80,Occl,Pre,0.808829190529922
act,all,1,1,81,Occl,Pre,-0.087090574685582
act,all,1,1,82,Occl,Pre,0.0170898666592263
act,all,1,1,83,Occl,Pre,-0.0331075289141328
act,all,1,1,84,Occl,Pre,0.211832505366185
act,all,1,1,85,Occl,Pre,-0.243370718043585
act,all,1,1,86,Occl,Pre,0.172111253072662
act,all,1,1,87,Occl,Pre,-0.282604564558556
act,all,1,1,88,Occl,Pre,-0.465290895667282
act,all,1,1,89,Occl,Pre,-0.200139148486901
act,all,1,1,90,Occl,Pre,0.01563016509923
act,all,1,1,91,Occl,Pre,0.694786926543298
act,all,1,1,92,Occl,Pre,0.0688627887052693
act,all,1,1,93,Occl,Pre,-0.0679787066587469
act,all,1,1,94,Occl,Pre,0.483361190552242
act,all,1,1,95,Occl,Pre,0.24857685650482
act,all,1,1,96,Occl,Pre,0.3106114289635
act,all,1,1,97,Occl,Pre,-0.0163198851235174
act,all,1,1,98,Occl,Pre,0.0119120053328598
act,all,1,1,99,Occl,Pre,-0.0766373926074424
act,all,1,1,100,Occl,Pre,-0.194179472134178
act,all,1,1,101,Occl,Pre,-0.203697599690105
act,all,1,1,102,Occl,Pre,-0.0212250621761067
act,all,1,1,103,Occl,Pre,-0.0561396313090346
act,all,1,1,104,Occl,Pre,-0.051898770351959
act,all,1,1,105,Occl,Pre,0.000784345962291655
act,all,1,1,106,Occl,Pre,0.0154030291161711
act,all,1,1,107,Occl,Pre,-0.00786214335906057
act,all,1,1,108,Occl,Pre,-0.007687185849894
act,all,1,1,109,Occl,Pre,-0.0518354077592391
act,all,1,1,110,Occl,Pre,-0.024998151201945
act,all,2,2,1,Occl,Pre,0.154590456786501
act,all,2,2,2,Occl,Pre,-0.130557202566566
act,all,2,2,3,Occl,Pre,0.156869593667942
act,all,2,2,4,Occl,Pre,0.131001699482957
act,all,2,2,5,Occl,Pre,0.164357245999862
act,all,2,2,6,Occl,Pre,0.341523099790096
act,all,2,2,7,Occl,Pre,-0.0438700922604826
act,all,2,2,8,Occl,Pre,0.0472316228132669
act,all,2,2,9,Occl,Pre,0.181995767419733
act,all,2,2,10,Occl,Pre,-0.0204115013182703
act,all,2,2,11,Occl,Pre,-0.0427221052678044
act,all,2,2,12,Occl,Pre,0.0403929652333908
act,all,2,2,13,Occl,Pre,0.0185755437126457
act,all,2,2,14,Occl,Pre,-0.128856845355536
act,all,2,2,15,Occl,Pre,0.0637241039284233
act,all,2,2,16,Occl,Pre,0.219243379098302
act,all,2,2,17,Occl,Pre,0.693120489883901
act,all,2,2,18,Occl,Pre,0.0259821176760952
act,all,2,2,19,Occl,Pre,0.109073054516254
act,all,2,2,20,Occl,Pre,0.631296521815397
act,all,2,2,21,Occl,Pre,0.442643310703837
act,all,2,2,22,Occl,Pre,-0.106134563007988
act,all,2,2,23,Occl,Pre,-0.147664403105548
act,all,2,2,24,Occl,Pre,-0.045413467347948
act,all,2,2,25,Occl,Pre,0.316887380224956
act,all,2,2,26,Occl,Pre,-0.142754515306368
act,all,2,2,27,Occl,Pre,-0.535483693225302
act,all,2,2,28,Occl,Pre,0.297082993186517
act,all,2,2,29,Occl,Pre,0.323040297598897
act,all,2,2,30,Occl,Pre,0.555218533043173
act,all,2,2,31,Occl,Pre,-0.161492064404238
act,all,2,2,32,Occl,Pre,1.77320907837695
act,all,2,2,33,Occl,Pre,-0.214039758303142
act,all,2,2,34,Occl,Pre,0.152913317368435
act,all,2,2,35,Occl,Pre,0.0926385697576186
act,all,2,2,36,Occl,Pre,-0.246247939853751
act,all,2,2,37,Occl,Pre,0.0630159043144589
act,all,2,2,38,Occl,Pre,-0.147099107199494
act,all,2,2,39,Occl,Pre,-0.0297403653936434
act,all,2,2,40,Occl,Pre,-0.334197803252428
act,all,2,2,41,Occl,Pre,-0.185885790464036
act,all,2,2,42,Occl,Pre,0.171663216832005
act,all,2,2,43,Occl,Pre,0.34360961753637
act,all,2,2,44,Occl,Pre,-0.00299818454913481
act,all,2,2,45,Occl,Pre,0.271142646545741
act,all,2,2,46,Occl,Pre,-0.175051459223408
act,all,2,2,47,Occl,Pre,-0.0613751727020584
act,all,2,2,48,Occl,Pre,-0.157473569698797
act,all,2,2,49,Occl,Pre,-0.0599473278990279
act,all,2,2,50,Occl,Pre,0.199885752907488
act,all,2,2,51,Occl,Pre,-0.301267670489883
act,all,2,2,52,Occl,Pre,0.257408582127561
act,all,2,2,53,Occl,Pre,-0.200118600961455
act,all,2,2,54,Occl,Pre,0.289915346589322
act,all,2,2,55,Occl,Pre,-0.102753528994669
act,all,2,2,56,Occl,Pre,0.186310729129588
act,all,2,2,57,Occl,Pre,-0.0603481744524783
act,all,2,2,58,Occl,Pre,0.117830741879152
act,all,2,2,59,Occl,Pre,0.028847667097393
act,all,2,2,60,Occl,Pre,0.0874986603089555
act,all,2,2,61,Occl,Pre,0.966159938532781
act,all,2,2,62,Occl,Pre,-0.0417782852159101
act,all,2,2,63,Occl,Pre,-0.014613572527803
act,all,2,2,64,Occl,Pre,0.092343031523687
act,all,2,2,65,Occl,Pre,0.218124690092502
act,all,2,2,66,Occl,Pre,-0.0220678010532324
act,all,2,2,67,Occl,Pre,0.0605627744039321
act,all,2,2,68,Occl,Pre,-0.0430943502782587
act,all,2,2,69,Occl,Pre,-0.0334140101560428
act,all,2,2,70,Occl,Pre,-0.0641341894552764
act,all,2,2,71,Occl,Pre,-0.25913159133252
act,all,2,2,72,Occl,Pre,0.0229813709048861
act,all,2,2,73,Occl,Pre,0.0355034037315192
act,all,2,2,74,Occl,Pre,0.010349513614686
act,all,2,2,75,Occl,Pre,0.149251169109278
act,all,2,2,76,Occl,Pre,0.354168314947768
act,all,2,2,77,Occl,Pre,0.292612345454912
act,all,2,2,78,Occl,Pre,-0.0834107261454582
act,all,2,2,79,Occl,Pre,-0.0615459959701366
act,all,2,2,80,Occl,Pre,1.09746242090091
act,all,2,2,81,Occl,Pre,-0.0981190455758758
act,all,2,2,82,Occl,Pre,0.0608283419533604
act,all,2,2,83,Occl,Pre,0.10443540450681
act,all,2,2,84,Occl,Pre,0.157318471724187
act,all,2,2,85,Occl,Pre,0.0980916942423988
act,all,2,2,86,Occl,Pre,0.00435925101061507
act,all,2,2,87,Occl,Pre,-0.220967910754705
act,all,2,2,88,Occl,Pre,-0.447853227617954
act,all,2,2,89,Occl,Pre,-0.384063012238703
act,all,2,2,90,Occl,Pre,-0.0360531991569235
act,all,2,2,91,Occl,Pre,0.751332974524173
act,all,2,2,92,Occl,Pre,-0.0985148624439891
act,all,2,2,93,Occl,Pre,-0.0904955596016437
act,all,2,2,94,Occl,Pre,0.38924770235892
act,all,2,2,95,Occl,Pre,0.28818573218021
act,all,2,2,96,Occl,Pre,0.394806989327429
act,all,2,2,97,Occl,Pre,-0.0684212314237313
act,all,2,2,98,Occl,Pre,-0.0933731916024278
act,all,2,2,99,Occl,Pre,0.0377033607640573
act,all,2,2,100,Occl,Pre,0.0542266017085254
act,all,2,2,101,Occl,Pre,-0.0698742968299086
act,all,2,2,102,Occl,Pre,-0.0680972521219873
act,all,2,2,103,Occl,Pre,-0.116391468974132
act,all,2,2,104,Occl,Pre,0.0774347616800996
