candidate_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_transition,novel_transition,target,objective,normalized_rmse,mismatch_penalty,transition_score_familiar,transition_score_novel,transition_bonus
557,0.001717811799608171,0.6548272371292114,0.001583560137078166,0.2216976284980774,0.0007349409279413521,2.0,0.0015144541393965483,0.08878085017204285,0.0010039652488558204,0.0004298283105526934,0.0020252574737241956,0.032053644172265194,0.0012458454049919965,0.02423547326325206,0.0023148064050474205,0.05018272796296515,unresponsive -> unresponsive,FB -> FB,FB_FB,1.63055976748401,0.6455113887786865,2,-0.024760561487892123,0.03223637213523034,0.2990324258935287
583,0.0016539361095055938,0.0032674111425876617,0.0022227063309401274,0.6140632629394531,0.6897627711296082,0.6182572841644287,0.00018166365043725818,0.0010806563077494502,0.0011553474294487387,0.003364754788344726,0.00782412804546766,0.09908038029680029,0.0008665658107020136,0.030479731553350577,0.02660451101255603,0.11902559167938306,unresponsive -> FB,FB -> FB,FB_FB,1.6662293156783563,1.4669212102890015,1,-0.0161555136583047,0.1665014609636273,6.013837892212904
568,0.00019186486315447837,0.0051305266097188,0.026843341067433357,0.1532575488090515,0.0017697743605822325,0.12676294147968292,2.0,0.012417773716151714,0.003896436818467919,0.005042733981099445,0.00920447847311152,0.024932614387944342,0.012258141027996317,0.03474371878546663,0.0261425303760916,0.04445705996186007,unresponsive -> FB,unresponsive -> FB,FB_FB,1.6778283252991968,0.6938955187797546,2,-0.010213547233433928,0.018247143973712812,0.32134386961115535
24,0.0004712898808065802,0.0027337227948009968,0.22669555246829987,0.026958990842103958,1.957938551902771,0.010488216765224934,0.15946218371391296,0.00030061829602345824,0.0005351961273731831,0.02895975323044695,0.0009125631035203696,0.0021949198860966137,1.2345914164768601e-05,0.06102134008542635,0.0021143192070667283,0.01824202712159604,FB -> FB,unresponsive -> unresponsive,FB_FB,1.6870588406556635,0.7078949213027954,2,0.039981093315873295,-0.02956305299230735,0.41672161294263776
244,0.01047664973884821,0.006729206070303917,0.1945180892944336,0.3079686760902405,0.0015646234387531877,0.03314432129263878,0.030467037111520767,0.003413307946175337,0.03402847839752212,0.03272727707808372,0.048089465429075065,0.051155904942424966,0.018501487449975686,0.06303338460857048,0.06164613495348022,0.0710310073918663,FF -> FB,FB -> FB,FB_FB,1.6919160934339743,1.2902830839157104,1,0.03673218328913208,0.012451311951735981,1.9673398096347223
585,0.0006530671962536871,0.005627875681966543,0.038822535425424576,0.08578641712665558,0.00023613836674485356,0.23555496335029602,2.0,0.03148384392261505,0.0036059607489733027,0.005648198550625238,0.0013425106059003155,0.013609201264625882,0.012013079274765914,0.035940589231904595,0.0038976043069851585,0.03343890230171383,unresponsive -> FB,unresponsive -> FB,FB_FB,1.6959444079722743,0.6732181906700134,2,-0.008411212217470168,-0.002951896433660294,-0.45452434604521846
43,0.007304632104933262,0.026426389813423157,0.24409261345863342,0.004512379411607981,0.5494509935379028,0.0010603070259094238,0.002778224414214492,0.0009918453870341182,0.001473565293417778,0.03841270456614439,0.002257563243620098,0.001870460945792729,0.0005903000761463773,0.07185057741589844,0.0184063475302537,0.021249359301873483,FB -> FB,unresponsive -> unresponsive,FB_FB,1.704875467333477,0.7724158763885498,2,0.060263281982042824,-0.026493077454506422,1.350808181101456
92,0.0025025177747011185,0.0022207829169929028,0.11449993401765823,0.09624383598566055,0.0027578724548220634,0.0010122207459062338,0.0007490988355129957,1.1616758108139038,0.01911014446232002,0.01905283677042462,0.01661927926907083,0.016011377979884854,0.015984736644895747,0.04971654804539867,0.030539150186814367,0.036415346461581066,unresponsive -> FB,unresponsive -> FB,FB_FB,1.7185985995543889,0.7512429356575012,2,0.01882669250771869,-0.0025045244561624734,0.6528867220622486
34,0.016128091141581535,0.0015496384585276246,0.0006240730290301144,0.12044177949428558,0.0427519753575325,0.14382939040660858,0.018227702006697655,0.0010994256008416414,0.001813682351348689,0.0020960006069799418,0.002214854884368833,0.01932327073154738,0.009635860215348657,0.032262460509082304,0.020167560859408695,0.04117895279196091,unresponsive -> FB,unresponsive -> FB,FB_FB,1.719157624708896,0.7088789939880371,2,-0.015641538883937756,0.01050222352350829,-0.20557261441717864
175,0.00020430551376193762,0.05309828370809555,0.010784202255308628,0.10155653953552246,0.0001477178157074377,0.6781582236289978,0.02103745937347412,0.45499154925346375,0.000719113396917237,0.001195915224525379,0.00064636251754564,0.014732770597038324,0.009245231353997952,0.02985686402535066,0.0008562944989535026,0.03446372201142367,unresponsive -> FB,unresponsive -> FB,FB_FB,1.761298982166045,0.721797525882721,2,-0.018947220750123964,-0.0008035073915380088,-0.7900291256664789
66,0.025984954088926315,0.00011070300388382748,0.1865326315164566,0.0006937945145182312,0.09667328745126724,0.0002047480084002018,0.0001483672676840797,0.024724876508116722,0.02155649050255306,0.030471017936361023,0.003294538491172716,0.002913305946276523,0.011733311957505066,0.061865128355566415,0.016306548805732745,0.02093455708672991,FB -> FB,unresponsive -> unresponsive,FB_FB,1.7617490123579045,0.7948794960975647,2,0.04233614629192743,-0.025770904422097375,0.6626096747932022
236,0.0015552002005279064,0.001051975297741592,0.005318493116647005,0.08167441189289093,0.020756172016263008,0.4034946858882904,0.17518143355846405,0.026117688044905663,0.0009630776072299341,0.001358180596434977,0.0008473237339785555,0.012486531033937353,0.009809722307545598,0.031701970324502324,0.0014896188818966038,0.033776586342719385,unresponsive -> FB,unresponsive -> FB,FB_FB,1.7722570292884483,0.7309035658836365,2,-0.0169398490790627,-0.0037368826233432646,-0.8270692680962385
148,0.008024878799915314,0.0017340737394988537,0.07739869505167007,0.04399717226624489,0.03391558676958084,0.0037365364842116833,0.3329744338989258,0.2887377440929413,0.009715007747581694,0.012723824360000436,0.007624827521794941,0.007817634976527188,0.012921673468372318,0.044028602380421944,0.02431684742332436,0.028177673325990325,unresponsive -> FB,unresponsive -> FB,FB_FB,1.7827972550003324,0.7682927250862122,2,0.006752426740422377,-0.014004691697482488,-0.2900905982824044
110,0.32794278860092163,0.0004954827600158751,0.0070634582079946995,0.2929442226886749,0.06153012067079544,0.08312070369720459,0.0006454248796217144,0.002254816936329007,0.04549763312097639,0.004173532509594224,0.03629519738315139,0.04812217800645158,0.00679320607741829,0.033035871948231946,0.05401125304633751,0.06906376149272546,FF -> FB,FB -> FB,FB_FB,1.7881239424285014,1.2753064632415771,1,-0.033288228663150225,0.026879489069688137,-0.25634958373848354
164,0.006120508536696434,0.0008567341137677431,0.3585934638977051,0.00038477597991004586,0.7037532925605774,0.6233358383178711,0.0007457535248249769,0.000509914243593812,0.0007889311249527964,0.05362694422365166,0.0008968071955678169,0.0008301165955344914,0.00012137299434016313,0.0877094276889693,2.770257843849322e-05,0.017730851819214875,FB -> FB,unresponsive -> unresponsive,FB_FB,1.7895202637791954,0.9094483256340027,2,0.09133637191262098,-0.03137234098521731,2.3985612370961467
