transition,transition_label,transition_row,experiment_phase,phase_label,phase_index,condition,condition_label,condition_index,image_type,trace_label,trace_index,time_seconds,y,y_sem,baseline_mean,baseline_std,baseline_n,n_trials,stim_start_seconds,stim_end_seconds
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.5,0.21017011649399733,0.27115057052289665,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.49,0.18967043548202245,0.2976076177205268,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.48,0.08016323036214185,0.3232500594912212,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.47,-0.025266338241860566,0.3291499484480174,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.46,-0.04999692436820499,0.2984311588755178,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.45,0.054531997397503175,0.27197010131211136,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.44,0.15347523891335224,0.3830342586440598,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.43,0.15253945360882024,0.3741028284574473,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.42,0.42695699129563824,0.36393293353901024,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.41,0.4616847692545658,0.38143453629818164,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.4,0.34319549945232763,0.35531584790167065,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.39,0.37567515507811566,0.33524076150715326,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.38,0.30155357821141876,0.3398110925414401,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.37,0.1564884637771397,0.3198259361949665,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.36,0.05644116354138778,0.29226955072944855,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.35,0.01601642159533067,0.2393247224915145,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.34,0.2122090063170408,0.22957372329173306,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.33,0.19850476593395866,0.22051807830442371,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.32,0.07418978652185834,0.23949302895141886,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.31,0.09205539459291281,0.2782429505933605,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.3,0.05318142074813578,0.3288526759029632,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
un_un,un -> un,0,naive,Naive,0,familiar_1,Familiar 1,0,full,Nonoccluded,0,-1.29,0.12070972840573975,0.35534722951702474,0.04028789278119802,0.008675760652002948,8100,9,0.0,1.0
