candidate_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_transition,novel_transition,target,objective,normalized_rmse,mismatch_penalty,transition_score_familiar,transition_score_novel
7,0.0020048816222697496,0.002132667927071452,0.0018665576353669167,0.4538494944572449,0.4709908664226532,0.7174333333969116,0.0002583672176115215,0.0007228709291666746,0.0003408333483093884,0.0036780737282242626,0.0035633186053019017,0.08729120139032602,0.00018693662896112072,0.001335109377396293,0.0033756183314835654,0.09048137590289115,unresponsive -> unresponsive,FB -> FB,un_un,4.107240905723302,1.7793833017349243,2,0.044986816894379444,-0.12777257729321717
0,0.5,0.5,0.05,0.05,0.3,0.3,0.3,0.3,0.058476314134895804,0.0052707803202793006,0.05517948791384697,0.003155342617537826,0.045312469266355036,0.005422870116308332,0.05799829866737127,0.0054497632663697,FF -> FF,FF -> FF,un_un,5.716999655589461,1.5473339557647705,4,-0.05378878340125084,-0.06317778658121824
2,0.5,0.5,0.05,0.05,0.3,0.3,0.3,0.3,0.058476314134895804,0.0052707803202793006,0.05517948791384697,0.003155342617537826,0.045312469266355036,0.005422870116308332,0.05799829866737127,0.0054497632663697,FF -> FF,FF -> FF,un_un,5.716999655589461,1.5473339557647705,4,-0.05378878340125084,-0.06317778658121824
25,1.0339875221252441,0.3483956754207611,0.04840058088302612,0.05467875301837921,0.11913256347179413,0.589786171913147,0.2576761245727539,0.4437755346298218,0.17880139462649822,0.00035243124184489714,0.006340123084373772,0.0047154062893241646,0.14320416748523712,3.1001962270238435e-06,0.0039867149665951725,0.006410714064259082,FF -> FF,unresponsive -> unresponsive,un_un,7.090868245228194,3.2433042526245117,2,-0.2720055621117353,0.037249162851367146
23,0.6998419761657715,0.708551824092865,0.03998668119311333,0.2112477421760559,0.15962432324886322,0.6931585669517517,0.3980710804462433,0.1741126924753189,0.1102675024420023,0.001408596069086343,0.07105002161115408,0.03328786678612232,0.0860572624951601,0.0004148852178332163,0.07150050494819879,0.035590438172221184,FF -> FF,FF -> FF,un_un,7.922064758837223,2.5333118438720703,4,-0.1463247649371624,-0.09255052655935286
24,0.5334355235099792,0.9263626933097839,0.07731102406978607,0.03919556364417076,0.12591798603534698,0.5872801542282104,0.2572158873081207,0.5181770324707031,0.08913106303662062,0.00799011909402907,0.09274935200810433,0.0002836785126419272,0.07104835845530033,0.007205112173687666,0.09375468567013741,0.0015659368626074865,FF -> FF,FF -> FF,un_un,7.936334179714322,2.4694995880126953,4,-0.11017942149192095,-0.13650403767824174
12,0.24078938364982605,0.22093935310840607,0.27523261308670044,0.17333932220935822,0.02654518187046051,0.002985421335324645,0.6089199781417847,0.06988204270601273,0.10195945184677839,0.05077878199517727,0.07509109713137149,0.028164255199953914,0.08131489530205727,0.04943399997428059,0.07458742167800665,0.02947109630331397,FF -> FF,FF -> FF,un_un,7.970720618963242,2.6411919593811035,4,-0.13327434714883565,-0.09967851880937814
26,0.570286214351654,0.6014411449432373,0.0691564679145813,0.031362924724817276,0.15750785171985626,0.18589358031749725,0.20907409489154816,0.18799979984760284,0.10054896213114262,0.007803232921287417,0.09390094224363565,0.00016706351416360122,0.07983481548726559,0.007291284180246294,0.09452266152948141,0.0010428025354485726,FF -> FF,FF -> FF,un_un,8.308757245540619,2.620683431625366,4,-0.13038377761840822,-0.13842360377311708
6,0.0044634100049734116,0.36980876326560974,0.0004080279031768441,0.7663519382476807,1.2416164875030518,0.031236819922924042,0.4479473829269409,0.01986102946102619,0.004924201365793124,0.00709002735093236,0.17994922883808612,0.13070360273122789,0.0009492930141277612,0.003417615022044629,0.18619300201535224,0.13472711928188802,unresponsive -> unresponsive,FF -> FF,un_un,8.790415930445306,4.523917198181152,2,0.039492357627023016,-0.3161422308534384
15,0.00865860190242529,0.0003317900118418038,1.0307697057724,0.140594482421875,0.00022002164041623473,0.0612562820315361,0.0017728520324453712,0.7821692824363708,0.21125764772295952,0.1965987890958786,0.005622000782750547,0.021230583498254418,0.18875164836645125,0.19007660783827304,0.002900443502585404,0.02046047695912421,FF -> FB,unresponsive -> unresponsive,un_un,10.514842641539872,5.58458948135376,2,-0.35133425556123254,0.008308939542621376
8,0.020053725689649582,1.247989535331726,0.044621530920267105,0.0026501137763261795,0.0001405337534379214,0.0008135060779750347,1.4552804231643677,0.11150427162647247,0.02473868550732732,0.00854238944593817,0.2558976963162422,0.0,0.01817700541578233,0.008139073569327592,0.25694926381111144,0.0,unresponsive -> unresponsive,FF -> FF,un_un,11.20659282291308,5.148966312408447,2,0.007084309076890352,-0.46284696012735366
4,1.444726824760437,0.034534282982349396,0.005981015041470528,0.05308292433619499,0.003904111450538039,0.00024642026983201504,0.10409379005432129,0.013007466681301594,0.29067410677671435,0.0,0.024913575034588575,0.005302503099665045,0.2312180794775486,0.0,0.017028589267283678,0.005825413577258587,FF -> FF,unresponsive -> unresponsive,un_un,11.409430675208569,5.271087169647217,2,-0.47189218625426294,0.00805783569812775
5,0.0632360652089119,0.005704911891371012,1.1773761510849,0.006078164558857679,0.00037215574411675334,0.0015692540910094976,0.0008111639181151986,0.00017540680710226297,0.2560466043651104,0.22548167854547502,0.001413275330196484,0.004160843294812366,0.218294021114707,0.2191438391804695,0.000375719228759408,0.003658781183185056,FF -> FB,unresponsive -> unresponsive,un_un,11.843246603850275,6.513145923614502,2,-0.4251904435455799,0.04218037552200258
17,0.7592852115631104,0.003552965587005019,0.05535178631544113,1.8765854835510254,0.1305801421403885,0.0004487911646720022,0.00035295551060698926,0.00020587806648109108,0.15952300429344177,0.022254091408103704,0.3895141422748566,0.3626404568552971,0.1106001241132617,0.012073044152930378,0.3847117520868778,0.3620676897466183,FF -> FF,FF -> FF,un_un,23.40287991426885,10.959389686584473,4,-0.22012312840670348,-0.7242258943617343
