candidate_idx,search_group,receives_context_familiar,receives_context_novel,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,assigned_target,assigned_objective,assigned_rmse,assigned_mismatch_penalty,assigned_transition_bonus,second_target,second_objective,objective_gap,familiar,novel,familiar_naive_state,familiar_expert_state,novel_naive_state,novel_expert_state,familiar_naive_responsive,familiar_expert_responsive,novel_naive_responsive,novel_expert_responsive,familiar_naive_ff_scalar,familiar_naive_fb_scalar,familiar_expert_ff_scalar,familiar_expert_fb_scalar,novel_naive_ff_scalar,novel_naive_fb_scalar,novel_expert_ff_scalar,novel_expert_fb_scalar,familiar_transition,novel_transition,objective__FF_FB_broad,rmse__FF_FB_broad,mismatch__FF_FB_broad,objective__FF_un,rmse__FF_un,mismatch__FF_un,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,mismatch__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,mismatch__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,mismatch__un_FB,objective__FB_FB,rmse__FB_FB,mismatch__FB_FB
1700,standard,True,True,1.3469927310943604,0.846053421497345,0.018905339762568474,0.06525914371013641,1.8010499477386475,0.7223738431930542,0.24567444622516632,0.3391636312007904,0.010620347084477543,1.764534272297169e-05,0.02298617681177954,0.0029015515154848497,0.0048660688839542365,0.00866761781508103,0.021819403565799197,0.009521962302581717,un_FB,0.4192791465902701,0.4910920560359955,0,1.4362581889145078,FF_FB_narrow_familiar,1.1989698695251718,0.7796907229349017,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.196139101893641,0.6896557211875916,3,2.6966013359138743,1.1901179552078247,3,1.1989698695251718,0.7132641673088074,1,3.090435439744033,2.1414706707000732,2,0.4192791465902701,0.4910920560359955,0,3.2804228510707616,1.1542346477508545,4
2102,standard,True,True,0.0002003784611588344,9.999999747378752e-05,0.38611069321632385,0.380659282207489,2.0,2.0,2.0,1.9090336561203003,3.2838985922249243e-05,0.014921983977546915,2.7385870560910537e-07,0.019075730276138833,1.87934624477748e-05,0.021824365369199464,1.8499309386281008e-06,0.021904118413416048,un_FB,0.4523963169233563,0.4969439208507538,0,0.8909520785479498,FF_FB_narrow_familiar,1.372552760428639,0.9201564435052827,unresponsive -> unresponsive,unresponsive -> unresponsive,0.0,0.0,0.0,0.0,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,unresponsive -> unresponsive,unresponsive -> unresponsive,2.7463791650862888,1.1409966945648193,3,3.311431435975571,1.7060489654541016,3,1.372552760428639,0.8671660423278809,1,3.6156578996224646,2.5602097511291504,2,0.4523963169233563,0.4969439208507538,0,2.6963102086408375,0.6517626047134399,4
0,standard,True,True,0.5,0.5,0.05,0.05,0.3,0.3,0.3,0.3,0.042226242204196754,0.004637195486187314,0.04440010308753699,0.005793386074947194,0.007983075198717415,0.019652614820127687,0.04868148232344538,0.01576503647568946,FF_FB_broad,-0.13131042559010286,0.0,0,2.6262085118020573,FF_un,0.49752626578944426,0.6288366913795471,FF -> unresponsive,FF -> FF,0.042226242204196754,0.0,0.04440010308753699,0.04868148232344538,True,False,True,True,0.042226242204196754,0.0,0.0,-0.0,0.04440010308753699,0.0,0.04868148232344538,0.0,FF -> unresponsive,FF -> FF,-0.13131042559010286,0.0,0,0.49752626578944426,0.6288366913795471,0,2.0003271629257746,0.9593112468719482,2,2.169406424292053,1.7318118810653687,1,2.76058306863221,1.1506621837615967,3,3.6467454844154417,1.4178262948989868,4
975,standard,True,True,0.309114545583725,0.23991826176643372,0.0029526290018111467,0.04381725564599037,0.00015269205323420465,0.00020852989109698683,0.0006715278723277152,0.00010894674778683111,0.05120105921911697,0.004062027002995213,0.04810853567129622,0.008047923981212079,0.01713948086447393,0.015254088394188632,0.05425141489443679,0.017412069439888,FF_FB_broad,0.04470565524728348,0.21754871308803558,0,3.456861156815042,FF_un,0.3368613531890636,0.2921556979417801,FF -> unresponsive,FF -> FF,0.05120105921911697,0.0,0.04810853567129622,0.05425141489443679,True,False,True,True,0.05120105921911697,0.0,0.0,-0.0,0.04810853567129622,0.0,0.05425141489443679,0.0,FF -> unresponsive,FF -> FF,0.04470565524728348,0.21754871308803558,0,0.3368613531890636,0.5097044110298157,0,2.077070205573303,1.040473461151123,2,2.1228649618802593,1.6909037828445435,1,2.9503206494962795,1.3089196681976318,3,3.815968816797249,1.5521697998046875,4
1677,standard,True,True,0.6348507404327393,0.7728650569915771,0.06381542980670929,0.08828680217266083,0.5135894417762756,0.6006516814231873,0.18269744515419006,0.19772621989250183,0.033222523207465805,0.004186871226799364,0.05051821821834892,0.010033725299096356,0.006297718091324593,0.01960777210770175,0.05421666617815693,0.0198784604940253,FF_FB_broad,0.056734222383238386,0.1934334933757782,0,2.733985419850796,FF_un,0.541277158469893,0.4845429360866546,FF -> unresponsive,FF -> FF,0.033222523207465805,0.0,0.05051821821834892,0.05421666617815693,True,False,True,True,0.033222523207465805,0.0,0.0,-0.0,0.05051821821834892,0.0,0.05421666617815693,0.0,FF -> unresponsive,FF -> FF,0.056734222383238386,0.1934334933757782,0,0.541277158469893,0.6779764294624329,0,2.1895745227656636,1.1073342561721802,2,1.967394768904584,1.5712039470672607,1,2.819445544970222,1.204315185546875,3,3.633687919762451,1.4151867628097534,4
655,standard,True,True,0.26303982734680176,0.3481177091598511,0.0004985947743989527,0.00010184468555962667,0.0036792592145502567,0.006713748909533024,0.022286543622612953,0.001497879158705473,0.042673565059279404,0.0038150857959408312,0.05781136699952185,0.0032441256723056235,0.0157671417381304,0.015051068198711921,0.06467963098548353,0.010485295027804872,FF_FB_broad,0.13371652280135699,0.33251136541366577,0,3.9758968522461755,FF_un,0.24932694350524492,0.11561042070388794,FF -> unresponsive,FF -> FF,0.042673565059279404,0.0,0.05781136699952185,0.06467963098548353,True,False,True,True,0.042673565059279404,0.0,0.0,-0.0,0.05781136699952185,0.0,0.06467963098548353,0.0,FF -> unresponsive,FF -> FF,0.13371652280135699,0.33251136541366577,0,0.24932694350524492,0.4481217861175537,0,2.3149359530691678,1.223766803741455,2,1.8611358916619793,1.4892364740371704,1,3.059806310222484,1.3979429006576538,3,4.005172280311429,1.6914664506912231,4
1742,standard,True,True,0.7197607159614563,0.842131495475769,0.04755660146474838,0.039358120411634445,0.2822975218296051,0.6849757432937622,0.2457355260848999,0.44521674513816833,0.06950819551323852,0.0029973903098531687,0.04535763166689624,0.003563546417475057,0.011745969698919605,0.0160052952162611,0.04484718276653439,0.011865662663088491,FF_FB_broad,0.21513946999330072,0.4025548994541168,0,3.7483085892163217,FF_un,0.311326286685653,0.09618681669235227,FF -> unresponsive,FF -> FF,0.06950819551323852,0.0,0.04535763166689624,0.04484718276653439,True,False,True,True,0.06950819551323852,0.0,0.0,-0.0,0.04535763166689624,0.0,0.04484718276653439,0.0,FF -> unresponsive,FF -> FF,0.21513946999330072,0.4025548994541168,0,0.311326286685653,0.4987417161464691,0,1.916501121649829,0.9430972933769226,2,2.414868432151464,1.9242510795593262,1,3.012110157116937,1.3606735467910767,3,3.9498158374762475,1.6492536067962646,4
1691,standard,True,True,0.6028229594230652,0.4104951322078705,0.07678253948688507,0.05756748467683792,0.2693244516849518,0.250484436750412,0.25894874334335327,0.4799313247203827,0.06710152739348511,0.00908936727209948,0.03871245441647867,0.007395844662096351,0.012064062900996457,0.023536239475167045,0.0404710727200533,0.01690002156731983,FF_FB_broad,0.247937222251979,0.3934348523616791,0,2.9099526021940014,FF_un,0.5269344349003707,0.2789972126483917,FF -> unresponsive,FF -> FF,0.06710152739348511,0.0,0.03871245441647867,0.0404710727200533,True,False,True,True,0.06710152739348511,0.0,0.0,-0.0,0.03871245441647867,0.0,0.0404710727200533,0.0,FF -> unresponsive,FF -> FF,0.247937222251979,0.3934348523616791,0,0.5269344349003707,0.6724320650100708,0,1.8513112774972493,0.8800747990608215,2,2.518068463099189,1.9951599836349487,1,2.9403715051322554,1.3007289171218872,3,3.7118271005456336,1.4830999374389648,4
175,standard,True,True,0.22539183497428894,0.3897719085216522,0.00486766779795289,0.004698166623711586,0.0011692087864503264,0.0001299285067943856,1.3604594469070435,0.0006536658038385212,0.037802540984315174,0.004129622729184727,0.0664218271151185,0.003513150274132689,0.014487583954663326,0.01559620931511745,0.07188314565767845,0.011115963737635563,FF_FB_broad,0.25409349500356865,0.475116103887558,0,4.4204521776797865,FF_un,0.2756845027130718,0.021591007709503174,FF -> unresponsive,FF -> FF,0.037802540984315174,0.0,0.0664218271151185,0.07188314565767845,True,False,True,True,0.037802540984315174,0.0,0.0,-0.0,0.0664218271151185,0.0,0.07188314565767845,0.0,FF -> unresponsive,FF -> FF,0.25409349500356865,0.475116103887558,0,0.2756845027130718,0.49670711159706116,0,2.5188611959340053,1.3866639137268066,2,1.6510341126704589,1.3208465576171875,1,3.1946077549442027,1.5112003087997437,3,4.111935478076338,1.7784303426742554,4
1119,standard,True,True,0.41823866963386536,0.14699195325374603,0.001204608241096139,0.18874411284923553,0.21774853765964508,0.0002201697789132595,1.8342951536178589,1.3100637197494507,0.0348483099291722,0.002695047608964766,0.04772066390141845,0.02745749691190819,0.009504112387852122,0.013107237823229903,0.051934456926149626,0.036092447908595206,FF_FB_broad,0.3331964910767662,0.44888898730278015,0,2.3138499245202793,FF_un,0.7327530384801018,0.39955654740333557,FF -> unresponsive,FF -> FF,0.0348483099291722,0.0,0.02026316698951026,0.01584200901755442,True,False,True,True,0.0348483099291722,0.0,0.0,-0.0,0.02026316698951026,0.0,0.01584200901755442,0.0,FF -> unresponsive,FF -> FF,0.3331964910767662,0.44888898730278015,0,0.7327530384801018,0.8484455347061157,0,2.2226032048269797,1.166775107383728,2,2.0337366397919445,1.6100358963012695,1,2.876609143098661,1.2813878059387207,3,3.48048603576608,1.3201836347579956,4
831,standard,True,True,0.5764298439025879,0.20129114389419556,0.0001122477333410643,0.002814207226037979,0.0005096723907627165,0.04402594640851021,0.00015282690583262593,0.0031479152385145426,0.09384651050592462,0.0033838707914886374,0.030179538391530515,0.003180408679569761,0.023651898093521594,0.013764590575980644,0.03218219599997004,0.009838465007487685,FF_FB_broad,0.6670899793505669,0.832202672958374,0,3.3022538721561427,FF_un,0.6874728009104729,0.020382821559906006,FF -> unresponsive,FF -> FF,0.09384651050592462,0.0,0.030179538391530515,0.03218219599997004,True,False,True,True,0.09384651050592462,0.0,0.0,-0.0,0.030179538391530515,0.0,0.03218219599997004,0.0,FF -> unresponsive,FF -> FF,0.6670899793505669,0.832202672958374,0,0.6874728009104729,0.85258549451828,0,1.7787492649008831,0.894415020942688,2,2.9606888166318335,2.3504154682159424,1,3.1734258972108362,1.5137056112289429,3,4.095694848584632,1.796309232711792,4
