search_group,candidate_idx,target,backtest_success_rate,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1
standard,1954,FF_FB_narrow_novel,1.0,0.008321525529026985,0.4777887761592865,0.009915639646351337,0.10030321031808853,0.3658285439014435,0.18306566774845123,0.44300007820129395,0.28196069598197937
standard,283,FF_FB_narrow_novel,1.0,0.030107248574495316,1.41614830493927,0.0003205773246008903,0.05229734256863594,0.31430783867836,0.03413917124271393,0.004383556544780731,0.0006518224836327136
standard,1481,FF_FB_narrow_novel,1.0,0.004879426676779985,1.8363606929779053,0.007104974240064621,0.000822594272904098,1.950199842453003,0.02552068419754505,0.2323068082332611,0.012023388408124447
standard,221,FF_FB_narrow_novel,1.0,0.00010025224764831364,1.553908109664917,0.005737907253205776,0.00402342714369297,0.06647886335849762,0.03044545091688633,0.0005174335092306137,0.06882192939519882
standard,734,FF_FB_narrow_novel,1.0,0.00019833572150673717,0.00795947015285492,0.00010902446956606582,0.7135972380638123,0.00010103709064424038,0.004308867733925581,0.001623418997041881,0.00010552172898314893
standard,1943,FF_FB_narrow_novel,1.0,0.01794053614139557,2.0,0.006753795314580202,0.19495706260204315,0.1951889544725418,0.5011709928512573,0.21512585878372192,0.47679901123046875
standard,586,FF_FB_narrow_novel,1.0,0.001683199079707265,0.00688061723485589,0.00718226982280612,0.8106444478034973,0.0059613860212266445,0.0014211084926500916,0.0004556376952677965,0.32348549365997314
standard,1121,FF_FB_narrow_novel,1.0,0.0012932653771713376,1.985156774520874,0.00017056371143553406,0.01927069202065468,0.006455194670706987,0.03483440354466438,0.03447253257036209,0.00010002393537433818
standard,273,FF_FB_narrow_novel,1.0,0.003712788689881563,1.914075493812561,0.011625096201896667,0.30310219526290894,0.03334445506334305,0.23188111186027527,1.9804348945617676,0.0011296768207103014
standard,1337,FF_FB_narrow_novel,1.0,0.008914639241993427,1.0875755548477173,0.000991032226011157,1.782922625541687,0.573065459728241,0.00010356523125665262,1.2371028661727905,0.0003560324548743665
standard,1069,FF_FB_narrow_novel,1.0,0.00018608433310873806,0.02654620260000229,0.0019350189249962568,1.9221962690353394,0.0023068138398230076,0.014951204881072044,0.00036836264189332724,0.0068974923342466354
