search_group,candidate_idx,target,seed,matched_target,predicted_target,predicted_objective,predicted_rmse,predicted_gap,familiar_transition,novel_transition,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_naive,occlusion_novel_naive,full_novel_expert,occlusion_novel_expert
standard,831,FF_FB_broad,37,True,FF_FB_broad,0.6836407206312287,0.8704593181610107,0.5718123535858468,FF -> FB,FF -> FF,0.5764298439025879,0.20129114389419556,0.0001122477333410643,0.002814207226037979,0.0005096723907627165,0.04402594640851021,0.00015282690583262593,0.0031479152385145426,0.09563387064263225,0.0026114186839549802,0.008707187199615874,0.030064433329971506,0.026595339813502504,0.0023930667273816654,0.041115654978784735,0.020105759464786387
standard,1794,FF_FB_broad,11,True,FF_FB_broad,0.7197936640994158,0.8980828523635864,0.5936707824235781,FF -> FB,FF -> FF,0.7307831645011902,0.33490076661109924,0.023094791918992996,0.041198376566171646,0.15062591433525085,0.23880739510059357,0.6515167355537415,0.11716195940971375,0.09658848053077236,0.0028503192981588652,0.006381463696015999,0.02973582669510506,0.025972021894995125,0.005833460708527127,0.036848265011212786,0.024525189575797413
standard,1794,FF_FB_broad,23,True,FF_FB_broad,1.236359277187148,0.9094150066375732,0.5947535016923211,FF -> FB,unresponsive -> FF,0.7307831645011902,0.33490076661109924,0.023094791918992996,0.041198376566171646,0.15062591433525085,0.23880739510059357,0.6515167355537415,0.11716195940971375,0.09640750758117064,0.0028717326742480507,0.006693559381528757,0.030038707921630704,0.024945297290105372,0.005344528370915214,0.03513635193230584,0.02289545097737573
standard,1794,FF_FB_broad,37,True,FF_FB_broad,1.228345119691221,0.9061030149459839,0.6142880231025629,FF -> FB,unresponsive -> FF,0.7307831645011902,0.33490076661109924,0.023094791918992996,0.041198376566171646,0.15062591433525085,0.23880739510059357,0.6515167355537415,0.11716195940971375,0.09668355713365599,0.002501901562573039,0.007240915588045027,0.0312474735052092,0.024456295534037054,0.005409895521006547,0.03649162145447917,0.024073244814644568
standard,1075,FF_FB_broad,11,True,FF_FB_broad,2.0041304847982246,1.5510752201080322,0.4486945408512839,FF -> FB,FF -> FB,0.1412070393562317,0.015932489186525345,0.05796819552779198,0.4430856704711914,0.0007134914631024003,0.0013228657189756632,0.00026964631979353726,0.001965062925592065,0.03347022577945609,0.01174585440021474,0.015640867449110373,0.03926736317807809,0.0774665028846357,0.07463507877546363,0.09336497595068068,0.09546162136248312
standard,1075,FF_FB_broad,23,True,FF_FB_broad,1.9367428411147558,1.484692096710205,0.4968081446364523,FF -> FB,FF -> FB,0.1412070393562317,0.015932489186525345,0.05796819552779198,0.4430856704711914,0.0007134914631024003,0.0013228657189756632,0.00026964631979353726,0.001965062925592065,0.032391326921060684,0.011426657473202794,0.016112280171364547,0.03969096450600773,0.07523506566649303,0.07214788519777357,0.09122971888282336,0.09242456298088655
standard,1075,FF_FB_broad,37,True,FF_FB_broad,1.9442558888229542,1.4999593496322632,0.5120261294767261,FF -> FB,FF -> FB,0.1412070393562317,0.015932489186525345,0.05796819552779198,0.4430856704711914,0.0007134914631024003,0.0013228657189756632,0.00026964631979353726,0.001965062925592065,0.03478757399134338,0.012712398747680709,0.015825118974316866,0.042236069950740786,0.07500427623162978,0.07267298991791904,0.09190538152470254,0.09340858137584292
standard,3,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,-0.0819390867036418,0.04722389951348305,1.1885488726664335,FF -> unresponsive,unresponsive -> unresponsive,0.9,0.01,0.01,0.01,0.3,1.5,0.3,1.5,0.045564090099651365,0.0003955410699745698,0.0050738924259349,0.017508659108716528,0.0030345554841915146,0.00022481842986508128,0.000995754966061213,0.010439382398180897
standard,3,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,-0.07706529411370866,0.05545235797762871,1.1821697500068695,FF -> unresponsive,unresponsive -> unresponsive,0.9,0.01,0.01,0.01,0.3,1.5,0.3,1.5,0.045714840770233425,0.0003779954085757709,0.005161040804523509,0.017558625459787435,0.0025209225845173933,0.0005773586670329677,0.0009461707861191826,0.00937646668025991
standard,3,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,-0.0814120058028493,0.0435238778591156,1.1880375523935072,FF -> unresponsive,unresponsive -> unresponsive,0.9,0.01,0.01,0.01,0.3,1.5,0.3,1.5,0.04509387511934619,4.749716969172368e-05,0.0060658846894511955,0.018425954956910573,0.003055287789175054,0.000653211691951583,0.001864355316683941,0.011144690542278114
