target,n_region_points,validated_quantile_low,validated_quantile_high,familiar_transition,novel_transition,w_ff_0_low,w_ff_0_high,w_ff_1_low,w_ff_1_high,w_fb_0_low,w_fb_0_high,w_fb_1_low,w_fb_1_high,w_lat_0_low,w_lat_0_high,w_lat_1_low,w_lat_1_high,w_pv_lat_0_low,w_pv_lat_0_high,w_pv_lat_1_low,w_pv_lat_1_high
un_FB,590,0.05,0.95,unresponsive -> unresponsive,unresponsive -> unresponsive,0.000164719323220165,0.3909384980797767,0.00015384521902881502,0.20156111940741395,0.00016294704619207,0.052493511140346456,0.00015875210665396,0.06547239832580083,0.00023131034104148003,2.0,0.00019545274553816,2.0,0.00020247815264153,1.9938238918781275,0.00020526150547075503,2.0
FF_FB_broad,31,0.05,0.95,FF -> unresponsive,FF -> FF,0.23084368556737894,0.7133938670158386,0.08656923100352285,0.7728368043899536,0.00030569527370965003,0.0644316636025905,0.0037561869248747,0.23571268469095225,0.00061158192693255,0.3815823048353195,0.00021434983500505,0.627193033695221,0.00047058709606059997,1.3424345254898071,0.000492159218993,0.6012791991233826
FF_FB_narrow_familiar,176,0.1,0.9,FF -> unresponsive,unresponsive -> unresponsive,0.2920982092618942,1.3195540308952332,0.0008104984008241,0.28957386314868927,0.00060312813729975,0.043605089187622,0.0005286942759994,0.0582043584436178,0.0006473119137808501,0.48717980086803436,0.0019338167621753498,2.0,0.00103206501808015,0.5367637574672699,0.00087831958080635,2.0
FF_FB_narrow_novel,259,0.05,0.95,unresponsive -> unresponsive,FF -> FF,0.00018549899250498,0.16547273397445644,0.05885214060544967,1.9239913463592528,0.00017315582808801,0.04989464879035945,0.00041185079026031,1.0535469532012938,0.00026323353522455,0.9151230752468105,0.00022549904679173,0.49011604487895954,0.00029175333911548,0.7421914160251617,0.00025549312267676006,0.9802183508872985
FB_FB,115,0.05,0.95,FB -> FB,FB -> FB,9.999999747378752e-05,0.05607171878218638,9.999999747378752e-05,0.03660525828599924,0.28451893925666805,1.4448647379875181,0.23265888392925257,1.45343382358551,0.0024162387242540103,2.0,0.00199275716440746,2.0,0.0009031396359204701,2.0,0.00024975862033896004,2.0
FF_un,99,0.05,0.95,FF -> unresponsive,FF -> FF,0.2706525355577468,0.9549643039703367,0.2764783322811127,1.1737032651901245,9.999999747378752e-05,0.21983111649751555,9.999999747378752e-05,0.2928424090147012,0.0002525438394513,0.2626240998506545,0.00033974418911383007,0.27818121910095195,0.00094884051941331,0.4711910545825939,0.0007671707280678201,0.3731560230255125
