target,n_region_points,validated_quantile_low,validated_quantile_high,familiar_primary_transition,novel_primary_transition,core_boundary_backtest_success,w_ff_0_low,w_ff_0_high,w_ff_1_low,w_ff_1_high,w_fb_0_low,w_fb_0_high,w_fb_1_low,w_fb_1_high,w_lat_0_low,w_lat_0_high,w_lat_1_low,w_lat_1_high,w_pv_lat_0_low,w_pv_lat_0_high,w_pv_lat_1_low,w_pv_lat_1_high,lr_ff_low,lr_ff_high,lr_fb_low,lr_fb_high,lr_lat_low,lr_lat_high,lr_pv_low,lr_pv_high
un_FB,1644,0.25,0.75,unresponsive -> unresponsive,unresponsive -> unresponsive,0.625,0.000939500076542359,0.036040350002720406,0.0009265162867467248,0.030432662242289216,0.0014163455007268242,0.07114460066837211,0.001255982502719902,0.05753186780921932,0.0022893752131587794,0.5621197074651718,0.0024316558838174476,0.6611432084363459,0.0017034337845788054,0.40923900525088824,0.0018187498474611953,0.5038595482940431,0.0007297465617970067,0.023429478740158466,0.00022648564920028957,0.0031348408059410065,0.0003821951871640773,0.011522490748323603,0.00047374835342514035,0.004807928936727922
FF_FB_broad,276,0.25,0.75,FF -> unresponsive,FF -> FF,0.875,0.12752363779850467,0.80564945936203,0.13561644408824736,0.7963005006313324,0.018205727708163,0.4218968244852246,0.002753581161731392,0.16074682792243794,0.00110481288107729,0.17644234746694565,0.0008791134732800787,0.16668563501755418,0.002621385684736003,0.25988478089603745,0.0027884672612489628,0.28366434412300606,0.0008138477850988495,0.028143043164163828,0.000555032627288584,0.005965228401692054,0.0003048253909489785,0.009404930286109447,0.00042109132481052197,0.004445263153033981
FF_FB_narrow_familiar,606,0.25,0.75,FF -> unresponsive,unresponsive -> unresponsive,0.84,0.41978374140951774,1.1579082822471298,0.0013823830092327247,0.03421255205475029,0.002201908206818434,0.07582008922954729,0.00187257081166814,0.04717789217829704,0.001682008691086219,0.2146998241568864,0.00432537765627951,0.7749957144260406,0.002941072332426002,0.3256138861179352,0.003046830501291926,0.6850048118937522,0.00087210983707479,0.027841136325150728,0.0004321742845104322,0.0039068542983498765,0.0004759541359617187,0.011534784222021699,0.0006411609952965331,0.003826130107117503
FF_FB_narrow_novel,557,0.25,0.75,unresponsive -> unresponsive,FF -> FF,0.7638888888888888,0.0014502700611406104,0.02440826967358589,0.36461782156181083,1.2670805081072458,0.001648812242397324,0.024516038596630096,0.00773406706488979,0.23748110234737396,0.0033669362297125607,0.3549046218395233,0.0018595650226433693,0.24104073643684387,0.00415507267516225,0.34975624084472656,0.004063005434760814,0.3490186333656311,0.0013158151177080069,0.03,0.0007111588313312496,0.0052369688637554646,0.000507164307077644,0.01120847649872303,0.0006881909664816125,0.0042696621807121445
FB_FB,558,0.25,0.75,FB -> FB,FB -> FB,0.9861111111111112,0.00014381578937987027,0.02717009020150319,0.00014935669485318713,0.013450079969994155,0.02237280319806233,0.7812937964719655,0.055137649177848,0.7712870389223099,0.006841419659072326,1.1759664473904023,0.00837676037849357,1.1389416456222534,0.004109786583980383,0.9856781512498856,0.003851458479837302,0.9921393841505051,0.0011339917492104996,0.03246766421943903,0.0007741173140186409,0.006881947696191018,0.0010652748155251595,0.013967005331538681,0.0007307182235107903,0.00457723846193403
FF_un,298,0.1,0.9,FF -> unresponsive,FF -> FF,1.0,0.002261629329136698,1.2608839988708498,0.2074470891357059,1.0497657656669617,9.999999747378752e-05,0.2911090030403225,9.999999747378752e-05,0.26830134913150144,0.0005525165517338091,0.2352846057568625,0.00038713417046864514,0.17730387300252914,0.0006617741401261286,0.3355430750045397,0.0006570072691033594,0.2845351070165636,0.0003475203261634401,0.053675186261534696,0.0001518673598515513,0.007865312858401483,0.00017764933198585037,0.02094209050008432,0.00027694672996447025,0.008014638814471852
