search_group,candidate_idx,target,backtest_success_rate,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1
standard,624,FF_FB_narrow_familiar,0.0,0.17397108674049377,0.05072319880127907,0.00011945962614845484,0.009071672335267067,0.00017365992243867368,0.0040013669058680534,0.002411129418760538,1.528581142425537
standard,77,FF_FB_narrow_familiar,1.0,0.5290104746818542,0.006823568604886532,0.01648305356502533,0.0018257396295666695,0.021818865090608597,0.00012008684279862791,0.14719423651695251,0.651522696018219
standard,525,FF_FB_narrow_familiar,1.0,0.44063112139701843,0.0021504180040210485,0.06194857135415077,0.011257578618824482,0.0008727614767849445,0.060024745762348175,0.016010111197829247,0.00010308325727237388
standard,249,FF_FB_narrow_familiar,1.0,0.11807724088430405,0.004978942684829235,0.06440950185060501,0.051344797015190125,0.00010422204650240019,0.2341773957014084,0.00017065464635379612,0.002742048120126128
standard,1914,FF_FB_narrow_familiar,1.0,0.8313272595405579,0.9621355533599854,0.09749523550271988,0.04685036092996597,0.21953782439231873,1.1408452987670898,0.05990564078092575,0.1485377997159958
standard,320,FF_FB_narrow_familiar,0.0,0.5597891211509705,0.019011911004781723,0.05461468920111656,0.09396351873874664,0.0050859409384429455,0.003842220874503255,1.6806257963180542,0.04842589795589447
standard,1000,FF_FB_narrow_familiar,1.0,1.8306595087051392,0.521462619304657,0.0003319255483802408,0.011433159932494164,0.828889012336731,1.6540940999984741,1.0507713556289673,0.005004562437534332
standard,5,FF_FB_narrow_novel,1.0,0.01,0.9,0.01,0.15,0.3,0.3,0.3,0.3
standard,354,FF_FB_narrow_novel,1.0,0.0013796119019389153,0.6237205862998962,0.01874312199652195,0.06396488100290298,0.0002635523851495236,0.00024254873278550804,0.35383298993110657,1.744956374168396
standard,1464,FF_FB_narrow_novel,1.0,0.6703959703445435,0.7255856394767761,0.0007471123244613409,0.0452176034450531,1.0917222499847412,0.011970140971243382,0.00011087409075116739,1.961995005607605
standard,964,FF_FB_narrow_novel,1.0,0.05540699511766434,1.3981248140335083,0.1042560413479805,0.018391432240605354,1.8937692642211914,0.0014070598408579826,0.3843640685081482,0.14330503344535828
standard,1518,FF_FB_narrow_novel,1.0,0.0002360124053666368,0.5245180130004883,0.010275589302182198,0.0014823260717093945,0.01658880151808262,0.00013265818415675312,0.00010286363249178976,0.00010374459088779986
standard,190,FF_FB_narrow_novel,1.0,0.00014416140038520098,0.5056703090667725,0.00010238739923806861,0.0001682878501014784,0.011014390736818314,0.0030451167840510607,0.005598696414381266,0.0011165771866217256
standard,514,FF_FB_narrow_novel,1.0,0.00196686084382236,1.2255154848098755,0.0006298712687566876,0.00011798956984421238,0.11769340932369232,0.0016148928552865982,0.1997499018907547,0.005112490151077509
standard,766,FF_FB_narrow_novel,0.0,0.00015943478501867503,1.8548758029937744,0.0004229835467413068,0.0010378252482041717,0.2547600269317627,1.5655789375305176,0.0029763325583189726,0.5284044146537781
standard,1482,FF_FB_narrow_novel,1.0,0.004879426676779985,1.8363606929779053,0.007104974240064621,0.000822594272904098,1.950199842453003,0.02552068419754505,0.2323068082332611,0.012023388408124447
standard,2055,FF_FB_narrow_novel,1.0,0.01530614122748375,1.9024138450622559,0.007710949517786503,0.133302241563797,0.5645633935928345,0.3507634997367859,0.5270496010780334,0.36164721846580505
standard,222,FF_FB_narrow_novel,1.0,0.00010025224764831364,1.553908109664917,0.005737907253205776,0.00402342714369297,0.06647886335849762,0.03044545091688633,0.0005174335092306137,0.06882192939519882
standard,735,FF_FB_narrow_novel,1.0,0.00019833572150673717,0.00795947015285492,0.00010902446956606582,0.7135972380638123,0.00010103709064424038,0.004308867733925581,0.001623418997041881,0.00010552172898314893
standard,2059,FF_FB_narrow_novel,1.0,0.0032525979913771152,2.0,0.009723295457661152,0.22728975117206573,0.9515576362609863,0.3918653428554535,0.37083712220191956,0.2798255681991577
standard,587,FF_FB_narrow_novel,1.0,0.001683199079707265,0.00688061723485589,0.00718226982280612,0.8106444478034973,0.0059613860212266445,0.0014211084926500916,0.0004556376952677965,0.32348549365997314
standard,1122,FF_FB_narrow_novel,1.0,0.0012932653771713376,1.985156774520874,0.00017056371143553406,0.01927069202065468,0.006455194670706987,0.03483440354466438,0.03447253257036209,0.00010002393537433818
standard,274,FF_FB_narrow_novel,1.0,0.003712788689881563,1.914075493812561,0.011625096201896667,0.30310219526290894,0.03334445506334305,0.23188111186027527,1.9804348945617676,0.0011296768207103014
standard,1338,FF_FB_narrow_novel,1.0,0.008914639241993427,1.0875755548477173,0.000991032226011157,1.782922625541687,0.573065459728241,0.00010356523125665262,1.2371028661727905,0.0003560324548743665
standard,1070,FF_FB_narrow_novel,1.0,0.00018608433310873806,0.02654620260000229,0.0019350189249962568,1.9221962690353394,0.0023068138398230076,0.014951204881072044,0.00036836264189332724,0.0068974923342466354
standard,6,FB_FB,1.0,1e-07,1e-07,0.6,0.6,1.5,1.5,1.5,1.5
standard,2203,FB_FB,1.0,0.00014742543862666935,9.999999747378752e-05,0.7776235342025757,0.7004002928733826,2.0,1.1696256399154663,2.0,1.5477094650268555
standard,2300,FB_FB,1.0,0.000153820714331232,9.999999747378752e-05,0.6874337196350098,0.6520776152610779,1.5196802616119385,2.0,2.0,0.7549768686294556
standard,2241,FB_FB,1.0,9.999999747378752e-05,0.00010752823436632752,0.4093881845474243,0.3475053906440735,0.528207004070282,0.5918260812759399,1.2613489627838135,2.0
standard,2239,FB_FB,1.0,0.00010415369615657255,0.00010048454714706168,0.662656307220459,0.5202248096466064,1.7642959356307983,2.0,2.0,2.0
standard,1085,FB_FB,1.0,0.3067622184753418,0.002464825054630637,0.6485291123390198,0.27164140343666077,1.115715742111206,1.0122685432434082,0.0005635422421619296,0.00016429527022410184
standard,2215,FB_FB,1.0,0.00011674327834043652,9.999999747378752e-05,1.925995111465454,0.7226474285125732,1.0264875888824463,2.0,2.0,1.934442162513733
standard,1115,FB_FB,1.0,0.0025080563500523567,0.0007640633266419172,0.2229548990726471,0.4889216423034668,0.022898774594068527,0.06349606066942215,0.00011688872473314404,0.007466891780495644
standard,1449,FB_FB,1.0,0.07074494659900665,0.004798954352736473,0.31318897008895874,0.8399541974067688,1.7487770318984985,0.03517942503094673,0.0050534894689917564,0.00632752338424325
standard,1418,FB_FB,1.0,0.004392619244754314,0.042910877615213394,0.9223397970199585,0.620730996131897,0.00011627176718320698,0.9844369292259216,0.00012900489673484117,0.003943197894841433
standard,423,FB_FB,1.0,0.0010303747840225697,0.0013847100781276822,0.9515564441680908,0.21683478355407715,0.019540246576070786,0.02053123712539673,0.0011736241867765784,0.00010265637683914974
standard,2243,FB_FB,1.0,0.00015092635294422507,0.00015514949336647987,0.6604453921318054,2.0,0.9575085639953613,0.542870819568634,1.3878940343856812,1.6597174406051636
standard,780,FB_FB,1.0,0.019487636163830757,0.25089430809020996,0.21569715440273285,1.5245484113693237,0.9314526915550232,0.8386484384536743,0.00839767511934042,0.00019612583855632693
standard,153,FB_FB,1.0,0.16655296087265015,0.0011918994132429361,0.30057293176651,1.2393854856491089,0.31967893242836,0.00011262425687164068,0.00217722007073462,0.18983732163906097
standard,763,FB_FB,1.0,0.003677120665088296,0.00010626239236444235,0.1605292707681656,1.2759594917297363,0.1141931563615799,0.07129010558128357,0.3400905132293701,0.08639305830001831
standard,991,FB_FB,1.0,0.00018748185539152473,0.00015751784667372704,1.5835827589035034,0.08935242146253586,0.07529344409704208,0.013047079555690289,0.0010280978167429566,0.004708484280854464
ff_un,1,FF_un,1.0,0.5,0.5,1e-07,1e-07,0.1,0.1,0.1,0.1
